Thu May 14 14:45:58 2026

Number of Points = 3583
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.302707	2.412789	0.000000	0.000971	1.044451

1.590917	2.298235	0.005005	0.000920	1.044449
1.421792	2.249667	0.010010	0.000951	1.044297
1.427476	2.116943	0.015014	0.000950	1.044125
1.623492	2.043092	0.020019	0.000916	1.044130
1.390243	2.132214	0.025024	0.000958	1.044123
1.564109	1.957443	0.030029	0.000927	1.043984
1.391375	1.907675	0.035034	0.000959	1.043828
1.385674	1.787133	0.040038	0.000960	1.043667
1.307329	1.705927	0.045043	0.000975	1.043519
1.174874	1.626974	0.050048	0.000999	1.043345
1.084368	1.620559	0.055053	0.001015	1.043289
1.107565	1.378350	0.060058	0.001012	1.042983
1.068749	1.262491	0.065062	0.001019	1.042810
1.191148	1.026521	0.070067	0.000998	1.042564
0.848376	0.980607	0.075072	0.001059	1.042324
0.606014	0.854179	0.080077	0.001103	1.042032
0.427754	0.802607	0.085082	0.001136	1.041870
0.462137	0.642835	0.090086	0.001130	1.041678
0.524830	0.388548	0.095091	0.001119	1.041376
0.082385	0.355341	0.100096	0.001199	1.041101
0.075954	0.255034	0.105101	0.001200	1.040965
0.176731	0.028841	0.110106	0.001183	1.040720
-0.022782	-0.106722	0.115110	0.001219	1.040437
0.212253	-0.425891	0.120115	0.001177	1.040140
-0.112262	-0.544738	0.125120	0.001236	1.039814
-0.022079	-0.802293	0.130125	0.001220	1.039522
-0.291898	-0.956692	0.135130	0.001269	1.039178
-0.610591	-1.057506	0.140134	0.001327	1.038878
-0.692418	-1.212286	0.145139	0.001342	1.038631
-1.210163	-1.193934	0.150144	0.001435	1.038383
-1.606085	-1.083226	0.155149	0.001506	1.038320
-2.260354	-1.004743	0.160154	0.001624	1.038080
-3.259558	-0.510824	0.165158	0.001803	1.038205
-3.710768	-0.244243	0.170163	0.001884	1.038317
-3.088088	-0.324401	0.175168	0.001773	1.038536
-2.993439	-0.336339	0.180173	0.001756	1.038569
-2.975525	-0.343538	0.185178	0.001754	1.038567
-3.082790	-0.311188	0.190182	0.001773	1.038552
-3.151668	-0.463382	0.195187	0.001786	1.038315
-3.207307	-0.446647	0.200192	0.001797	1.038307
-3.412918	-0.362649	0.205197	0.001834	1.038308
-3.105539	-0.483733	0.210202	0.001779	1.038309
-3.244157	-0.566677	0.215206	0.001804	1.038126
-4.460315	-0.054157	0.220211	0.002022	1.038162
-3.525073	-0.523628	0.225216	0.001856	1.038033
-4.035803	-0.360765	0.230221	0.001947	1.037979
-4.265078	-0.270910	0.235226	0.001989	1.037975
-4.134436	-0.320141	0.240230	0.001966	1.037978
-4.042031	-0.357534	0.245235	0.001950	1.037976
-4.578966	-0.371455	0.250240	0.002046	1.037675
-4.913546	-0.245730	0.255245	0.002107	1.037664
-4.717919	-0.324461	0.260250	0.002072	1.037662
-4.697878	-0.328169	0.265254	0.002069	1.037666
-5.170597	-0.138646	0.270259	0.002154	1.037666
-4.918250	-0.242280	0.275264	0.002109	1.037661
-4.953055	-0.331883	0.280269	0.002116	1.037524
-5.610337	-0.206173	0.285274	0.002234	1.037344
-5.714808	-0.167077	0.290278	0.002253	1.037339
-5.600582	-0.207515	0.295283	0.002233	1.037344
-5.733544	-0.160639	0.300288	0.002257	1.037335
-5.765433	-0.137255	0.305293	0.002264	1.037348
-5.587648	-0.230150	0.310298	0.002232	1.037318
