Thu Oct 30 14:27:30 2025

Number of Points = 3234
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
23.063566	1.927666	0.000000	0.002120	1.322356

23.058592	1.921534	0.005005	0.002121	1.322348
23.191335	1.891295	0.010010	0.002097	1.322338
23.106679	1.640882	0.015014	0.002113	1.322015
23.200294	1.619686	0.020019	0.002095	1.322008
23.242983	1.620134	0.025024	0.002088	1.322017
23.258173	1.421717	0.030029	0.002085	1.321778
23.144439	1.383755	0.035034	0.002106	1.321708
23.245597	1.148624	0.040038	0.002088	1.321442
23.013758	1.081397	0.045043	0.002130	1.321312
23.179258	0.861510	0.050048	0.002100	1.321077
23.206271	0.611499	0.055053	0.002095	1.320777
23.007614	0.422863	0.060058	0.002132	1.320505
22.882986	0.231715	0.065062	0.002155	1.320246
22.846513	0.051228	0.070067	0.002162	1.320017
22.895819	-0.195144	0.075072	0.002153	1.319726
23.061862	-0.523637	0.080077	0.002123	1.319358
22.795839	-0.773643	0.085082	0.002172	1.318997
22.762627	-1.040173	0.090086	0.002179	1.318664
22.502599	-1.299315	0.095091	0.002227	1.318292
22.417386	-1.552573	0.100096	0.002243	1.317965
21.991091	-1.744329	0.105101	0.002321	1.317641
20.847118	-1.744421	0.110106	0.002532	1.317404
20.447742	-1.678993	0.115110	0.002606	1.317401
20.154948	-1.635344	0.120115	0.002660	1.317394
19.994152	-1.598479	0.125120	0.002689	1.317406
20.124876	-1.632242	0.130125	0.002665	1.317391
19.822552	-1.581378	0.135130	0.002721	1.317391
19.743958	-1.567520	0.140134	0.002736	1.317392
19.621381	-1.544950	0.145139	0.002758	1.317394
19.591694	-1.536815	0.150144	0.002764	1.317398
19.661314	-1.554515	0.155149	0.002751	1.317390
19.456033	-1.508981	0.160154	0.002789	1.317403
19.439250	-1.660484	0.165158	0.002792	1.317214
19.181202	-1.740673	0.170163	0.002840	1.317062
19.336600	-1.760082	0.175168	0.002811	1.317071
19.341431	-1.764405	0.180173	0.002810	1.317066
19.048620	-1.957147	0.185178	0.002865	1.316769
19.055624	-1.971129	0.190182	0.002863	1.316753
18.981386	-2.031383	0.195187	0.002877	1.316664
18.647820	-2.157093	0.200192	0.002939	1.316441
18.386501	-2.117294	0.205197	0.002987	1.316435
17.820789	-2.029897	0.210202	0.003091	1.316425
17.550450	-1.980047	0.215206	0.003141	1.316430
