Thu Oct 30 13:45:50 2025

Number of Points = 3618
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.371377	1.725963	0.000000	0.002077	1.323307

-2.668060	2.165548	0.005005	0.002316	1.323576
-0.192569	1.828336	0.010010	0.001860	1.323675
1.083457	1.280290	0.015014	0.001625	1.323269
0.941979	0.843540	0.020019	0.001651	1.322707
0.185724	0.628513	0.025024	0.001791	1.322288
-0.503542	0.461396	0.030029	0.001918	1.321942
-0.787273	0.287792	0.035034	0.001970	1.321672
-0.548044	0.006932	0.040038	0.001926	1.321378
-1.112331	-0.157342	0.045043	0.002030	1.321061
-2.665185	0.098360	0.050048	0.002316	1.321052
-2.234908	0.025229	0.055053	0.002237	1.321052
-0.834461	-0.408195	0.060058	0.001979	1.320811
-2.092441	-0.502962	0.065062	0.002211	1.320436
-3.566931	-0.265273	0.070067	0.002483	1.320422
-3.128669	-0.334716	0.075072	0.002402	1.320427
-2.985073	-0.362133	0.080077	0.002375	1.320423
-3.226691	-0.330304	0.085082	0.002420	1.320412
-2.678853	-0.410163	0.090086	0.002319	1.320428
-2.530212	-0.551410	0.095091	0.002292	1.320286
-4.656448	-0.272655	0.100096	0.002683	1.320187
-4.547111	-0.101153	0.105101	0.002663	1.320420
-3.053657	-0.355100	0.110106	0.002388	1.320418
-3.320490	-0.445703	0.115110	0.002437	1.320252
-5.082608	-0.102647	0.120115	0.002761	1.320307
-3.993373	-0.183332	0.125120	0.002561	1.320434
-2.872532	-0.553387	0.130125	0.002355	1.320213
-4.530106	-0.442423	0.135130	0.002660	1.320006
-5.440604	-0.198670	0.140134	0.002827	1.320116
-4.202524	-0.411368	0.145139	0.002599	1.320112
-5.240009	-0.227634	0.150144	0.002790	1.320122
-5.251642	-0.233404	0.155149	0.002793	1.320113
-3.758925	-0.564767	0.160154	0.002518	1.320016
-7.485138	0.028910	0.165158	0.003204	1.319972
-4.387426	-0.283759	0.170163	0.002633	1.320230
-5.679080	-0.157058	0.175168	0.002871	1.320118
-5.667807	-0.164339	0.180173	0.002869	1.320111
-5.267506	-0.228900	0.185178	0.002795	1.320115
