Fri Mar 06 10:27:51 2026

Number of Points = 3591
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.587656	1.547122	0.000000	0.000701	1.029862

0.938296	1.803913	0.005005	0.000818	1.029857
1.418972	1.525806	0.010010	0.000733	1.029741
1.799869	1.207609	0.015014	0.000666	1.029520
0.956406	1.325689	0.020019	0.000817	1.029231
1.373816	1.104399	0.025024	0.000744	1.029157
1.052225	1.050587	0.030029	0.000802	1.028915
1.184983	0.868189	0.035034	0.000779	1.028742
1.493452	0.544288	0.040038	0.000725	1.028476
0.877095	0.611257	0.045043	0.000836	1.028239
1.435208	0.164100	0.050048	0.000737	1.027940
0.390465	0.408127	0.055053	0.000925	1.027712
0.329693	0.202156	0.060058	0.000937	1.027406
0.655867	-0.047050	0.065062	0.000879	1.027247
-0.064432	0.123024	0.070067	0.001009	1.027091
0.174440	-0.209082	0.075072	0.000967	1.026776
-0.664970	-0.028933	0.080077	0.001118	1.026571
-0.771216	-0.066621	0.085082	0.001138	1.026463
-0.567623	-0.148832	0.090086	0.001103	1.026459
-1.559444	0.247432	0.095091	0.001281	1.026458
-0.951629	-0.165299	0.100096	0.001173	1.026230
-1.912793	0.158525	0.105101	0.001346	1.026150
-1.919299	0.166158	0.110106	0.001348	1.026154
-1.502114	0.003086	0.115110	0.001275	1.026155
-1.907436	0.155747	0.120115	0.001348	1.026141
-1.266468	-0.176305	0.125120	0.001234	1.026038
-1.847516	-0.085415	0.130125	0.001339	1.025850
-1.903956	-0.062933	0.135130	0.001350	1.025847
-1.438534	-0.494398	0.140134	0.001268	1.025520
-2.174962	-0.350783	0.145139	0.001400	1.025320
-1.620085	-0.654888	0.150144	0.001302	1.025208
-2.157098	-0.662359	0.155149	0.001399	1.024914
-2.650694	-0.475523	0.160154	0.001488	1.024898
-2.540248	-0.678531	0.165158	0.001469	1.024686
-3.183246	-0.488358	0.170163	0.001585	1.024596
-2.846451	-0.622027	0.175168	0.001526	1.024594
-3.226268	-0.685100	0.180173	0.001595	1.024309
-3.685805	-0.532231	0.185178	0.001678	1.024267
-3.154184	-0.741019	0.190182	0.001584	1.024268
-3.854305	-0.460664	0.195187	0.001710	1.024267
-3.586264	-0.610144	0.200192	0.001663	1.024208
-4.078435	-0.598148	0.205197	0.001752	1.023963
-4.531661	-0.419148	0.210202	0.001834	1.023958
-3.719231	-0.737308	0.215206	0.001689	1.023963
-4.141244	-0.667453	0.220211	0.001766	1.023830
-4.620168	-0.605250	0.225216	0.001852	1.023658
-4.521054	-0.649867	0.230221	0.001836	1.023648
-4.968564	-0.466103	0.235226	0.001917	1.023653
-4.164520	-0.782526	0.240230	0.001774	1.023656
-4.917515	-0.664871	0.245235	0.001909	1.023412
-5.212783	-0.539266	0.250240	0.001963	1.023420
-4.979147	-0.636875	0.255245	0.001922	1.023411
-5.406769	-0.459791	0.260250	0.002000	1.023418
-5.206408	-0.721782	0.265254	0.001965	1.023174
-5.875978	-0.522672	0.270259	0.002085	1.023083
-5.949351	-0.489890	0.275264	0.002099	1.023085
-5.151566	-0.812103	0.280269	0.001958	1.023076
-6.533266	-0.399101	0.285274	0.002206	1.022892
-5.598255	-0.776629	0.290278	0.002039	1.022883
-6.011314	-0.697163	0.295283	0.002114	1.022768
-6.446163	-0.513653	0.300288	0.002193	1.022778
-6.048919	-0.832808	0.305293	0.002123	1.022563
-6.543960	-0.717997	0.310298	0.002212	1.022452
-6.083434	-0.918861	0.315302	0.002131	1.022426
-7.145687	-0.710474	0.320307	0.002322	1.022139
-7.610184	-0.477718	0.325312	0.002406	1.022200
-6.628888	-0.871566	0.330317	0.002231	1.022193
-7.770391	-0.455621	0.335322	0.002436	1.022139
-7.387789	-0.605662	0.340326	0.002368	1.022140
-7.071662	-0.732586	0.345331	0.002313	1.022136
-7.849211	-0.589079	0.350336	0.002453	1.021913
-7.258760	-0.858164	0.355341	0.002348	1.021866
-8.451112	-0.419876	0.360346	0.002562	1.021815
-8.062483	-0.570195	0.365350	0.002494	1.021818
-7.687420	-0.724907	0.370355	0.002428	1.021808
-8.300037	-0.504813	0.375360	0.002538	1.021774
-7.812738	-0.895974	0.380365	0.002452	1.021511
-8.504181	-0.617325	0.385370	0.002576	1.021512
-8.521994	-0.620719	0.390374	0.002580	1.021496
-8.584108	-0.823511	0.395379	0.002593	1.021192
-9.432958	-0.478493	0.400384	0.002745	1.021198
-8.900337	-0.699512	0.405389	0.002651	1.021184
-9.320885	-0.525179	0.410394	0.002727	1.021190
-9.166013	-0.583737	0.415398	0.002700	1.021192
-9.135370	-0.744563	0.420403	0.002696	1.020993
-10.086191	-0.327309	0.425408	0.002867	1.021041
-8.815430	-0.911624	0.430413	0.002640	1.020935
-9.314561	-0.859649	0.435418	0.002730	1.020738
-10.367214	-0.387445	0.440422	0.002920	1.020805
-9.579592	-0.866994	0.445427	0.002780	1.020583
-9.801482	-0.789900	0.450432	0.002820	1.020565
-9.926723	-0.802298	0.455437	0.002844	1.020480
-10.789737	-0.623961	0.460442	0.002999	1.020258
-10.396353	-0.775894	0.465446	0.002929	1.020262
-10.361430	-0.790146	0.470451	0.002924	1.020259
-11.062559	-0.510923	0.475456	0.003050	1.020256
-10.337922	-0.920574	0.480461	0.002922	1.020093
-11.287747	-0.660040	0.485466	0.003093	1.019934
-11.530817	-0.561300	0.490470	0.003137	1.019934
-10.495660	-0.975694	0.495475	0.002953	1.019929
-11.768478	-0.654011	0.500480	0.003181	1.019680
-11.079092	-0.912394	0.505485	0.003059	1.019699
-11.827665	-0.666264	0.510490	0.003194	1.019628
-12.324866	-0.464862	0.515494	0.003283	1.019629
-11.402312	-0.838463	0.520499	0.003119	1.019619
-12.021589	-0.661505	0.525504	0.003231	1.019524
-11.757583	-0.800706	0.530509	0.003185	1.019476
-12.669124	-0.558928	0.535514	0.003349	1.019312
-12.887729	-0.465399	0.540518	0.003389	1.019318
-11.893175	-0.869513	0.545523	0.003212	1.019305
-12.910948	-0.572437	0.550528	0.003395	1.019158
-12.234888	-0.856017	0.555533	0.003275	1.019137
-13.172633	-0.582268	0.560538	0.003443	1.019002
-13.515043	-0.443768	0.565542	0.003505	1.019002
-12.571823	-0.818781	0.570547	0.003338	1.019000
-13.356568	-0.601620	0.575552	0.003479	1.018871
-12.906613	-0.842189	0.580557	0.003399	1.018787
-13.027936	-0.900446	0.585562	0.003422	1.018643
-14.025597	-0.531173	0.590566	0.003601	1.018603
-13.779991	-0.735544	0.595571	0.003558	1.018459
-13.914317	-0.691476	0.600576	0.003583	1.018444
-14.142667	-0.602240	0.605581	0.003625	1.018439
-13.823894	-0.736935	0.610586	0.003569	1.018426
-13.989096	-0.783784	0.615590	0.003599	1.018273
-14.251734	-0.809904	0.620595	0.003647	1.018097
-14.828018	-0.571687	0.625600	0.003751	1.018106
-14.810836	-0.583864	0.630605	0.003749	1.018096
-14.692440	-0.621727	0.635610	0.003729	1.018106
-15.072130	-0.472013	0.640614	0.003798	1.018101
-14.632812	-0.843751	0.645619	0.003720	1.017837
-14.990295	-0.731803	0.650624	0.003785	1.017794
-15.002462	-0.729639	0.655629	0.003788	1.017788
-15.820434	-0.642136	0.660634	0.003935	1.017469
-15.455125	-0.669728	0.665638	0.003871	1.017623
-15.874724	-0.619581	0.670643	0.003947	1.017465
-16.185632	-0.485925	0.675648	0.004003	1.017475
-15.701969	-0.679441	0.680653	0.003918	1.017471
-15.536221	-0.742171	0.685658	0.003889	1.017473
-16.728782	-0.424731	0.690662	0.004103	1.017261
-16.051871	-0.688434	0.695667	0.003983	1.017266
-17.019434	-0.303061	0.700672	0.004157	1.017263
-16.768623	-0.473469	0.705677	0.004113	1.017167
-16.529248	-0.570649	0.710682	0.004071	1.017162
-16.722614	-0.483476	0.715686	0.004107	1.017172
-16.253329	-0.712325	0.720691	0.004024	1.017114
-17.421619	-0.450353	0.725696	0.004233	1.016841
-16.865408	-0.672956	0.730701	0.004135	1.016837
-16.848192	-0.675213	0.735706	0.004133	1.016840
-18.127901	-0.232981	0.740710	0.004362	1.016748
-17.230972	-0.626695	0.745715	0.004203	1.016697
-17.645101	-0.581072	0.750720	0.004278	1.016535
-17.626741	-0.591770	0.755725	0.004276	1.016528
-17.474129	-0.751292	0.760730	0.004249	1.016394
-18.259350	-0.437326	0.765734	0.004391	1.016393
-18.370639	-0.526947	0.770739	0.004411	1.016212
-18.315576	-0.542409	0.775744	0.004402	1.016218
-18.709525	-0.383588	0.780749	0.004474	1.016218
-18.163955	-0.605594	0.785754	0.004377	1.016209
-18.468664	-0.622753	0.790758	0.004433	1.016022
-18.643154	-0.625363	0.795763	0.004465	1.015923
-18.760623	-0.572136	0.800768	0.004487	1.015929
-18.872957	-0.560554	0.805773	0.004508	1.015882
-19.514951	-0.518450	0.810778	0.004623	1.015595
-19.628233	-0.320199	0.815782	0.004645	1.015796
-19.431574	-0.546756	0.820787	0.004610	1.015596
-19.157852	-0.650879	0.825792	0.004562	1.015600
-19.507581	-0.515715	0.830797	0.004626	1.015592
-19.516480	-0.711635	0.835802	0.004628	1.015324
-19.922500	-0.574850	0.840806	0.004702	1.015288
-20.208796	-0.466425	0.845811	0.004754	1.015278
-19.934155	-0.568102	0.850816	0.004706	1.015285
