Fri Mar 06 14:30:12 2026

Number of Points = 3604
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.649223	1.670600	0.000000	0.000757	1.051273

0.489523	1.690094	0.005005	0.000786	1.051217
0.444009	1.506480	0.010010	0.000794	1.050958
0.357917	1.536034	0.015014	0.000809	1.050952
0.475752	1.376097	0.020019	0.000788	1.050807
0.420178	1.292874	0.025024	0.000798	1.050672
0.367606	1.113145	0.030029	0.000807	1.050414
0.321445	1.030896	0.035034	0.000816	1.050285
0.040201	0.943727	0.040038	0.000866	1.050030
0.114618	0.780334	0.045043	0.000852	1.049858
0.046978	0.667767	0.050048	0.000864	1.049679
-0.045795	0.489717	0.055053	0.000881	1.049402
-0.138099	0.327739	0.060058	0.000898	1.049147
-0.194381	0.170286	0.065062	0.000908	1.048916
-0.075620	-0.080845	0.070067	0.000886	1.048654
-0.252953	-0.232135	0.075072	0.000918	1.048368
-0.390520	-0.387606	0.080077	0.000943	1.048098
-0.452522	-0.586902	0.085082	0.000954	1.047810
-0.601933	-0.756327	0.090086	0.000980	1.047515
-0.609517	-1.004039	0.095091	0.000982	1.047192
-0.575106	-1.293751	0.100096	0.000975	1.046837
-0.784849	-1.477934	0.105101	0.001013	1.046492
-0.952482	-1.667890	0.110106	0.001043	1.046161
-3.057850	-0.968199	0.115110	0.001419	1.045983
-2.469743	-1.201125	0.120115	0.001314	1.045984
-3.020006	-0.976569	0.125120	0.001412	1.045992
-2.921041	-1.020799	0.130125	0.001395	1.045986
-2.233820	-1.399379	0.135130	0.001272	1.045850
-3.726183	-0.928544	0.140134	0.001539	1.045692
-2.803041	-1.288554	0.145139	0.001373	1.045701
-3.799125	-0.891626	0.150144	0.001552	1.045702
-4.128777	-0.767366	0.155149	0.001610	1.045694
-3.110272	-1.172577	0.160154	0.001428	1.045694
-3.886805	-0.862705	0.165158	0.001567	1.045695
-2.976163	-1.350896	0.170163	0.001404	1.045533
-3.968343	-1.082482	0.175168	0.001582	1.045370
-4.600748	-0.836543	0.180173	0.001695	1.045363
-3.673561	-1.224770	0.185178	0.001529	1.045338
-5.302161	-0.603539	0.190182	0.001820	1.045304
-3.910520	-1.129967	0.195187	0.001571	1.045339
-4.615512	-1.071470	0.200192	0.001697	1.045052
-4.830588	-0.989046	0.205197	0.001735	1.045049
-3.718395	-1.499718	0.210202	0.001536	1.044961
-6.153010	-0.615810	0.215206	0.001972	1.044851
-4.885588	-0.971612	0.220211	0.001745	1.045043
-5.707362	-0.852316	0.225216	0.001892	1.044775
-4.941257	-1.046237	0.230221	0.001755	1.044919
-4.697013	-1.284704	0.235226	0.001711	1.044736
-6.337968	-0.795464	0.240230	0.002005	1.044525
-5.035655	-1.216798	0.245235	0.001772	1.044650
-6.532151	-0.787439	0.250240	0.002039	1.044436
-6.420715	-0.783356	0.255245	0.002019	1.044499
-4.852271	-1.436415	0.260250	0.001739	1.044461
-6.797971	-0.686234	0.265254	0.002087	1.044430
-6.012353	-1.058411	0.270259	0.001946	1.044354
-6.587323	-1.016219	0.275264	0.002049	1.044113
-7.072048	-0.831136	0.280269	0.002136	1.044103
-5.731235	-1.356484	0.285274	0.001896	1.044114
-7.728398	-0.680101	0.290278	0.002253	1.043961
-6.714469	-0.970026	0.295283	0.002071	1.044108
-7.117523	-1.008993	0.300288	0.002143	1.043850
-7.513019	-0.752869	0.305293	0.002214	1.043978
-6.595496	-1.250372	0.310298	0.002050	1.043807
