Thu May 14 14:05:30 2026

Number of Points = 3593
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.480006	1.911479	0.000000	0.000869	1.045375

1.299434	1.975707	0.005005	0.000901	1.045364
1.302298	1.978182	0.010010	0.000901	1.045367
1.332234	1.970959	0.015014	0.000896	1.045372
1.194248	2.030453	0.020019	0.000921	1.045377
1.617797	1.799618	0.025024	0.000846	1.045295
1.461035	1.687151	0.030029	0.000875	1.045066
1.368688	1.615642	0.035034	0.000891	1.044924
1.336981	1.493619	0.040038	0.000898	1.044747
1.215832	1.362106	0.045043	0.000920	1.044511
1.483159	1.124579	0.050048	0.000872	1.044339
1.557697	0.857770	0.055053	0.000859	1.044029
1.543441	0.623027	0.060058	0.000862	1.043714
1.546920	0.389426	0.065062	0.000862	1.043409
1.476751	0.185807	0.070067	0.000875	1.043106
1.700385	-0.189593	0.075072	0.000835	1.042730
1.662886	-0.561186	0.080077	0.000843	1.042224
1.672411	-0.891099	0.085082	0.000841	1.041797
1.599378	-1.265139	0.090086	0.000855	1.041268
1.410503	-1.521192	0.095091	0.000889	1.040833
1.519125	-1.971464	0.100096	0.000870	1.040299
1.233491	-2.249080	0.105101	0.000922	1.039786
1.403336	-2.690396	0.110106	0.000892	1.039295
1.322549	-3.087445	0.115110	0.000906	1.038731
1.497567	-3.577606	0.120115	0.000876	1.038178
1.476525	-4.045588	0.125120	0.000880	1.037551
1.097314	-4.389852	0.130125	0.000948	1.036900
0.576576	-4.597777	0.135130	0.001042	1.036353
0.290519	-4.829440	0.140134	0.001093	1.035897
0.078663	-5.151345	0.145139	0.001132	1.035361
-0.060230	-5.407361	0.150144	0.001157	1.034950
-0.250063	-5.702638	0.155149	0.001191	1.034461
-0.248919	-6.032093	0.160154	0.001191	1.034026
-0.464139	-6.290400	0.165158	0.001230	1.033572
-0.414196	-6.619533	0.170163	0.001222	1.033163
-0.545127	-6.955303	0.175168	0.001246	1.032650
-0.645214	-7.265381	0.180173	0.001264	1.032187
-0.794272	-7.626828	0.185178	0.001291	1.031630
-0.944124	-7.896949	0.190182	0.001318	1.031193
-1.365705	-8.101796	0.195187	0.001394	1.030700
-1.448313	-8.360566	0.200192	0.001409	1.030313
-1.885650	-8.507192	0.205197	0.001488	1.029887
-2.046046	-8.753789	0.210202	0.001517	1.029475
-20.636452	-0.878674	0.215206	0.004843	1.030096
-7.948506	-3.600188	0.220211	0.002573	1.033176
-14.541043	-0.343743	0.225216	0.003753	1.034007
-3.857076	-3.564362	0.230221	0.001842	1.035368
-1.880580	-4.649104	0.235226	0.001489	1.034975
-2.065821	-4.975828	0.240230	0.001523	1.034447
-2.568317	-5.130990	0.245235	0.001613	1.033977
-4.309661	-4.719508	0.250240	0.001925	1.033604
-13.866197	-0.343394	0.255245	0.003634	1.034355
-3.902985	-3.559954	0.260250	0.001853	1.035343
-2.340873	-4.545767	0.265254	0.001574	1.034863
-3.856677	-4.349442	0.270259	0.001845	1.034325
-12.535374	-0.630308	0.275264	0.003398	1.034671
-4.331937	-3.158372	0.280269	0.001931	1.035642
-2.626360	-4.274393	0.285274	0.001626	1.035066
-2.797058	-4.673061	0.290278	0.001657	1.034450
-5.365997	-4.039451	0.295283	0.002117	1.033936
-13.716080	-0.147995	0.300288	0.003611	1.034681
-3.326219	-3.832348	0.305293	0.001753	1.035277
-3.220418	-4.391110	0.310298	0.001735	1.034595
-6.568235	-3.360375	0.315302	0.002334	1.034196
-11.957558	-0.785356	0.320307	0.003298	1.034759
-7.822748	-1.932307	0.325312	0.002559	1.035416
-8.476093	-1.467683	0.330317	0.002676	1.035684
-7.128441	-1.931754	0.335322	0.002435	1.035778
-8.009523	-1.443834	0.340326	0.002593	1.035958
-3.384023	-3.458096	0.345331	0.001766	1.035730
-2.741432	-4.393856	0.350336	0.001652	1.034834
-4.396987	-4.397080	0.355341	0.001948	1.033960
-14.811169	-0.075029	0.360346	0.003812	1.034189
-6.676652	-2.660295	0.365350	0.002357	1.035050
-10.992271	-0.940989	0.370355	0.003129	1.035049
-8.102902	-1.781603	0.375360	0.002613	1.035456
-8.740591	-1.538786	0.380365	0.002727	1.035441
-8.990127	-1.336618	0.385370	0.002772	1.035575
-8.060006	-1.543268	0.390374	0.002606	1.035789
-8.240456	-1.624765	0.395379	0.002639	1.035586
-8.761220	-1.297316	0.400384	0.002732	1.035743
-6.937383	-2.230127	0.405389	0.002407	1.035470
-9.564265	-1.403238	0.410394	0.002877	1.035180
-8.672205	-1.549321	0.415398	0.002718	1.035455
-9.361398	-1.479575	0.420403	0.002841	1.035184
-9.793846	-1.097392	0.425408	0.002919	1.035459
-8.628390	-1.568813	0.430413	0.002711	1.035449
-9.755765	-1.347397	0.435418	0.002913	1.035148
-9.117363	-1.396808	0.440422	0.002799	1.035416
-9.749838	-1.357580	0.445427	0.002913	1.035135
-10.432543	-1.028775	0.450432	0.003035	1.035209
-8.723271	-1.745450	0.455437	0.002730	1.035161
-10.399555	-1.222285	0.460442	0.003030	1.034969
-10.368848	-1.108882	0.465446	0.003025	1.035134
-9.949253	-1.276594	0.470451	0.002950	1.035132
-10.503269	-1.050550	0.475456	0.003050	1.035138
-9.874770	-1.525197	0.480461	0.002938	1.034841
-10.565583	-1.258187	0.485466	0.003062	1.034829
-11.079701	-1.053422	0.490470	0.003154	1.034828
-10.462322	-1.310980	0.495475	0.003044	1.034812
-11.108459	-1.040604	0.500480	0.003160	1.034828
-10.782785	-1.397494	0.505485	0.003102	1.034527
-11.488655	-1.130996	0.510490	0.003229	1.034507
-11.820660	-0.967056	0.515494	0.003289	1.034548
-10.821103	-1.393515	0.520499	0.003110	1.034509
-12.075914	-0.883058	0.525504	0.003335	1.034522
-11.522460	-1.110123	0.530509	0.003236	1.034512
-11.814260	-1.157197	0.535514	0.003289	1.034296
-11.546952	-1.148587	0.540518	0.003242	1.034446
-12.382723	-1.009283	0.545523	0.003391	1.034190
-12.675692	-0.882395	0.550528	0.003444	1.034203
-11.520702	-1.353220	0.555533	0.003238	1.034187
-12.478614	-1.141361	0.560538	0.003410	1.033962
