Fri Feb 20 10:26:53 2026

Number of Points = 3584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.581566	1.982920	0.000000	0.000898	1.003003

1.504816	2.018740	0.005005	0.000914	1.003003
1.696918	1.950817	0.010010	0.000882	1.003009
1.630698	1.842204	0.015014	0.000895	1.002820
1.662419	1.739799	0.020019	0.000892	1.002692
1.565318	1.779931	0.025024	0.000911	1.002688
1.422306	1.668339	0.030029	0.000939	1.002453
1.552074	1.568406	0.035034	0.000918	1.002382
1.505247	1.420069	0.040038	0.000928	1.002149
1.353868	1.419937	0.045043	0.000957	1.002061
1.284188	1.229067	0.050048	0.000972	1.001758
1.199194	1.181248	0.055053	0.000989	1.001641
1.272998	1.003007	0.060058	0.000978	1.001433
1.227784	0.810808	0.065062	0.000988	1.001142
1.162994	0.654375	0.070067	0.001002	1.000889
1.126000	0.482651	0.075072	0.001011	1.000629
1.014380	0.318257	0.080077	0.001033	1.000339
0.945521	0.142852	0.085082	0.001047	1.000058
0.789292	-0.018049	0.090086	0.001077	0.999748
0.665231	-0.159999	0.095091	0.001101	0.999482
0.696413	-0.407852	0.100096	0.001098	0.999156
0.449984	-0.523385	0.105101	0.001144	0.998859
0.253909	-0.610382	0.110106	0.001181	0.998628
0.140105	-0.790220	0.115110	0.001204	0.998316
0.033610	-0.951966	0.120115	0.001225	0.998031
-0.326698	-1.033407	0.125120	0.001291	0.997719
-1.406117	-0.761411	0.130125	0.001486	0.997497
-1.703986	-0.638941	0.135130	0.001542	0.997495
-1.581144	-0.748467	0.140134	0.001522	0.997407
-1.585481	-0.734702	0.145139	0.001525	0.997417
-1.623698	-0.728975	0.150144	0.001534	0.997398
-1.933688	-0.827918	0.155149	0.001591	0.997088
-2.093852	-0.761688	0.160154	0.001622	0.997085
-1.910804	-0.837389	0.165158	0.001591	0.997075
-2.164833	-0.894821	0.170163	0.001639	0.996853
-2.292477	-0.894717	0.175168	0.001663	0.996777
-2.464055	-0.824104	0.180173	0.001696	0.996774
-2.447875	-0.985822	0.185178	0.001695	0.996556
-2.724074	-0.941278	0.190182	0.001747	0.996461
-3.155146	-0.755766	0.195187	0.001826	0.996473
-2.714429	-0.977298	0.200192	0.001749	0.996404
-2.979888	-1.046197	0.205197	0.001799	0.996160
-3.382860	-0.875443	0.210202	0.001873	0.996167
-3.181449	-1.046498	0.215206	0.001839	0.996037
-3.904948	-0.899209	0.220211	0.001970	0.995838
-3.723659	-0.964361	0.225216	0.001940	0.995842
-3.504401	-1.051181	0.230221	0.001903	0.995836
-3.663755	-1.129340	0.235226	0.001933	0.995637
-3.892141	-1.117926	0.240230	0.001976	0.995522
-3.982294	-1.079498	0.245235	0.001995	0.995519
-4.265444	-1.184405	0.250240	0.002047	0.995215
-4.385855	-1.136937	0.255245	0.002071	0.995208
-4.423918	-1.115740	0.260250	0.002080	0.995210
-4.855098	-1.117905	0.265254	0.002159	0.994966
-5.007488	-1.095068	0.270259	0.002188	0.994908
-5.051236	-1.074748	0.275264	0.002198	0.994906
-5.279519	-0.977217	0.280269	0.002241	0.994908
-4.910212	-1.119889	0.285274	0.002177	0.994909
-5.115447	-1.228354	0.290278	0.002216	0.994642
-5.666207	-1.045737	0.295283	0.002316	0.994586
-5.581107	-1.078641	0.300288	0.002303	0.994581
-5.884738	-0.952425	0.305293	0.002360	0.994581
-5.607966	-1.121961	0.310298	0.002312	0.994494
-5.810062	-1.196458	0.315302	0.002350	0.994276
-6.116060	-1.069239	0.320307	0.002407	0.994277
-5.880373	-1.214884	0.325312	0.002367	0.994200
-6.480454	-1.144680	0.330317	0.002477	0.993963
-6.723045	-1.036641	0.335322	0.002522	0.993972
-6.329062	-1.199157	0.340326	0.002454	0.993958
-6.756031	-1.080960	0.345331	0.002532	0.993881
-6.833111	-1.100390	0.350336	0.002548	0.993806
-6.739093	-1.194806	0.355341	0.002533	0.993722
