Fri Sep 19 11:16:15 2025

Number of Points = 3597
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.464132	1.842528	0.000000	0.002070	1.314341

0.287411	1.791081	0.005005	0.002103	1.314241
0.434250	1.765447	0.010010	0.002077	1.314239
0.379110	1.770009	0.015014	0.002088	1.314232
0.361086	1.777518	0.020019	0.002092	1.314237
0.429272	1.669892	0.025024	0.002080	1.314119
0.187679	1.555028	0.030029	0.002125	1.313927
0.178526	1.549576	0.035034	0.002127	1.313917
0.169681	1.340582	0.040038	0.002130	1.313659
-0.068950	1.344977	0.045043	0.002175	1.313614
-0.259308	1.178613	0.050048	0.002210	1.313369
-0.451426	1.151534	0.055053	0.002246	1.313295
-0.274281	1.069294	0.060058	0.002215	1.313230
-0.247628	0.866868	0.065062	0.002211	1.312987
-0.446694	0.752257	0.070067	0.002248	1.312804
-0.512980	0.660265	0.075072	0.002261	1.312677
-0.567722	0.462301	0.080077	0.002272	1.312421
-0.652325	0.345341	0.085082	0.002288	1.312259
-0.819960	0.218945	0.090086	0.002320	1.312069
-1.159602	0.037122	0.095091	0.002383	1.311774
-1.083674	-0.059815	0.100096	0.002370	1.311670
-1.371672	-0.180234	0.105101	0.002424	1.311461
-1.383424	-0.358286	0.110106	0.002427	1.311239
-1.598316	-0.412651	0.115110	0.002467	1.311127
-2.181137	-0.559000	0.120115	0.002575	1.310825
-2.399781	-0.523924	0.125120	0.002616	1.310822
-2.328914	-0.528309	0.130125	0.002604	1.310830
-3.268211	-0.377872	0.135130	0.002777	1.310819
-2.750232	-0.462897	0.140134	0.002683	1.310821
-3.039429	-0.634102	0.145139	0.002737	1.310550
-3.683935	-0.378428	0.150144	0.002856	1.310729
-2.921748	-0.613912	0.155149	0.002717	1.310598
-3.705778	-0.542153	0.160154	0.002862	1.310522
-3.243254	-0.624451	0.165158	0.002777	1.310516
-3.866399	-0.510493	0.170163	0.002893	1.310526
-3.343533	-0.604221	0.175168	0.002797	1.310519
-3.694202	-0.764384	0.180173	0.002862	1.310248
-5.285658	-0.363411	0.185178	0.003156	1.310409
-3.337129	-0.670120	0.190182	0.002798	1.310437
-4.703381	-0.626145	0.195187	0.003050	1.310205
-4.785452	-0.413877	0.200192	0.003066	1.310448
-3.846967	-0.758679	0.205197	0.002894	1.310219
-5.372789	-0.502504	0.210202	0.003176	1.310216
-4.421383	-0.669920	0.215206	0.003001	1.310207
-4.939135	-0.572294	0.220211	0.003097	1.310219
-4.998285	-0.565571	0.225216	0.003109	1.310214
-4.569035	-0.850586	0.230221	0.003030	1.309952
-7.330093	-0.298237	0.235226	0.003539	1.310055
-4.317822	-0.699265	0.240230	0.002985	1.310189
-5.596764	-0.702083	0.245235	0.003222	1.309918
-6.575907	-0.374804	0.250240	0.003403	1.310116
-4.581018	-0.816565	0.255245	0.003036	1.309987
-6.896118	-0.485600	0.260250	0.003463	1.309911
-5.968636	-0.652266	0.265254	0.003293	1.309899
-6.634815	-0.533107	0.270259	0.003416	1.309906
-6.515287	-0.552660	0.275264	0.003395	1.309906
-5.635060	-0.699010	0.280269	0.003234	1.309908
-7.314699	-0.410735	0.285274	0.003544	1.309912
-6.025710	-0.634973	0.290278	0.003307	1.309904
-7.361934	-0.665958	0.295283	0.003554	1.309587
-7.583425	-0.366213	0.300288	0.003595	1.309908
-6.198642	-0.756485	0.305293	0.003341	1.309716
-8.430788	-0.385372	0.310298	0.003753	1.309707
-5.655275	-0.807183	0.315302	0.003242	1.309766
-8.585176	-0.453921	0.320307	0.003782	1.309589
-7.970925	-0.417481	0.325312	0.003670	1.309761
-6.462973	-0.821059	0.330317	0.003393	1.309578
-9.611074	-0.262196	0.335322	0.003973	1.309608
-6.619241	-0.700940	0.340326	0.003423	1.309691
-8.245227	-0.728059	0.345331	0.003723	1.309318
-10.108826	-0.099887	0.350336	0.004067	1.309702
-6.411947	-0.820434	0.355341	0.003387	1.309585
-10.578491	-0.240978	0.360346	0.004155	1.309429
-7.180860	-0.547720	0.365350	0.003530	1.309759
-8.751909	-0.657034	0.370355	0.003820	1.309296
-9.718699	-0.303317	0.375360	0.003999	1.309529
-7.226690	-0.854398	0.380365	0.003541	1.309370
-11.074769	-0.249470	0.385370	0.004250	1.309311
-8.391842	-0.522051	0.390374	0.003757	1.309534
-8.919248	-0.645094	0.395379	0.003854	1.309272
-10.539285	-0.372291	0.400384	0.004153	1.309269
-9.302157	-0.587120	0.405389	0.003926	1.309262
-10.134732	-0.444009	0.410394	0.004080	1.309264
-9.784709	-0.508201	0.415398	0.004017	1.309257
-9.656714	-0.524815	0.420403	0.003994	1.309262
-10.563410	-0.373837	0.425408	0.004161	1.309258
-9.036758	-0.746545	0.430413	0.003881	1.309117
-12.081806	-0.296938	0.435418	0.004442	1.309035
-10.095262	-0.446563	0.440422	0.004077	1.309264
-9.637303	-0.732848	0.445427	0.003994	1.309006
-12.229654	-0.275873	0.450432	0.004472	1.309027
-9.766897	-0.608987	0.455437	0.004019	1.309130
-12.329623	-0.304387	0.460442	0.004491	1.308970
-10.299892	-0.463308	0.465446	0.004118	1.309197
-11.398783	-0.474164	0.470451	0.004321	1.308953
-12.370828	-0.200646	0.475456	0.004501	1.309087
-9.502005	-0.778712	0.480461	0.003974	1.308973
-14.026567	-0.172068	0.485466	0.004807	1.308775
-10.488381	-0.449431	0.490470	0.004157	1.309171
-10.961027	-0.740609	0.495475	0.004244	1.308713
-14.246950	-0.101119	0.500480	0.004850	1.308814
-11.037759	-0.526513	0.505485	0.004260	1.308959
-12.307525	-0.319648	0.510490	0.004494	1.308948
-12.594138	-0.480017	0.515494	0.004548	1.308690
-11.792622	-0.500787	0.520499	0.004401	1.308831
-14.186316	-0.199490	0.525504	0.004842	1.308701
-10.982389	-0.624516	0.530509	0.004253	1.308846
-14.299754	-0.273813	0.535514	0.004865	1.308585
-12.793945	-0.302759	0.540518	0.004588	1.308862
-12.231698	-0.623441	0.545523	0.004485	1.308584
-14.456042	-0.201307	0.550528	0.004895	1.308639
-12.898325	-0.459002	0.555533	0.004609	1.308646
-13.370339	-0.489355	0.560538	0.004697	1.308509
-14.188792	-0.246969	0.565542	0.004848	1.308636
-13.019192	-0.607542	0.570547	0.004634	1.308435
-15.804644	-0.041142	0.575552	0.005147	1.308551
-12.247377	-0.627739	0.580557	0.004493	1.308570
-14.576964	-0.428397	0.585562	0.004923	1.308329
-15.406678	-0.089879	0.590566	0.005076	1.308572
-12.616773	-0.658677	0.595571	0.004563	1.308452
-16.335548	-0.086011	0.600576	0.005249	1.308381
-13.365722	-0.431238	0.605581	0.004702	1.308575
-14.752462	-0.557044	0.610586	0.004959	1.308130
-16.114580	-0.067877	0.615590	0.005210	1.308447
-13.964443	-0.529836	0.620595	0.004815	1.308326
-15.708183	-0.239903	0.625600	0.005137	1.308318
-15.066340	-0.339991	0.630605	0.005019	1.308328
