Fri Sep 19 10:46:51 2025

Number of Points = 3603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.563159	1.196130	0.000000	0.001191	1.313746

-0.543315	1.328178	0.005005	0.001188	1.313911
-0.007692	1.243017	0.010010	0.001091	1.313917
-0.179759	1.269313	0.015014	0.001123	1.313913
-0.045163	1.103694	0.020019	0.001099	1.313737
-0.038275	0.997718	0.025024	0.001099	1.313607
0.036255	0.898878	0.030029	0.001086	1.313501
-0.144189	0.755676	0.035034	0.001120	1.313287
-0.399701	0.715432	0.040038	0.001168	1.313183
-0.339491	0.544870	0.045043	0.001158	1.312986
-0.607128	0.499895	0.050048	0.001208	1.312874
-0.473344	0.309405	0.055053	0.001184	1.312667
-0.420332	0.145658	0.060058	0.001175	1.312477
-1.497316	0.275141	0.065062	0.001374	1.312411
-1.043784	0.113198	0.070067	0.001292	1.312305
-1.158055	-0.047404	0.075072	0.001313	1.312083
-1.406647	-0.133674	0.080077	0.001360	1.311925
-1.041078	-0.323269	0.085082	0.001294	1.311767
-2.428807	-0.318640	0.090086	0.001550	1.311483
-2.090331	-0.169316	0.095091	0.001488	1.311736
-1.782781	-0.454158	0.100096	0.001433	1.311450
-2.327248	-0.363935	0.105101	0.001534	1.311446
-1.728691	-0.656672	0.110106	0.001424	1.311210
-1.706652	-0.871969	0.115110	0.001421	1.310949
-2.542636	-0.834410	0.120115	0.001576	1.310821
-1.736153	-1.156701	0.125120	0.001429	1.310592
-2.280219	-1.283791	0.130125	0.001530	1.310321
-2.462920	-1.380723	0.135130	0.001564	1.310163
-2.936273	-1.516606	0.140134	0.001652	1.309896
-3.724247	-1.378062	0.145139	0.001798	1.309902
-3.656618	-1.387090	0.150144	0.001786	1.309904
-4.105173	-1.316907	0.155149	0.001870	1.309896
-3.381617	-1.439611	0.160154	0.001737	1.309895
-4.216988	-1.568536	0.165158	0.001892	1.309561
-4.852651	-1.224274	0.170163	0.002010	1.309851
-3.781560	-1.439177	0.175168	0.001813	1.309809
-5.508285	-1.260857	0.180173	0.002132	1.309668
-4.011853	-1.321114	0.185178	0.001857	1.309905
-4.341129	-1.531541	0.190182	0.001919	1.309576
-5.572124	-1.212737	0.195187	0.002146	1.309711
-4.116826	-1.534867	0.200192	0.001879	1.309617
