Fri Sep 19 12:24:49 2025

Number of Points = 3586
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.895935	1.949626	0.000000	0.002136	1.316397

0.920003	1.957860	0.005005	0.002132	1.316412
0.750934	1.988654	0.010010	0.002164	1.316414
0.787925	1.973649	0.015014	0.002157	1.316402
0.932789	1.957348	0.020019	0.002131	1.316412
0.902221	1.957610	0.025024	0.002137	1.316405
0.908683	1.934826	0.030029	0.002137	1.316378
0.919252	1.702209	0.035034	0.002135	1.316095
0.909453	1.711966	0.040038	0.002138	1.316105
0.889038	1.466153	0.045043	0.002142	1.315799
0.815777	1.399625	0.050048	0.002156	1.315702
0.673502	1.228961	0.055053	0.002183	1.315463
0.734729	1.071672	0.060058	0.002172	1.315282
0.619414	0.899755	0.065062	0.002194	1.315047
0.482202	0.771531	0.070067	0.002220	1.314861
0.420467	0.517539	0.075072	0.002232	1.314537
0.283056	0.359348	0.080077	0.002258	1.314314
0.100677	0.234849	0.085082	0.002292	1.314123
-0.008962	0.075643	0.090086	0.002313	1.313904
-0.300203	-0.103445	0.095091	0.002367	1.313624
-0.900158	-0.027801	0.100096	0.002478	1.313591
-0.834900	-0.255310	0.105101	0.002466	1.313325
-0.824425	-0.298003	0.110106	0.002465	1.313275
-0.756283	-0.520986	0.115110	0.002453	1.313015
-0.661900	-0.675281	0.120115	0.002436	1.312845
-0.896531	-0.812309	0.125120	0.002480	1.312627
-1.482035	-0.897631	0.130125	0.002588	1.312400
-1.732934	-0.862762	0.135130	0.002635	1.312390
-1.722301	-1.072488	0.140134	0.002634	1.312134
-1.655551	-1.134466	0.145139	0.002622	1.312072
-2.194557	-1.242134	0.150144	0.002722	1.311827
-2.852375	-1.182883	0.155149	0.002843	1.311762
-2.600866	-1.229493	0.160154	0.002798	1.311757
-2.419903	-1.268920	0.165158	0.002765	1.311745
-3.083558	-1.147280	0.170163	0.002887	1.311756
-3.404568	-1.096968	0.175168	0.002947	1.311751
-3.193122	-1.130436	0.180173	0.002909	1.311753
-2.913389	-1.294956	0.185178	0.002858	1.311609
-3.567107	-1.324398	0.190182	0.002979	1.311436
-4.598822	-1.094272	0.195187	0.003169	1.311503
-4.407699	-0.929451	0.200192	0.003134	1.311745
-3.536394	-1.066056	0.205197	0.002974	1.311758
-3.017748	-1.314772	0.210202	0.002879	1.311560
-4.305250	-1.201765	0.215206	0.003117	1.311430
-5.181821	-1.049899	0.220211	0.003279	1.311434
-5.085256	-0.839585	0.225216	0.003261	1.311712
