Fri Sep 19 10:55:55 2025

Number of Points = 3596
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.258674	2.011369	0.000000	0.001987	1.315724

0.536573	1.866462	0.005005	0.001936	1.315604
0.311640	1.801420	0.010010	0.001978	1.315477
0.341904	1.801464	0.015014	0.001973	1.315483
0.404136	1.790676	0.020019	0.001962	1.315482
0.354296	1.619963	0.025024	0.001972	1.315262
0.448980	1.524594	0.030029	0.001955	1.315164
0.228468	1.395633	0.035034	0.001997	1.314959
0.422089	1.273143	0.040038	0.001962	1.314849
0.069060	1.075707	0.045043	0.002027	1.314533
0.163925	0.963792	0.050048	0.002010	1.314415
-0.041270	0.847938	0.055053	0.002049	1.314230
-0.970148	0.772669	0.060058	0.002221	1.313944
-0.545581	0.682433	0.065062	0.002143	1.313921
-0.646144	0.674898	0.070067	0.002162	1.313890
-0.970068	0.506465	0.075072	0.002222	1.313616
-0.799632	0.463156	0.080077	0.002192	1.313597
-1.179866	0.276379	0.085082	0.002262	1.313289
-0.941679	0.232033	0.090086	0.002219	1.313283
-1.369800	0.058773	0.095091	0.002299	1.312981
-1.804065	0.130746	0.100096	0.002379	1.312979
-1.484327	-0.021370	0.105101	0.002321	1.312858
-1.750016	-0.130222	0.110106	0.002370	1.312668
-1.552681	-0.249181	0.115110	0.002335	1.312563
-2.333627	-0.232501	0.120115	0.002479	1.312420
-2.638494	-0.181043	0.125120	0.002536	1.312419
-1.861632	-0.408644	0.130125	0.002393	1.312301
-3.011849	-0.392575	0.135130	0.002606	1.312081
-3.979028	-0.189380	0.140134	0.002784	1.312128
-3.306489	-0.074348	0.145139	0.002661	1.312409
-2.487043	-0.391179	0.150144	0.002511	1.312190
-2.654173	-0.467821	0.155149	0.002542	1.312060
-4.780390	-0.237943	0.160154	0.002934	1.311900
-4.337304	-0.035899	0.165158	0.002853	1.312239
-2.621786	-0.435270	0.170163	0.002538	1.312105
-3.050267	-0.549311	0.175168	0.002618	1.311875
-3.832622	-0.504227	0.180173	0.002762	1.311767
-5.440451	-0.231785	0.185178	0.003059	1.311767
-4.371072	-0.175089	0.190182	0.002862	1.312058
-3.500357	-0.555407	0.195187	0.002703	1.311772
-3.687912	-0.609614	0.200192	0.002738	1.311665
-4.309530	-0.679619	0.205197	0.002853	1.311449
-5.287084	-0.519978	0.210202	0.003033	1.311441
-5.019471	-0.556856	0.215206	0.002985	1.311451
-5.209089	-0.527395	0.220211	0.003020	1.311447
-5.732233	-0.434124	0.225216	0.003117	1.311452
-5.438324	-0.484670	0.230221	0.003064	1.311451
-5.529745	-0.471590	0.235226	0.003081	1.311447
-4.873450	-0.571963	0.240230	0.002961	1.311460
-4.924579	-0.699384	0.245235	0.002971	1.311292
-7.800836	-0.197303	0.250240	0.003501	1.311310
-4.984759	-0.553402	0.255245	0.002983	1.311458
-5.360780	-0.639695	0.260250	0.003053	1.311273
-7.193355	-0.268177	0.265254	0.003391	1.311347
-5.335255	-0.701814	0.270259	0.003049	1.311200
-7.043621	-0.461552	0.275264	0.003364	1.311139
-6.580649	-0.538962	0.280269	0.003280	1.311140
-7.081287	-0.463032	0.285274	0.003372	1.311128
-6.121390	-0.480872	0.290278	0.003196	1.311306
-6.873238	-0.645237	0.295283	0.003335	1.310947
-7.461012	-0.379623	0.300288	0.003444	1.311150
-6.665866	-0.518517	0.305293	0.003298	1.311144
-7.391331	-0.639302	0.310298	0.003432	1.310844
-8.122581	-0.286640	0.315302	0.003567	1.311125
-7.415175	-0.577138	0.320307	0.003438	1.310914
-7.661450	-0.355283	0.325312	0.003484	1.311135
-6.977237	-0.702314	0.330317	0.003358	1.310850
-8.448308	-0.486925	0.335322	0.003630	1.310808
-8.851387	-0.256687	0.340326	0.003704	1.311007
-6.239749	-0.924397	0.345331	0.003224	1.310729
-10.990695	-0.006448	0.350336	0.004099	1.310867
-6.095530	-0.840858	0.355341	0.003199	1.310860
-9.857064	-0.380540	0.360346	0.003892	1.310642
-8.436008	-0.473659	0.365350	0.003631	1.310823
-7.907928	-0.702499	0.370355	0.003534	1.310651
-10.927065	-0.207359	0.375360	0.004091	1.310630
-7.530675	-0.662452	0.380365	0.003466	1.310778
-9.901780	-0.483268	0.385370	0.003903	1.310504
-9.254702	-0.344696	0.390374	0.003784	1.310808
-8.539483	-0.702316	0.395379	0.003653	1.310517
-10.496832	-0.380776	0.400384	0.004014	1.310504
-10.012452	-0.454582	0.405389	0.003926	1.310513
-9.527846	-0.544297	0.410394	0.003837	1.310503
-10.524907	-0.339428	0.415398	0.004021	1.310547
-8.865243	-0.650322	0.420403	0.003716	1.310510
-10.262732	-0.538792	0.425408	0.003974	1.310355
