Thu Sep 25 11:51:18 2025

Number of Points = 3601
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.039514	1.961740	0.000000	0.002030	1.319067

0.228712	1.739824	0.005005	0.001996	1.318835
0.078503	1.771432	0.010010	0.002024	1.318842
-0.001050	1.790056	0.015014	0.002038	1.318849
-0.152260	1.754331	0.020019	0.002066	1.318773
0.081113	1.528238	0.025024	0.002024	1.318545
-0.263411	1.575803	0.030029	0.002087	1.318532
-0.148614	1.366431	0.035034	0.002067	1.318300
-0.350596	1.327188	0.040038	0.002104	1.318210
-0.576019	1.205355	0.045043	0.002146	1.318014
-0.420227	1.098919	0.050048	0.002117	1.317916
-0.599236	0.944931	0.055053	0.002151	1.317691
-0.681753	0.885947	0.060058	0.002166	1.317601
-0.686741	0.719976	0.065062	0.002167	1.317397
-0.749754	0.609183	0.070067	0.002179	1.317249
-1.070205	0.485815	0.075072	0.002238	1.317031
-1.133676	0.318713	0.080077	0.002250	1.316814
-1.361240	0.277765	0.085082	0.002293	1.316716
-1.548824	0.085845	0.090086	0.002327	1.316442
-1.761019	0.079260	0.095091	0.002367	1.316390
-1.855589	-0.061498	0.100096	0.002384	1.316198
-2.094257	-0.118067	0.105101	0.002429	1.316079
-2.511158	-0.043668	0.110106	0.002506	1.316084
-2.283986	-0.271201	0.115110	0.002464	1.315852
-5.007196	0.213171	0.120115	0.002965	1.315880
-3.629012	0.369716	0.125120	0.002712	1.316357
-2.940026	0.269881	0.130125	0.002585	1.316378
-2.920610	0.028753	0.135130	0.002582	1.316086
-2.573022	-0.028718	0.140134	0.002518	1.316088
-4.355747	0.044095	0.145139	0.002847	1.315807
-5.276463	0.605119	0.150144	0.003016	1.316303
-3.646580	0.408620	0.155149	0.002716	1.316400
-3.138634	0.206675	0.160154	0.002623	1.316258
-3.239984	0.088645	0.165158	0.002642	1.316092
-4.049181	-0.043114	0.170163	0.002791	1.315763
-5.447837	0.395733	0.175168	0.003049	1.316010
-3.941206	0.206108	0.180173	0.002771	1.316090
-4.368434	0.035118	0.185178	0.002850	1.315792
-4.168550	-0.021641	0.190182	0.002814	1.315764
-5.746498	0.244513	0.195187	0.003104	1.315762
-4.921798	0.305671	0.200192	0.002953	1.316008
-3.906574	-0.070842	0.205197	0.002766	1.315757
-6.279789	0.150616	0.210202	0.003203	1.315536
-5.277607	0.296470	0.215206	0.003019	1.315922
-5.694359	0.233674	0.220211	0.003096	1.315759
-4.586412	-0.032514	0.225216	0.002892	1.315663
-6.343845	0.127532	0.230221	0.003216	1.315494
-5.488723	0.201282	0.235226	0.003059	1.315761
-5.580405	-0.027795	0.240230	0.003076	1.315462
-6.625759	0.137407	0.245235	0.003268	1.315447
-6.989451	0.401717	0.250240	0.003335	1.315695
-4.999921	-0.077888	0.255245	0.002969	1.315520
-7.199088	0.243613	0.260250	0.003374	1.315457
-6.829671	0.180592	0.265254	0.003307	1.315457
-5.841933	0.006556	0.270259	0.003125	1.315448
-6.826622	0.185966	0.275264	0.003306	1.315463
-7.085980	0.001280	0.280269	0.003355	1.315183
-8.476845	0.570559	0.285274	0.003611	1.315592
-5.309725	-0.202534	0.290278	0.003028	1.315302
-8.543345	0.263755	0.295283	0.003623	1.315202
-7.629831	0.318884	0.300288	0.003455	1.315459
-5.672099	-0.282031	0.305293	0.003095	1.315129
-10.422045	0.615490	0.310298	0.003970	1.315242
-5.898568	-0.085643	0.315302	0.003137	1.315322
-8.696282	0.238761	0.320307	0.003652	1.315139
-8.796330	0.346761	0.325312	0.003671	1.315250
-5.678735	-0.273547	0.330317	0.003097	1.315137
-11.340306	0.560016	0.335322	0.004140	1.314983
-5.584947	-0.205588	0.340326	0.003080	1.315239
-10.609707	0.364441	0.345331	0.004006	1.314895
-8.697140	0.246119	0.350336	0.003654	1.315146
-8.160163	0.146818	0.355341	0.003555	1.315136
-9.459662	0.129931	0.360346	0.003795	1.314845
-8.683347	0.234866	0.365350	0.003652	1.315135
-9.207959	0.027757	0.370355	0.003749	1.314772
-9.522152	0.328374	0.375360	0.003807	1.315075
-9.350041	0.111672	0.380365	0.003775	1.314845
-10.112009	0.297526	0.385370	0.003916	1.314914
-9.547575	0.146614	0.390374	0.003812	1.314846
-8.807146	-0.139798	0.395379	0.003676	1.314649
-12.565704	0.757085	0.400384	0.004368	1.314967
-6.385027	-0.500198	0.405389	0.003230	1.314709
-12.973826	0.569342	0.410394	0.004444	1.314652
-9.693741	0.173246	0.415398	0.003840	1.314847
-9.147209	-0.080585	0.420403	0.003739	1.314650
-13.160863	0.601914	0.425408	0.004479	1.314653
-8.229067	-0.192278	0.430413	0.003571	1.314703
-12.502799	0.439470	0.435418	0.004358	1.314590
-9.471903	-0.073901	0.440422	0.003800	1.314590
-11.740265	0.251244	0.445427	0.004218	1.314517
-13.019142	0.546858	0.450432	0.004453	1.314614
-8.791706	-0.100341	0.455437	0.003675	1.314698
-13.484971	0.380743	0.460442	0.004540	1.314313
-9.876059	0.006232	0.465446	0.003875	1.314603
-13.048758	0.278043	0.470451	0.004460	1.314277
-11.678840	0.244166	0.475456	0.004208	1.314520
-11.217576	0.134245	0.480461	0.004123	1.314481
-12.805818	0.171694	0.485466	0.004416	1.314197
-11.975101	0.284981	0.490470	0.004263	1.314508
-12.408841	0.122509	0.495475	0.004343	1.314219
-12.775368	0.390916	0.500480	0.004410	1.314471
-11.855379	0.024407	0.505485	0.004241	1.314213
-12.888984	0.187975	0.510490	0.004432	1.314198
-13.892409	0.455393	0.515494	0.004617	1.314318
-11.425733	-0.115090	0.520499	0.004163	1.314130
-15.111823	0.593095	0.525504	0.004842	1.314233
-10.754880	-0.225814	0.530509	0.004040	1.314133
-15.609837	0.523689	0.535514	0.004934	1.314044
-12.842974	0.189620	0.540518	0.004425	1.314209
-11.696689	-0.139724	0.545523	0.004214	1.314043
-17.182692	0.704003	0.550528	0.005224	1.313938
-10.866008	-0.129142	0.555533	0.004061	1.314228
-15.818533	0.469995	0.560538	0.004973	1.313934
-13.528475	0.212585	0.565542	0.004552	1.314094
-13.538791	0.044313	0.570547	0.004554	1.313885
-14.917586	0.284944	0.575552	0.004808	1.313893
-14.149814	0.153427	0.580557	0.004667	1.313891
-15.176358	0.327077	0.585562	0.004856	1.313891
-15.031505	0.302971	0.590566	0.004829	1.313891
-13.576820	-0.064888	0.595571	0.004562	1.313742
-17.336545	0.574352	0.600576	0.005254	1.313745
-12.585746	-0.066426	0.605581	0.004380	1.313946
-16.354455	0.270111	0.610586	0.005074	1.313575
-15.507120	0.357326	0.615590	0.004918	1.313858
-14.327274	-0.053095	0.620595	0.004701	1.313600
-16.921375	0.374411	0.625600	0.005179	1.313585
-15.515895	0.132654	0.630605	0.004920	1.313580
-15.796325	0.172430	0.635610	0.004972	1.313570
-17.232354	0.546877	0.640614	0.005237	1.313731
-13.422495	-0.268491	0.645619	0.004536	1.313522
-19.384951	0.761472	0.650624	0.005633	1.313547
-14.180698	-0.038081	0.655629	0.004675	1.313647
-17.031036	0.151596	0.660634	0.005201	1.313287
-17.643960	0.494543	0.665638	0.005313	1.313580
-15.205302	-0.033392	0.670643	0.004865	1.313439
-18.354449	0.445880	0.675648	0.005445	1.313373
-15.703380	0.107572	0.680653	0.004957	1.313508
-17.539401	0.206109	0.685658	0.005295	1.313248
-17.939905	0.449428	0.690662	0.005369	1.313463
-15.497451	-0.124643	0.695667	0.004920	1.313266
-19.722712	0.521329	0.700672	0.005698	1.313180
-15.411169	-0.101115	0.705677	0.004904	1.313312
-19.395868	0.366301	0.710682	0.005638	1.313057
-18.203030	0.323997	0.715686	0.005418	1.313253
-16.742731	0.061112	0.720691	0.005150	1.313234
-19.174401	0.298577	0.725696	0.005598	1.313020
