Thu Sep 25 11:16:43 2025

Number of Points = 3600
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.462175	1.894530	0.000000	0.002070	1.318221

0.556618	1.751117	0.005005	0.002053	1.318065
0.782412	1.593403	0.010010	0.002012	1.317918
0.590598	1.454861	0.015014	0.002047	1.317709
0.277114	1.426280	0.020019	0.002105	1.317609
0.278557	1.315784	0.025024	0.002106	1.317474
0.334481	1.222124	0.030029	0.002096	1.317371
0.070971	1.033492	0.035034	0.002145	1.317085
-0.076397	1.011361	0.040038	0.002172	1.317027
-0.446505	0.838098	0.045043	0.002241	1.316738
-0.784205	0.875391	0.050048	0.002303	1.316714
-0.737315	0.875774	0.055053	0.002295	1.316724
-0.282370	0.565299	0.060058	0.002211	1.316438
-0.424616	0.418628	0.065062	0.002238	1.316228
-0.643790	0.339354	0.070067	0.002279	1.316086
-0.809432	0.105183	0.075072	0.002310	1.315764
-0.852751	0.000893	0.080077	0.002318	1.315627
-0.858273	-0.168183	0.085082	0.002320	1.315419
-1.746517	-0.247475	0.090086	0.002484	1.315137
-1.860535	-0.213481	0.095091	0.002505	1.315155
-2.169051	-0.160126	0.100096	0.002562	1.315156
-2.367771	-0.130718	0.105101	0.002599	1.315150
-1.700265	-0.400190	0.110106	0.002476	1.314959
-1.551138	-0.603202	0.115110	0.002449	1.314740
-2.017690	-0.701284	0.120115	0.002536	1.314523
-2.773685	-0.722670	0.125120	0.002675	1.314340
-3.496406	-0.524319	0.130125	0.002809	1.314432
-3.493162	-0.449991	0.135130	0.002808	1.314524
-3.233922	-0.503104	0.140134	0.002761	1.314512
-2.630206	-0.728961	0.145139	0.002650	1.314360
-5.624451	-0.232863	0.150144	0.003202	1.314347
-4.921542	-0.111088	0.155149	0.003072	1.314641
-3.990159	-0.098164	0.160154	0.002901	1.314850
-2.403347	-0.425161	0.165158	0.002609	1.314778
-3.100389	-0.568491	0.170163	0.002738	1.314458
-5.109777	-0.253074	0.175168	0.003108	1.314427
-4.776985	-0.234177	0.180173	0.003047	1.314519
-4.227502	-0.321026	0.185178	0.002946	1.314526
-3.457161	-0.530958	0.190182	0.002805	1.314428
-5.214125	-0.413185	0.195187	0.003129	1.314208
-5.635564	-0.116503	0.200192	0.003207	1.314483
-4.798452	-0.233909	0.205197	0.003053	1.314513
-4.428193	-0.364809	0.210202	0.002985	1.314429
-4.945216	-0.458936	0.215206	0.003081	1.314206
-5.217237	-0.409019	0.220211	0.003131	1.314210
-5.567193	-0.355265	0.225216	0.003196	1.314203
-4.461043	-0.613645	0.230221	0.002992	1.314116
-8.928810	0.194430	0.235226	0.003815	1.314179
