Thu Sep 25 10:59:34 2025

Number of Points = 3592
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.205123	2.241350	0.000000	0.002448	1.318540

0.495828	2.360244	0.005005	0.002579	1.318538
0.452841	2.375035	0.010010	0.002587	1.318547
0.338933	2.385216	0.015014	0.002609	1.318535
0.251260	2.401820	0.020019	0.002625	1.318537
0.722754	2.333864	0.025024	0.002539	1.318551
0.797693	2.073362	0.030029	0.002525	1.318248
0.733768	1.978426	0.035034	0.002537	1.318118
-0.395965	1.998209	0.040038	0.002746	1.317908
-0.244645	1.976844	0.045043	0.002718	1.317913
0.439762	1.866956	0.050048	0.002593	1.317920
0.237161	1.653943	0.055053	0.002630	1.317618
0.188704	1.565764	0.060058	0.002640	1.317500
-0.028915	1.495507	0.065062	0.002680	1.317368
-0.165448	1.265800	0.070067	0.002706	1.317059
-0.284967	1.191226	0.075072	0.002728	1.316942
-0.395740	1.027880	0.080077	0.002749	1.316719
-0.503964	0.856861	0.085082	0.002769	1.316487
-0.783363	0.828987	0.090086	0.002821	1.316395
-0.498168	0.535080	0.095091	0.002769	1.316094
-0.648083	0.351380	0.100096	0.002797	1.315838
-1.466192	0.377273	0.105101	0.002948	1.315700
-2.125333	0.296127	0.110106	0.003070	1.315463
-1.593686	0.204927	0.115110	0.002972	1.315462
-1.323980	0.124486	0.120115	0.002923	1.315419
-2.190430	0.054016	0.125120	0.003083	1.315152
-3.460421	0.304615	0.130125	0.003317	1.315196
-3.489099	0.537004	0.135130	0.003323	1.315474
-2.767706	0.407680	0.140134	0.003190	1.315465
-2.189339	0.311565	0.145139	0.003084	1.315467
-2.175478	0.108143	0.150144	0.003082	1.315220
-4.792611	0.565643	0.155149	0.003564	1.315237
-3.597088	0.555543	0.160154	0.003344	1.315472
-3.444259	0.527789	0.165158	0.003316	1.315470
-2.790659	0.417850	0.170163	0.003196	1.315470
-2.675660	0.161802	0.175168	0.003176	1.315180
-4.569446	0.459464	0.180173	0.003524	1.315152
-4.270536	0.576958	0.185178	0.003470	1.315357
-4.218758	0.403277	0.190182	0.003461	1.315155
-4.073629	0.425073	0.195187	0.003434	1.315211
-3.385572	0.259583	0.200192	0.003308	1.315151
-4.222236	0.227392	0.205197	0.003462	1.314938
-6.014386	0.774485	0.210202	0.003792	1.315236
-4.442966	0.438183	0.215206	0.003503	1.315149
-4.003747	0.370917	0.220211	0.003423	1.315158
-4.188439	0.244250	0.225216	0.003457	1.314964
-6.698284	0.670211	0.230221	0.003920	1.314965
-4.145461	0.346848	0.235226	0.003450	1.315098
-5.004178	0.296867	0.240230	0.003608	1.314858
-6.425501	0.599215	0.245235	0.003870	1.314933
-4.481507	0.362318	0.250240	0.003513	1.315046
-6.343342	0.521916	0.255245	0.003856	1.314855
-5.266076	0.340414	0.260250	0.003658	1.314856
-6.216636	0.503083	0.265254	0.003833	1.314857
-5.586055	0.393913	0.270259	0.003718	1.314854
-6.051879	0.480037	0.275264	0.003804	1.314863
-6.237891	0.271268	0.280269	0.003838	1.314568
-7.048064	0.606190	0.285274	0.003988	1.314810
-5.804622	0.223322	0.290278	0.003759	1.314598
-7.570913	0.665757	0.295283	0.004085	1.314773
-5.925444	0.233986	0.300288	0.003782	1.314586
-7.896585	0.697732	0.305293	0.004145	1.314744
-5.766687	0.210488	0.310298	0.003753	1.314589
-7.937684	0.523091	0.315302	0.004153	1.314521
-7.647068	0.482192	0.320307	0.004100	1.314531
-6.470187	0.280310	0.325312	0.003884	1.314527
-8.679841	0.648000	0.330317	0.004291	1.314519
-6.997242	0.368179	0.335322	0.003982	1.314525
-7.776183	0.500070	0.340326	0.004125	1.314525
-8.362441	0.595507	0.345331	0.004234	1.314520
-6.892418	0.284679	0.350336	0.003963	1.314443
-9.468845	0.558586	0.355341	0.004438	1.314244
-7.920256	0.531500	0.360346	0.004153	1.314532
-8.669111	0.431881	0.365350	0.004291	1.314254
-8.459229	0.612471	0.370355	0.004253	1.314518
-8.358547	0.381080	0.375360	0.004235	1.314255
-8.584461	0.384863	0.380365	0.004277	1.314213
-10.156827	0.756398	0.385370	0.004567	1.314341
-7.402020	0.284731	0.390374	0.004060	1.314335
-10.756150	0.814797	0.395379	0.004678	1.314288
-7.620737	0.248419	0.400384	0.004101	1.314244
-10.783473	0.696857	0.405389	0.004683	1.314137
-8.595998	0.346991	0.410394	0.004281	1.314162
-10.363060	0.693229	0.415398	0.004606	1.314219
-9.111766	0.358517	0.420403	0.004377	1.314068
-10.810318	0.712126	0.425408	0.004689	1.314149
-9.794918	0.533064	0.430413	0.004503	1.314140
-9.837137	0.598771	0.435418	0.004511	1.314211
-10.252687	0.420488	0.440422	0.004588	1.313906
-10.134093	0.549551	0.445427	0.004566	1.314088
-11.108235	0.564255	0.450432	0.004746	1.313904
-10.480316	0.454253	0.455437	0.004631	1.313899
-11.588390	0.785208	0.460442	0.004835	1.314074
-9.409885	0.174233	0.465446	0.004434	1.313777
-12.578421	0.918133	0.470451	0.005018	1.314031
-9.508294	0.141898	0.475456	0.004453	1.313716
-12.909257	0.884984	0.480461	0.005080	1.313921
-10.887508	0.428339	0.485466	0.004708	1.313780
-10.971267	0.525192	0.490470	0.004723	1.313881
-13.194723	0.740319	0.495475	0.005133	1.313683
-9.726852	0.272427	0.500480	0.004495	1.313829
-13.931388	0.851035	0.505485	0.005269	1.313665
-10.043177	0.274324	0.510490	0.004554	1.313765
-13.555667	0.728857	0.515494	0.005201	1.313593
-12.176442	0.494849	0.520499	0.004947	1.313592
-12.210388	0.508402	0.525504	0.004954	1.313601
-13.575077	0.735506	0.530509	0.005205	1.313596
-11.350265	0.514035	0.535514	0.004796	1.313786
-13.559709	0.598253	0.540518	0.005203	1.313430
-12.591500	0.572977	0.545523	0.005025	1.313600
-13.527574	0.729968	0.550528	0.005198	1.313597
-11.827739	0.296426	0.555533	0.004885	1.313418
-14.433434	0.772229	0.560538	0.005365	1.313460
-13.013307	0.435073	0.565542	0.005104	1.313341
-14.268762	0.812889	0.570547	0.005336	1.313544
-12.809194	0.395360	0.575552	0.005067	1.313334
-14.298700	0.646730	0.580557	0.005342	1.313333
-14.941492	0.822964	0.585562	0.005461	1.313415
-11.418289	0.130682	0.590566	0.004812	1.313298
-17.119140	1.077288	0.595571	0.005862	1.313274
-11.614441	0.124022	0.600576	0.004849	1.313248
-16.669330	0.962557	0.605581	0.005780	1.313226
-13.430915	0.463008	0.610586	0.005184	1.313286
-14.039971	0.484193	0.615590	0.005297	1.313185
-16.692832	0.841071	0.620595	0.005785	1.313071
-12.385292	0.187079	0.625600	0.004993	1.313163
-17.441668	0.877469	0.630605	0.005924	1.312959
-14.154289	0.522542	0.635610	0.005319	1.313207
-15.782994	0.610143	0.640614	0.005619	1.312975
-15.688629	0.590762	0.645619	0.005602	1.312971
-15.259981	0.737486	0.650624	0.005523	1.313239
-15.391998	0.443529	0.655629	0.005548	1.312851
-15.658809	0.587671	0.660634	0.005598	1.312972
-16.621139	0.750903	0.665638	0.005775	1.312972
-15.537927	0.565428	0.670643	0.005576	1.312969
-15.506211	0.532233	0.675648	0.005571	1.312935
-17.403848	0.640066	0.680653	0.005920	1.312672
-15.813327	0.606593	0.685658	0.005628	1.312961
-16.913230	0.545591	0.690662	0.005831	1.312658
-16.585391	0.560880	0.695667	0.005771	1.312744
