Thu Sep 25 12:10:30 2025

Number of Points = 3605
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.190602	1.822410	0.000000	0.002015	1.318547

-0.062443	1.784080	0.005005	0.001991	1.318527
-0.131159	1.793522	0.010010	0.002004	1.318524
-0.061660	1.647863	0.015014	0.001992	1.318360
-0.432294	1.582416	0.020019	0.002060	1.318203
-0.754915	1.643530	0.025024	0.002120	1.318211
-0.393860	1.468607	0.030029	0.002054	1.318071
-0.527893	1.350233	0.035034	0.002079	1.317899
-0.486601	1.209030	0.040038	0.002072	1.317735
-0.806726	1.142825	0.045043	0.002131	1.317587
-0.823926	1.004662	0.050048	0.002134	1.317414
-1.273335	1.029905	0.055053	0.002217	1.317352
-1.565236	1.071517	0.060058	0.002271	1.317342
-1.329448	0.785157	0.065062	0.002228	1.317040
-1.441496	0.790896	0.070067	0.002249	1.317024
-1.616801	0.607319	0.075072	0.002282	1.316763
-1.845815	0.600383	0.080077	0.002324	1.316707
-1.995299	0.557713	0.085082	0.002352	1.316623
-2.514003	0.453594	0.090086	0.002448	1.316388
-2.342110	0.418857	0.095091	0.002417	1.316381
-2.268499	0.415690	0.100096	0.002404	1.316392
-2.254079	0.193271	0.105101	0.002401	1.316123
-2.561289	0.207510	0.110106	0.002458	1.316076
-2.767716	0.077831	0.115110	0.002496	1.315874
-2.945553	0.007232	0.120115	0.002530	1.315751
-2.838830	-0.007414	0.125120	0.002510	1.315755
-3.123708	-0.203014	0.130125	0.002563	1.315456
-3.658822	-0.122236	0.135130	0.002662	1.315444
-4.092591	-0.048100	0.140134	0.002742	1.315444
-4.632386	0.046731	0.145139	0.002841	1.315448
-5.104727	0.358391	0.150144	0.002929	1.315731
-3.952630	0.183438	0.155149	0.002717	1.315756
-3.592767	0.027093	0.160154	0.002651	1.315639
-4.330220	-0.008587	0.165158	0.002787	1.315442
-5.380149	0.201316	0.170163	0.002980	1.315481
-4.258791	0.124581	0.175168	0.002774	1.315619
-4.725652	0.067054	0.180173	0.002860	1.315452
-4.658703	0.049580	0.185178	0.002848	1.315444
-4.306096	-0.105770	0.190182	0.002784	1.315326
-6.722748	0.236835	0.195187	0.003229	1.315245
-5.062497	0.127147	0.200192	0.002924	1.315454
-5.130596	0.137259	0.205197	0.002936	1.315452
-5.801729	0.140224	0.210202	0.003060	1.315316
-4.948963	0.039466	0.215206	0.002903	1.315370
-6.985922	0.258622	0.220211	0.003279	1.315215
-4.876009	-0.000843	0.225216	0.002891	1.315335
-7.067812	0.238547	0.230221	0.003294	1.315173
-5.761401	0.196478	0.235226	0.003054	1.315392
-6.024044	0.039006	0.240230	0.003103	1.315145
-5.992155	0.024410	0.245235	0.003097	1.315133
-6.953320	0.191428	0.250240	0.003274	1.315138
-6.370959	-0.050726	0.255245	0.003167	1.314962
-7.955736	0.322204	0.260250	0.003459	1.315090
-5.801253	-0.062479	0.265254	0.003063	1.315065
-8.133001	0.249207	0.270259	0.003493	1.314963
-5.715607	-0.093587	0.275264	0.003048	1.315044
-8.902150	0.322139	0.280269	0.003635	1.314892
-6.339375	0.011626	0.285274	0.003163	1.315043
-8.382966	0.197863	0.290278	0.003540	1.314847
-8.070688	0.140756	0.295283	0.003483	1.314842
-6.930770	0.142248	0.300288	0.003273	1.315079
-8.252742	0.031320	0.305293	0.003517	1.314669
-8.266599	0.297435	0.310298	0.003519	1.314992
-8.357672	0.098558	0.315302	0.003536	1.314729
-7.775031	0.085121	0.320307	0.003429	1.314833
-8.787243	0.136485	0.325312	0.003616	1.314686
-7.741869	0.009128	0.330317	0.003424	1.314746
-10.303847	0.346400	0.335322	0.003896	1.314628
-6.370053	-0.255906	0.340326	0.003172	1.314706
-12.072486	0.538301	0.345331	0.004222	1.314495
-6.454861	-0.231958	0.350336	0.003188	1.314717
-10.841157	0.387000	0.355341	0.003996	1.314565
-8.373364	-0.045468	0.360346	0.003542	1.314547
-9.834603	0.179175	0.365350	0.003811	1.314519
-10.942560	0.382654	0.370355	0.004015	1.314538
-7.470692	-0.064667	0.375360	0.003376	1.314710
-11.718639	0.303870	0.380365	0.004159	1.314279
-8.725850	0.113200	0.385370	0.003608	1.314667
-10.575497	0.100428	0.390374	0.003949	1.314267
-9.651625	0.067506	0.395379	0.003779	1.314418
-12.218431	0.483210	0.400384	0.004252	1.314394
-8.301582	-0.192630	0.405389	0.003531	1.314379
-12.619409	0.533951	0.410394	0.004326	1.314373
-9.226987	-0.053458	0.415398	0.003702	1.314357
-11.678551	0.338529	0.420403	0.004153	1.314328
-9.863041	-0.039714	0.425408	0.003819	1.314241
-11.684299	0.234643	0.430413	0.004155	1.314199
-12.086423	0.291331	0.435418	0.004229	1.314185
-9.740730	0.038364	0.440422	0.003798	1.314361
-13.127084	0.299508	0.445427	0.004422	1.313978
-9.956161	0.064114	0.450432	0.003838	1.314347
-13.556663	0.374011	0.455437	0.004501	1.313980
-10.150796	-0.025364	0.460442	0.003874	1.314197
-13.141431	0.331602	0.465446	0.004425	1.314013
-10.847727	-0.059811	0.470451	0.004003	1.314009
-13.646556	0.473339	0.475456	0.004519	1.314081
-10.955530	-0.177648	0.480461	0.004024	1.313842
-13.689184	0.484216	0.485466	0.004527	1.314085
-11.359853	-0.168411	0.490470	0.004099	1.313769
-13.604132	0.307997	0.495475	0.004512	1.313886
-13.690423	0.346404	0.500480	0.004528	1.313915
-10.964745	-0.101620	0.505485	0.004027	1.313932
-15.381888	0.484331	0.510490	0.004840	1.313733
-10.875119	-0.127531	0.515494	0.004011	1.313918
-15.569840	0.498307	0.520499	0.004875	1.313710
-11.897310	-0.052804	0.525504	0.004199	1.313797
-14.447661	0.361362	0.530509	0.004669	1.313775
-13.855338	0.161278	0.535514	0.004560	1.313652
-13.548086	0.296757	0.540518	0.004504	1.313882
-14.425486	0.207654	0.545523	0.004666	1.313590
-12.872353	0.112376	0.550528	0.004380	1.313795
-15.474092	0.291921	0.555533	0.004860	1.313475
-13.733982	0.195125	0.560538	0.004539	1.313717
-15.210004	0.334095	0.565542	0.004811	1.313581
-13.875358	0.108919	0.570547	0.004566	1.313582
-14.390817	0.188504	0.575552	0.004661	1.313572
-15.790248	0.266345	0.580557	0.004919	1.313376
-14.685761	0.247335	0.585562	0.004716	1.313582
-15.210754	0.339036	0.590566	0.004813	1.313585
-14.501373	0.004273	0.595571	0.004683	1.313322
-15.915290	0.381830	0.600576	0.004943	1.313491
-15.308871	0.104929	0.605581	0.004832	1.313277
-16.097104	0.364861	0.610586	0.004977	1.313432
-15.606645	0.144068	0.615590	0.004887	1.313262
-15.945314	0.203895	0.620595	0.004950	1.313265
-16.391495	0.394435	0.625600	0.005032	1.313406
-14.494131	-0.139669	0.630605	0.004683	1.313145
-18.163267	0.502973	0.635610	0.005359	1.313170
-15.391271	0.108776	0.640614	0.004849	1.313262
-16.268650	0.238468	0.645619	0.005011	1.313239
-17.648249	0.449219	0.650624	0.005265	1.313211
-14.864593	-0.117026	0.655629	0.004753	1.313094
-18.341131	0.415319	0.660634	0.005393	1.313024
-15.960563	0.065647	0.665638	0.004955	1.313090
-17.943242	0.294136	0.670643	0.005320	1.312958
-17.986784	0.349396	0.675648	0.005329	1.313016
-15.766656	0.086959	0.680653	0.004920	1.313155
-19.380712	0.421612	0.685658	0.005586	1.312815
-15.659914	0.080552	0.690662	0.004901	1.313169
-19.211868	0.337962	0.695667	0.005555	1.312746
-17.430890	0.208968	0.700672	0.005228	1.312958
-17.964959	0.305138	0.705677	0.005326	1.312965
-18.426803	0.198190	0.710682	0.005412	1.312737
-17.923950	0.354011	0.715686	0.005319	1.313033
-18.363176	0.146230	0.720691	0.005400	1.312686
-17.818577	0.173284	0.725696	0.005300	1.312832
-19.707119	0.341281	0.730701	0.005648	1.312646
-18.335319	0.182482	0.735706	0.005396	1.312736
-19.455805	0.474979	0.740710	0.005602	1.312861
-17.770717	-0.085917	0.745715	0.005293	1.312523
-19.944440	0.483614	0.750720	0.005693	1.312770
-18.832793	0.058917	0.755725	0.005489	1.312479
-19.248138	0.263306	0.760730	0.005565	1.312644
-20.051536	0.402810	0.765734	0.005713	1.312647
-18.801179	0.033099	0.770739	0.005484	1.312453
-20.836814	0.473155	0.775744	0.005859	1.312570
-18.929103	0.062238	0.780749	0.005508	1.312462
-20.936775	0.352836	0.785754	0.005878	1.312401
-19.740468	0.343102	0.790758	0.005658	1.312637
-19.418204	-0.080354	0.795763	0.005599	1.312184
-22.229525	0.667714	0.800768	0.006116	1.312518
-18.973279	0.049924	0.805773	0.005517	1.312436
-20.061558	0.061000	0.810778	0.005718	1.312223
-22.938089	0.611383	0.815782	0.006248	1.312300
-18.687072	-0.146944	0.820787	0.005465	1.312253
-22.733681	0.556126	0.825792	0.006211	1.312274
-20.061853	0.010696	0.830797	0.005719	1.312160
-21.381821	0.255193	0.835802	0.005962	1.312186
-22.318345	0.366017	0.840806	0.006135	1.312127
-19.601849	-0.055453	0.845811	0.005635	1.312174
-24.603208	0.726148	0.850816	0.006556	1.312093
-19.156405	-0.091019	0.855821	0.005554	1.312222
-23.037625	0.355459	0.860826	0.006268	1.311963
-21.626273	0.193904	0.865830	0.006009	1.312058
-21.067939	-0.000041	0.870835	0.005906	1.311935
-24.751333	0.578601	0.875840	0.006585	1.311879
-20.109170	-0.069499	0.880845	0.005730	1.312049
-24.536591	0.531132	0.885850	0.006546	1.311865
