Thu Sep 11 10:41:43 2025

Number of Points = 3000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	4.201673	0.000000	0.004345	1.324396

0.272459	4.187907	0.005005	0.004295	1.324435
0.010906	4.235323	0.010010	0.004343	1.324439
-0.061422	4.505935	0.015014	0.004356	1.324753
0.377114	4.721538	0.020019	0.004275	1.325105
0.449399	5.023460	0.025024	0.004262	1.325487
0.474356	5.378418	0.030029	0.004257	1.325924
0.382872	5.897516	0.035034	0.004274	1.326536
0.470497	6.446518	0.040038	0.004258	1.327220
1.330584	6.835511	0.045043	0.004099	1.327868
1.346506	7.380980	0.050048	0.004096	1.328533
1.401339	8.053498	0.055053	0.004085	1.329360
1.683836	8.708703	0.060058	0.004033	1.330211
1.189440	9.583536	0.065062	0.004124	1.331170
2.029153	10.312671	0.070067	0.003969	1.332223
2.382786	11.070092	0.075072	0.003903	1.333211
2.522105	11.929558	0.080077	0.003877	1.334278
2.640831	12.866688	0.085082	0.003855	1.335433
2.875876	13.826017	0.090086	0.003811	1.336638
3.314614	14.761888	0.095091	0.003730	1.337854
3.594254	15.756331	0.100096	0.003677	1.339108
4.463116	16.656976	0.105101	0.003517	1.340367
5.580152	17.442987	0.110106	0.003311	1.341538
5.761710	18.291433	0.115110	0.003277	1.342593
5.970543	19.239995	0.120115	0.003238	1.343773
6.233911	20.222851	0.125120	0.003189	1.345004
6.714942	21.169989	0.130125	0.003100	1.346235
7.078653	22.162786	0.135130	0.003032	1.347496
7.630342	23.103886	0.140134	0.002930	1.348732
8.137851	24.082175	0.145139	0.002836	1.350002
8.184476	25.172740	0.150144	0.002827	1.351312
8.293982	26.296904	0.155149	0.002806	1.352673
8.911749	27.391898	0.160154	0.002692	1.354101
9.198583	28.522610	0.165158	0.002638	1.355503
10.099621	29.568158	0.170163	0.002472	1.356925
10.611333	30.581018	0.175168	0.002377	1.358229
10.984040	31.667217	0.180173	0.002308	1.359591
11.159087	32.851791	0.185178	0.002275	1.361028
11.391150	34.041270	0.190182	0.002231	1.362482
12.307775	35.110484	0.195187	0.002062	1.363927
12.492970	36.298064	0.200192	0.002027	1.365366
13.083950	37.430116	0.205197	0.001918	1.366818
13.640667	38.527503	0.210202	0.001815	1.368221
13.806034	39.750968	0.215206	0.001783	1.369693
14.404941	40.948516	0.220211	0.001672	1.371219
14.992266	42.078857	0.225216	0.001564	1.372662
15.276339	43.277437	0.230221	0.001511	1.374124
15.746610	44.504475	0.235226	0.001423	1.375654
15.970411	45.761433	0.240230	0.001381	1.377169
16.619937	46.967327	0.245235	0.001261	1.378706
17.067031	48.206832	0.250240	0.001178	1.380241
17.236647	49.505774	0.255245	0.001146	1.381789
18.749212	50.558082	0.260250	0.000867	1.383311
19.224359	51.643980	0.265254	0.000779	1.384667
19.396697	52.874390	0.270259	0.000746	1.386131
19.635346	54.072428	0.275264	0.000702	1.387569
20.024266	55.313197	0.280269	0.000629	1.389084
20.659580	56.522862	0.285274	0.000512	1.390610
20.784945	57.822461	0.290278	0.000488	1.392138
21.401150	59.075287	0.295283	0.000373	1.393706
21.355372	60.475632	0.300288	0.000381	1.395315
21.652083	61.847952	0.305293	0.000326	1.396955
22.508908	63.162834	0.310298	0.000167	1.398636
22.477195	64.611645	0.315302	0.000172	1.400297
23.290216	65.951153	0.320307	0.000022	1.401993
23.719838	67.329751	0.325312	-0.000058	1.403658
23.794699	68.798900	0.330317	-0.000073	1.405357
24.492712	70.207835	0.335322	-0.000202	1.407105
24.753255	71.671975	0.340326	-0.000251	1.408829
25.612922	73.056892	0.345331	-0.000410	1.410576
26.058572	74.470023	0.350336	-0.000493	1.412273
26.209304	75.945255	0.355341	-0.000522	1.413983
27.325741	77.309841	0.360346	-0.000728	1.415749
27.605449	78.660094	0.365350	-0.000781	1.417337
27.926328	80.119070	0.370355	-0.000841	1.419054
28.351270	81.575594	0.375360	-0.000920	1.420787
28.772152	83.012212	0.380365	-0.000998	1.422494
29.410192	84.446976	0.385370	-0.001116	1.424238
29.362755	86.020950	0.390374	-0.001109	1.426007
30.111060	87.453764	0.395379	-0.001247	1.427765
