Thu Sep 11 11:10:46 2025

Number of Points = 3594
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.130732	1.786701	0.000000	0.002242	1.321988

0.057853	1.789112	0.005005	0.002255	1.321975
-0.393305	1.863293	0.010010	0.002338	1.321973
-0.173447	1.830473	0.015014	0.002298	1.321978
-0.158238	1.827098	0.020019	0.002295	1.321977
-0.132142	1.780519	0.025024	0.002291	1.321925
-0.523364	1.632468	0.030029	0.002363	1.321664
-1.025126	1.715712	0.035034	0.002455	1.321662
-0.317677	1.593552	0.040038	0.002325	1.321659
-0.293683	1.426165	0.045043	0.002321	1.321460
-1.063456	1.460662	0.050048	0.002463	1.321343
-1.214014	1.484840	0.055053	0.002491	1.321341
-0.999188	1.396162	0.060058	0.002451	1.321277
-1.010682	1.194957	0.065062	0.002454	1.321030
-0.898164	1.125236	0.070067	0.002433	1.320968
-1.333618	0.995377	0.075072	0.002513	1.320719
-1.370783	0.986073	0.080077	0.002520	1.320700
-1.912325	0.833378	0.085082	0.002620	1.320402
-1.621436	0.785350	0.090086	0.002567	1.320403
-1.181998	0.555995	0.095091	0.002486	1.320214
-1.882691	0.575797	0.100096	0.002615	1.320093
-1.807265	0.321418	0.105101	0.002602	1.319798
-2.067070	0.299689	0.110106	0.002650	1.319718
-2.495352	0.170296	0.115110	0.002729	1.319472
-2.643428	0.192719	0.120115	0.002756	1.319468
-2.881937	0.236749	0.125120	0.002800	1.319473
-2.864105	0.051193	0.130125	0.002797	1.319250
-3.195450	0.033916	0.135130	0.002858	1.319160
-3.757031	0.126909	0.140134	0.002962	1.319158
-3.814077	0.131143	0.145139	0.002972	1.319151
-3.908125	0.154406	0.150144	0.002990	1.319160
-3.567388	0.087662	0.155149	0.002927	1.319149
-3.078345	-0.036533	0.160154	0.002837	1.319098
-4.174311	-0.059075	0.165158	0.003039	1.318844
-5.005482	0.141943	0.170163	0.003192	1.318918
-4.721928	0.292291	0.175168	0.003140	1.319160
-3.603495	0.029876	0.180173	0.002934	1.319070
