Tue May 26 11:34:01 2026

Number of Points = 6587
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.778098	3.175469	0.000000	0.001438	1.049382

1.036038	3.077812	0.005005	0.001392	1.049388
1.158004	2.877352	0.010010	0.001371	1.049188
0.949165	2.870905	0.015014	0.001409	1.049069
1.051399	2.794567	0.020019	0.001391	1.049021
0.814953	2.680762	0.025024	0.001434	1.048748
0.629975	2.766680	0.030029	0.001467	1.048763
0.571412	2.589125	0.035034	0.001478	1.048498
0.442767	2.598893	0.040038	0.001502	1.048443
0.516942	2.458968	0.045043	0.001489	1.048297
0.532828	2.368007	0.050048	0.001487	1.048185
0.325329	2.214606	0.055053	0.001524	1.047874
0.266485	2.160331	0.060058	0.001535	1.047771
0.023961	2.092221	0.065062	0.001579	1.047554
-0.072629	1.960654	0.070067	0.001597	1.047330
-0.182375	1.931502	0.075072	0.001617	1.047233
-0.310053	1.752632	0.080077	0.001640	1.046931
-0.482872	1.752659	0.085082	0.001672	1.046840
-0.737336	1.676360	0.090086	0.001718	1.046605
-0.736788	1.586882	0.095091	0.001718	1.046487
-0.787957	1.460448	0.100096	0.001728	1.046293
-0.856020	1.304056	0.105101	0.001740	1.046051
-1.091118	1.324468	0.110106	0.001783	1.045954
-1.272859	1.191789	0.115110	0.001816	1.045683
-1.396546	1.169199	0.120115	0.001839	1.045588
-1.479517	1.028381	0.125120	0.001854	1.045358
-1.704447	0.993497	0.130125	0.001895	1.045194
-1.822694	0.934958	0.135130	0.001916	1.045054
-1.884641	0.800720	0.140134	0.001928	1.044844
-2.039214	0.783117	0.145139	0.001956	1.044738
-2.263551	0.694966	0.150144	0.001997	1.044504
-2.335811	0.671835	0.155149	0.002010	1.044434
-2.607292	0.614201	0.160154	0.002059	1.044215
-2.628158	0.536545	0.165158	0.002063	1.044101
-3.012197	0.607719	0.170163	0.002132	1.043992
-3.211489	0.541494	0.175168	0.002169	1.043799
-2.903485	0.423802	0.180173	0.002114	1.043804
-3.461045	0.496579	0.185178	0.002214	1.043607
-3.318662	0.352694	0.190182	0.002189	1.043491
-3.478689	0.414103	0.195187	0.002218	1.043487
-3.998564	0.447486	0.200192	0.002312	1.043257
-3.621857	0.306063	0.205197	0.002245	1.043267
-3.859205	0.351971	0.210202	0.002288	1.043202
-3.920541	0.167129	0.215206	0.002299	1.042925
-4.062726	0.215272	0.220211	0.002325	1.042912
-4.588819	0.196622	0.225216	0.002420	1.042611
-4.674605	0.235720	0.230221	0.002435	1.042616
-4.914817	0.330652	0.235226	0.002479	1.042614
-4.573201	0.175200	0.240230	0.002418	1.042587
-4.903641	0.083375	0.245235	0.002478	1.042291
-5.377393	0.268422	0.250240	0.002563	1.042285
-5.060506	0.153996	0.255245	0.002507	1.042299
-5.362916	0.246836	0.260250	0.002561	1.042262
-5.461796	0.075241	0.265254	0.002580	1.041983
-5.538754	0.112245	0.270259	0.002594	1.041990
-5.770874	0.202064	0.275264	0.002636	1.041985
-5.834608	0.030638	0.280269	0.002648	1.041724
-6.739536	0.344197	0.285274	0.002810	1.041661
-5.990898	0.126977	0.290278	0.002677	1.041766
-5.975097	0.037604	0.295283	0.002674	1.041656
-6.935613	0.418431	0.300288	0.002847	1.041652
-6.262270	0.081132	0.305293	0.002727	1.041560
-7.566804	0.570944	0.310298	0.002960	1.041519
-6.604298	0.251104	0.315302	0.002789	1.041601
-6.667666	0.091157	0.320307	0.002800	1.041356
-7.287504	0.329276	0.325312	0.002912	1.041343
-6.500380	-0.044238	0.330317	0.002771	1.041263
-8.354481	0.598691	0.335322	0.003104	1.041136
-6.931496	0.096823	0.340326	0.002850	1.041220
-7.198587	0.059126	0.345331	0.002898	1.041028
-8.867666	0.721312	0.350336	0.003197	1.041024
-7.243479	0.083751	0.355341	0.002907	1.041035
-7.739517	0.140651	0.360346	0.002996	1.040848
-8.515807	0.486338	0.365350	0.003135	1.040895
-8.557966	0.391172	0.370355	0.003143	1.040746
-8.965744	0.667758	0.375360	0.003217	1.040895
-7.875285	0.164226	0.380365	0.003022	1.040802
-8.497277	0.367644	0.385370	0.003134	1.040743
-8.696678	0.447408	0.390374	0.003170	1.040742
-8.553318	0.169418	0.395379	0.003145	1.040449
-9.875692	0.666335	0.400384	0.003382	1.040409
-8.620371	0.228126	0.405389	0.003158	1.040488
-9.196035	0.398153	0.410394	0.003261	1.040409
-9.664557	0.585699	0.415398	0.003345	1.040409
-9.143676	0.314134	0.420403	0.003253	1.040323
-10.194595	0.684128	0.425408	0.003441	1.040258
-9.311953	0.241057	0.430413	0.003284	1.040135
-9.862592	0.437283	0.435418	0.003383	1.040104
-10.416705	0.659142	0.440422	0.003482	1.040104
-9.724920	0.389110	0.445427	0.003359	1.040110
-11.043237	0.767284	0.450432	0.003595	1.039915
-9.739233	0.281325	0.455437	0.003363	1.039957
-10.338543	0.391683	0.460442	0.003470	1.039787
-10.841707	0.589597	0.465446	0.003561	1.039782
