Tue May 26 11:41:01 2026

Number of Points = 6584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
7.994488	1.941367	0.000000	0.000871	1.055620

8.144285	1.892394	0.005005	0.000844	1.055633
8.165452	1.886958	0.010010	0.000841	1.055637
8.096021	1.911193	0.015014	0.000853	1.055632
7.966576	1.807709	0.020019	0.000876	1.055430
7.960176	1.712113	0.025024	0.000878	1.055302
8.017033	1.625770	0.030029	0.000868	1.055219
7.784019	1.544877	0.035034	0.000909	1.054993
7.623991	1.578982	0.040038	0.000938	1.054954
7.811919	1.282197	0.045043	0.000905	1.054665
7.727697	1.208330	0.050048	0.000920	1.054525
7.840796	1.005108	0.055053	0.000900	1.054319
7.456902	0.946125	0.060058	0.000969	1.054043
7.138022	0.924357	0.065062	0.001026	1.053849
7.067464	0.869123	0.070067	0.001039	1.053741
6.834370	0.776827	0.075072	0.001080	1.053499
6.799884	0.737421	0.080077	0.001087	1.053430
6.675326	0.624716	0.085082	0.001109	1.053218
6.474386	0.681326	0.090086	0.001145	1.053187
6.195442	0.539618	0.095091	0.001195	1.052858
6.256668	0.516919	0.100096	0.001185	1.052860
6.181360	0.328594	0.105101	0.001198	1.052575
6.022182	0.365313	0.110106	0.001227	1.052540
5.706342	0.240601	0.115110	0.001283	1.052213
5.703991	0.252534	0.120115	0.001284	1.052227
5.458694	0.132095	0.125120	0.001328	1.051942
5.301018	0.171466	0.130125	0.001356	1.051912
5.194441	0.097929	0.135130	0.001375	1.051760
4.909273	0.073743	0.140134	0.001427	1.051580
5.194506	-0.053218	0.145139	0.001376	1.051562
4.663959	-0.063373	0.150144	0.001471	1.051273
4.601249	-0.033177	0.155149	0.001482	1.051280
4.434867	-0.100609	0.160154	0.001512	1.051105
4.015333	-0.037638	0.165158	0.001587	1.050969
4.321080	-0.153862	0.170163	0.001533	1.050976
4.213844	-0.143024	0.175168	0.001552	1.050934
3.756737	-0.156550	0.180173	0.001634	1.050678
3.710349	-0.137155	0.185178	0.001642	1.050679
3.479735	-0.052231	0.190182	0.001684	1.050670
3.722675	-0.266362	0.195187	0.001640	1.050516
3.372025	-0.261569	0.200192	0.001703	1.050340
3.354732	-0.250703	0.205197	0.001706	1.050344
3.168316	-0.331964	0.210202	0.001740	1.050141
2.590769	-0.185107	0.215206	0.001843	1.050032
2.651062	-0.203677	0.220211	0.001833	1.050039
2.776300	-0.258185	0.225216	0.001810	1.050033
2.851818	-0.317821	0.230221	0.001797	1.049994
1.971728	-0.178800	0.235226	0.001955	1.049717
1.882589	-0.151412	0.240230	0.001971	1.049706
2.377269	-0.342287	0.245235	0.001882	1.049714
1.818629	-0.124862	0.250240	0.001982	1.049707
1.825070	-0.126606	0.255245	0.001981	1.049708
2.079028	-0.359582	0.260250	0.001936	1.049535
1.493551	-0.233572	0.265254	0.002041	1.049395
1.652251	-0.282706	0.270259	0.002013	1.049413
1.652085	-0.292150	0.275264	0.002013	1.049400
1.253718	-0.373143	0.280269	0.002084	1.049086
1.223260	-0.362473	0.285274	0.002090	1.049084
1.068363	-0.306644	0.290278	0.002118	1.049076
1.182721	-0.452724	0.295283	0.002097	1.048944
-0.266120	0.050669	0.300288	0.002357	1.048848
0.803202	-0.264984	0.305293	0.002165	1.048992
0.416390	-0.273270	0.310298	0.002235	1.048779
0.075761	-0.139000	0.315302	0.002296	1.048777
0.444228	-0.282472	0.320307	0.002230	1.048781
0.140944	-0.168789	0.325312	0.002284	1.048771
0.191490	-0.364014	0.330317	0.002276	1.048542
-0.404966	-0.188844	0.335322	0.002382	1.048460
-0.760757	-0.045257	0.340326	0.002446	1.048462
