Tue May 26 12:01:26 2026

Number of Points = 6586
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.936869	2.039520	0.000000	0.000921	1.036048

0.937746	2.048020	0.005005	0.000922	1.036057
0.600235	2.185660	0.010010	0.000983	1.036058
0.523723	2.216022	0.015014	0.000998	1.036055
0.600827	2.066024	0.020019	0.000985	1.035895
0.511126	2.003539	0.025024	0.001002	1.035762
0.655940	1.952607	0.030029	0.000977	1.035768
0.500978	2.010850	0.035034	0.001005	1.035761
0.547379	1.781221	0.040038	0.000998	1.035478
0.597797	1.732085	0.045043	0.000990	1.035437
0.452749	1.583048	0.050048	0.001017	1.035160
0.558759	1.460594	0.055053	0.000999	1.035051
0.396493	1.335729	0.060058	0.001029	1.034797
0.350172	1.193971	0.065062	0.001038	1.034582
0.264973	1.097189	0.070067	0.001054	1.034405
0.152456	0.972447	0.075072	0.001075	1.034178
0.036945	0.796746	0.080077	0.001097	1.033881
-0.108312	0.693122	0.085082	0.001124	1.033663
-0.141634	0.561174	0.090086	0.001130	1.033468
-0.170250	0.431609	0.095091	0.001137	1.033278
-0.554834	0.363316	0.100096	0.001206	1.032981
-0.308767	0.081636	0.105101	0.001163	1.032734
-0.657932	-0.008210	0.110106	0.001227	1.032427
-0.875715	-0.094097	0.115110	0.001266	1.032195
-0.984577	-0.186832	0.120115	0.001287	1.032011
-1.372692	-0.255425	0.125120	0.001357	1.031711
-1.358075	-0.360444	0.130125	0.001355	1.031577
-1.488022	-0.431271	0.135130	0.001380	1.031411
-1.556032	-0.631019	0.140134	0.001393	1.031106
-1.575568	-0.753201	0.145139	0.001397	1.030930
-2.053289	-0.655325	0.150144	0.001484	1.030805
-2.204076	-0.839422	0.155149	0.001511	1.030477
-2.498849	-0.724808	0.160154	0.001565	1.030470
-2.777871	-0.829759	0.165158	0.001616	1.030180
-2.902598	-0.786204	0.170163	0.001639	1.030169
-3.352379	-0.609498	0.175168	0.001720	1.030163
-3.429169	-0.571685	0.180173	0.001735	1.030170
-3.552836	-0.693540	0.185178	0.001758	1.029939
-3.936855	-0.604957	0.190182	0.001828	1.029850
