Tue May 26 12:54:21 2026

Number of Points = 6588
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.112181	2.007976	0.000000	0.000873	1.054320

1.183394	1.848340	0.005005	0.000861	1.054148
1.298683	1.712811	0.010010	0.000840	1.054031
1.175170	1.752465	0.015014	0.000863	1.054018
1.155675	1.765732	0.020019	0.000866	1.054025
0.953120	1.696514	0.025024	0.000903	1.053830
1.020160	1.582364	0.030029	0.000891	1.053715
1.018151	1.583758	0.035034	0.000891	1.053716
0.926044	1.376545	0.040038	0.000908	1.053398
0.957628	1.331192	0.045043	0.000903	1.053355
0.916980	1.210305	0.050048	0.000910	1.053176
1.073129	0.964600	0.055053	0.000882	1.052936
1.041968	0.781475	0.060058	0.000888	1.052681
0.779444	0.685234	0.065062	0.000935	1.052419
0.781458	0.475301	0.070067	0.000935	1.052146
0.602624	0.357121	0.075072	0.000967	1.051898
0.628281	0.102704	0.080077	0.000963	1.051579
0.611927	-0.111538	0.085082	0.000966	1.051291
0.332644	-0.245146	0.090086	0.001016	1.050971
0.314831	-0.443852	0.095091	0.001019	1.050702
0.167464	-0.627533	0.100096	0.001046	1.050385
-0.064221	-0.779861	0.105101	0.001088	1.050065
-0.458406	-0.820747	0.110106	0.001158	1.049806
-0.608834	-0.891451	0.115110	0.001185	1.049635
-0.753635	-1.016973	0.120115	0.001211	1.049395
-0.958028	-1.152045	0.125120	0.001248	1.049112
-1.251317	-1.142658	0.130125	0.001301	1.048971
-1.830144	-1.065462	0.135130	0.001405	1.048770
-2.863481	-0.659300	0.140134	0.001590	1.048763
-2.826188	-0.616384	0.145139	0.001583	1.048839
-2.440023	-0.597224	0.150144	0.001514	1.049064
-2.761782	-0.704669	0.155149	0.001572	1.048756
-2.805942	-0.477113	0.160154	0.001580	1.049030
-2.545699	-0.791552	0.165158	0.001534	1.048754
-2.855953	-0.667922	0.170163	0.001589	1.048753
-3.718170	-0.318992	0.175168	0.001744	1.048760
-2.800453	-0.685597	0.180173	0.001580	1.048758
-3.567919	-0.378367	0.185178	0.001717	1.048760
-3.289644	-0.497631	0.190182	0.001667	1.048748
-2.878266	-0.787446	0.195187	0.001594	1.048583
-3.856074	-0.501140	0.200192	0.001769	1.048448
-3.758144	-0.539575	0.205197	0.001752	1.048448
-4.617189	-0.197867	0.210202	0.001905	1.048448
-3.942097	-0.462744	0.215206	0.001785	1.048452
-3.465907	-0.653067	0.220211	0.001700	1.048451
-4.447175	-0.409139	0.225216	0.001876	1.048258
-4.151114	-0.559034	0.230221	0.001823	1.048216
-5.078727	-0.201963	0.235226	0.001989	1.048200
-4.951881	-0.246359	0.240230	0.001966	1.048207
-4.776355	-0.314061	0.245235	0.001935	1.048209
-4.532171	-0.414331	0.250240	0.001892	1.048205
-4.414560	-0.586290	0.255245	0.001871	1.048041
-6.060341	0.110223	0.260250	0.002165	1.048095
-4.551338	-0.551841	0.265254	0.001895	1.048014
-5.584921	-0.247143	0.270259	0.002081	1.047874
-5.933383	-0.105383	0.275264	0.002143	1.047877
-5.479295	-0.285902	0.280269	0.002062	1.047877
-6.102691	-0.038850	0.285274	0.002174	1.047875
-5.064356	-0.479935	0.290278	0.001988	1.047838
-6.084324	-0.290407	0.295283	0.002171	1.047554
-6.736346	-0.023260	0.300288	0.002287	1.047564
-6.536094	-0.109862	0.305293	0.002252	1.047554
-6.629699	0.129243	0.310298	0.002269	1.047818
-6.325095	-0.189541	0.315302	0.002214	1.047559
-6.339432	-0.188844	0.320307	0.002217	1.047552
-7.574179	0.307748	0.325312	0.002438	1.047558
-6.670294	-0.053016	0.330317	0.002277	1.047557
-6.904471	0.044459	0.335322	0.002319	1.047562
-6.737194	-0.114827	0.340326	0.002289	1.047440
-7.744516	0.131660	0.345331	0.002469	1.047237
-7.948036	0.262271	0.350336	0.002506	1.047302
-6.348839	-0.364885	0.355341	0.002220	1.047313
-7.878110	0.187615	0.360346	0.002494	1.047239
-7.503759	-0.113012	0.365350	0.002427	1.047040
-7.738373	-0.102375	0.370355	0.002469	1.046931
-8.648749	0.262229	0.375360	0.002632	1.046934
-7.587177	-0.168980	0.380365	0.002442	1.046922
-8.187025	0.071811	0.385370	0.002550	1.046924
-8.180938	0.002154	0.390374	0.002549	1.046836
-8.684758	0.023790	0.395379	0.002639	1.046601
-8.874302	0.098027	0.400384	0.002673	1.046599
-8.338419	-0.112792	0.405389	0.002577	1.046601
-9.425548	0.326681	0.410394	0.002772	1.046610
-8.833937	0.086124	0.415398	0.002666	1.046603
-9.025123	-0.005541	0.420403	0.002701	1.046382
-9.731559	0.380470	0.425408	0.002827	1.046519
-8.850493	-0.128965	0.430413	0.002670	1.046311
-9.287177	0.031842	0.435418	0.002748	1.046293
-9.555111	0.137158	0.440422	0.002796	1.046291
-9.970468	0.057293	0.445427	0.002871	1.045969
-9.983830	0.202911	0.450432	0.002873	1.046153
-9.845200	0.007496	0.455437	0.002849	1.045968
-10.167321	0.149966	0.460442	0.002906	1.045986
-10.147320	0.132128	0.465446	0.002903	1.045973
-10.151855	-0.041739	0.470451	0.002904	1.045742
-11.175222	0.382364	0.475456	0.003087	1.045764
-10.098532	-0.057492	0.480461	0.002895	1.045748
-10.990090	0.252176	0.485466	0.003054	1.045688
-11.207133	0.333675	0.490470	0.003093	1.045682
-10.126334	-0.201192	0.495475	0.002900	1.045544
-11.923663	0.512792	0.500480	0.003222	1.045542
-10.479528	-0.161310	0.505485	0.002964	1.045411
-11.145589	0.067614	0.510490	0.003083	1.045363
-12.179800	0.480397	0.515494	0.003268	1.045364
-11.179258	-0.059182	0.520499	0.003089	1.045178
-12.378064	0.449488	0.525504	0.003304	1.045219
-11.224567	-0.091029	0.530509	0.003098	1.045111
-11.674650	0.042265	0.535514	0.003178	1.045051
-12.491814	0.363204	0.540518	0.003325	1.045045
-11.845269	-0.077524	0.545523	0.003209	1.044803
