Tue May 26 12:41:51 2026

Number of Points = 6565
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.657365	1.957178	0.000000	0.000885	1.058711

2.306310	2.094685	0.005005	0.000948	1.058708
2.533386	1.999427	0.010010	0.000907	1.058702
2.497500	2.016225	0.015014	0.000914	1.058705
2.339275	2.081739	0.020019	0.000942	1.058708
2.683826	1.840776	0.025024	0.000880	1.058574
2.380080	1.823273	0.030029	0.000935	1.058394
2.315688	1.848938	0.035034	0.000946	1.058394
2.359522	1.658773	0.040038	0.000938	1.058171
2.171436	1.712318	0.045043	0.000972	1.058143
2.352373	1.429074	0.050048	0.000940	1.057869
1.989210	1.527158	0.055053	0.001005	1.057809
2.224295	1.202463	0.060058	0.000963	1.057509
1.917671	1.207312	0.065062	0.001017	1.057357
1.881156	1.080379	0.070067	0.001024	1.057174
2.120768	0.759915	0.075072	0.000981	1.056882
1.866785	0.632474	0.080077	0.001027	1.056585
1.919059	0.421094	0.085082	0.001017	1.056338
2.020973	0.142173	0.090086	0.000999	1.056028
1.578951	0.082570	0.095091	0.001078	1.055722
1.695777	-0.187367	0.100096	0.001057	1.055432
1.309788	-0.258612	0.105101	0.001126	1.055140
1.069891	-0.377039	0.110106	0.001169	1.054862
0.799809	-0.414683	0.115110	0.001218	1.054673
0.426886	-0.489874	0.120115	0.001284	1.054383
0.600904	-0.684435	0.125120	0.001253	1.054220
-0.035806	-0.568700	0.130125	0.001367	1.054041
0.053880	-0.702745	0.135130	0.001351	1.053913
0.067674	-0.848562	0.140134	0.001349	1.053730
-0.206279	-0.907162	0.145139	0.001398	1.053512
-0.022472	-1.073027	0.150144	0.001365	1.053391
-0.583381	-1.015016	0.155149	0.001465	1.053176
-0.568695	-1.092117	0.160154	0.001462	1.053083
-0.685619	-1.221227	0.165158	0.001483	1.052854
-0.916776	-1.184088	0.170163	0.001525	1.052783
-0.672990	-1.469946	0.175168	0.001481	1.052537
-1.346196	-1.397172	0.180173	0.001602	1.052283
-2.156675	-1.119880	0.185178	0.001747	1.052224
-2.049775	-1.169720	0.190182	0.001727	1.052214
-2.357084	-1.048302	0.195187	0.001782	1.052213
-2.344266	-1.042211	0.200192	0.001780	1.052228
-2.539157	-0.974678	0.205197	0.001815	1.052215
-2.491873	-0.991160	0.210202	0.001807	1.052218
-2.314172	-1.061982	0.215206	0.001775	1.052218
-2.807835	-0.869778	0.220211	0.001863	1.052212
-2.509434	-1.108356	0.225216	0.001810	1.052056
-2.792595	-1.108421	0.230221	0.001860	1.051909
-2.774594	-1.120675	0.235226	0.001857	1.051902
-2.531039	-1.352839	0.240230	0.001814	1.051726
-3.185484	-1.205688	0.245235	0.001931	1.051578
-3.478297	-1.085366	0.250240	0.001983	1.051583
-3.761717	-0.979253	0.255245	0.002034	1.051575
-4.260570	-0.777495	0.260250	0.002123	1.051579
-3.875655	-0.927650	0.265254	0.002054	1.051583
-4.116276	-0.840240	0.270259	0.002097	1.051572
-3.729887	-1.054522	0.275264	0.002028	1.051493
-4.396179	-0.966750	0.280269	0.002147	1.051262
-4.672336	-0.846296	0.285274	0.002197	1.051275
-4.263486	-1.009505	0.290278	0.002123	1.051275
-5.020506	-0.713464	0.295283	0.002259	1.051268
-4.740983	-0.816367	0.300288	0.002209	1.051279
-4.847880	-0.780183	0.305293	0.002228	1.051271
-5.009421	-0.719147	0.310298	0.002257	1.051266
-4.635479	-0.904476	0.315302	0.002190	1.051219
-5.633228	-0.636396	0.320307	0.002368	1.051051
-5.121163	-0.866686	0.325312	0.002277	1.051016
-5.152972	-0.900799	0.330317	0.002283	1.050955
-5.938846	-0.585737	0.335322	0.002423	1.050958
-5.535860	-0.746437	0.340326	0.002351	1.050958
-5.972963	-0.579230	0.345331	0.002429	1.050949
-5.774237	-0.780574	0.350336	0.002394	1.050789
-5.898756	-0.825733	0.355341	0.002416	1.050666
-6.416237	-0.620743	0.360346	0.002508	1.050664
-6.023495	-0.772466	0.365350	0.002438	1.050670
-6.742723	-0.489836	0.370355	0.002567	1.050666
-6.355783	-0.659935	0.375360	0.002498	1.050645
-6.918660	-0.672547	0.380365	0.002598	1.050336
-7.831391	-0.193276	0.385370	0.002762	1.050487
-6.753868	-0.482135	0.390374	0.002569	1.050670
-7.352481	-0.414195	0.395379	0.002676	1.050448
-7.651015	-0.121607	0.400384	0.002729	1.050675
-7.108520	-0.378882	0.405389	0.002632	1.050621
-8.385012	0.017648	0.410394	0.002861	1.050475
-6.983244	-0.454619	0.415398	0.002610	1.050587
-7.930089	-0.266993	0.420403	0.002779	1.050340
-8.475913	0.011369	0.425408	0.002877	1.050420
-7.517726	-0.413207	0.430413	0.002706	1.050363
-8.312132	-0.112431	0.435418	0.002848	1.050343
-7.891895	-0.275039	0.440422	0.002772	1.050349
-8.282739	-0.275786	0.445427	0.002842	1.050145
-8.805279	0.051081	0.450432	0.002936	1.050300
-8.253152	-0.337814	0.455437	0.002837	1.050079
-9.284737	0.035954	0.460442	0.003022	1.050032
-8.818937	-0.148132	0.465446	0.002938	1.050033
-8.779907	-0.166236	0.470451	0.002931	1.050030
-9.093704	-0.036008	0.475456	0.002987	1.050037
-8.651956	-0.300070	0.480461	0.002908	1.049921
-10.263797	0.224376	0.485466	0.003197	1.049769
-8.891186	-0.234639	0.490470	0.002951	1.049883
-9.501009	-0.123455	0.495475	0.003060	1.049711
-10.166441	0.143759	0.500480	0.003179	1.049714
-9.283347	-0.213118	0.505485	0.003021	1.049707
-10.468862	0.080169	0.510490	0.003233	1.049474
-9.635740	-0.119433	0.515494	0.003084	1.049646
