Fri Dec 12 14:38:35 2025

Number of Points = 3596
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.148122	1.545078	0.000000	0.001776	1.319919

0.919160	1.583392	0.005005	0.001819	1.319918
1.141233	1.352750	0.010010	0.001778	1.319682
1.064373	1.244933	0.015014	0.001793	1.319534
0.980827	1.054375	0.020019	0.001809	1.319283
0.764509	0.882621	0.025024	0.001849	1.319027
0.736509	0.777951	0.030029	0.001855	1.318893
0.615474	0.604868	0.035034	0.001877	1.318656
0.499566	0.404946	0.040038	0.001899	1.318387
0.295861	0.295959	0.045043	0.001937	1.318211
-0.058531	0.212361	0.050048	0.002003	1.318035
-0.122895	0.101886	0.055053	0.002015	1.317886
-0.255767	-0.009280	0.060058	0.002040	1.317722
-0.406634	-0.131462	0.065062	0.002068	1.317540
-0.357726	-0.183027	0.070067	0.002059	1.317487
-0.403677	-0.451202	0.075072	0.002068	1.317148
-0.544342	-0.575299	0.080077	0.002094	1.316967
-0.917756	-0.613384	0.085082	0.002164	1.316842
-1.362082	-0.750606	0.090086	0.002246	1.316582
-1.428486	-0.780906	0.095091	0.002258	1.316530
-1.495719	-0.790315	0.100096	0.002271	1.316504
-2.143274	-0.914339	0.105101	0.002391	1.316218
-2.936734	-0.636970	0.110106	0.002537	1.316393
-3.240513	-0.488027	0.115110	0.002593	1.316512
-3.212619	-0.370569	0.120115	0.002588	1.316661
-2.480687	-0.355046	0.125120	0.002454	1.316832
-2.927065	-0.400375	0.130125	0.002536	1.316683
-2.881368	-0.278209	0.135130	0.002528	1.316842
-2.723867	-0.440051	0.140134	0.002500	1.316676
-2.857852	-0.534347	0.145139	0.002525	1.316533
-3.217832	-0.477092	0.150144	0.002591	1.316528
-3.852656	-0.366007	0.155149	0.002708	1.316532
-3.656263	-0.407806	0.160154	0.002672	1.316521
-3.511433	-0.429996	0.165158	0.002646	1.316523
-3.701682	-0.395672	0.170163	0.002681	1.316526
-3.542898	-0.429961	0.175168	0.002653	1.316516
-3.957502	-0.354042	0.180173	0.002729	1.316523
-4.074473	-0.337466	0.185178	0.002751	1.316519
-4.023562	-0.583881	0.190182	0.002742	1.316227
-4.765214	-0.467505	0.195187	0.002879	1.316215
-4.666094	-0.353032	0.200192	0.002861	1.316376
-4.542714	-0.504276	0.205197	0.002839	1.316216
-4.773095	-0.465132	0.210202	0.002881	1.316215
-5.048413	-0.420866	0.215206	0.002932	1.316212
-5.596710	-0.226741	0.220211	0.003034	1.316336
-4.590576	-0.357588	0.225216	0.002849	1.316384
-4.818004	-0.460664	0.230221	0.002891	1.316210
-5.059962	-0.415743	0.235226	0.002936	1.316215
-5.014716	-0.600511	0.240230	0.002928	1.315997
-5.604474	-0.586114	0.245235	0.003037	1.315892
-6.035308	-0.517689	0.250240	0.003116	1.315886
-6.699636	-0.346704	0.255245	0.003239	1.315958
-6.485663	-0.171845	0.260250	0.003200	1.316216
-5.939086	-0.270042	0.265254	0.003099	1.316209
-5.779959	-0.372598	0.270259	0.003070	1.316116
