Fri Dec 12 14:57:46 2025

Number of Points = 3608
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.349229	-0.801310	0.000000	-0.000866	1.323297

0.293406	-0.823271	0.005005	-0.000856	1.323259
0.345502	-1.050979	0.010010	-0.000865	1.322992
0.257859	-1.051357	0.015014	-0.000849	1.322973
0.074583	-1.260333	0.020019	-0.000815	1.322680
0.316536	-1.349400	0.025024	-0.000859	1.322621
0.329103	-1.507234	0.030029	-0.000861	1.322431
0.280339	-1.771034	0.035034	-0.000852	1.322099
0.317783	-1.977335	0.040038	-0.000858	1.321855
0.139619	-2.209731	0.045043	-0.000825	1.321534
-0.024854	-2.406918	0.050048	-0.000795	1.321259
-0.923157	-2.365086	0.055053	-0.000629	1.321125
-1.273397	-2.546496	0.060058	-0.000564	1.320831
-0.625474	-2.648829	0.065062	-0.000683	1.320839
-1.084189	-2.823340	0.070067	-0.000598	1.320531
-1.447511	-2.759613	0.075072	-0.000531	1.320534
-1.175311	-3.001867	0.080077	-0.000581	1.320294
-1.033662	-3.188984	0.085082	-0.000607	1.320094
-1.648937	-3.220517	0.090086	-0.000493	1.319928
-2.574175	-3.070165	0.095091	-0.000323	1.319920
-1.691592	-3.369160	0.100096	-0.000485	1.319737
-2.702094	-3.314768	0.105101	-0.000299	1.319595
-2.495748	-3.352511	0.110106	-0.000337	1.319591
-3.135771	-3.237249	0.115110	-0.000219	1.319599
-3.341741	-3.208180	0.120115	-0.000181	1.319592
-2.836584	-3.287342	0.125120	-0.000273	1.319600
-3.720727	-3.325606	0.130125	-0.000110	1.319370
-4.409901	-2.875370	0.135130	0.000017	1.319777
-3.170073	-3.225138	0.140134	-0.000211	1.319606
-3.337242	-3.201995	0.145139	-0.000180	1.319600
-2.845461	-3.473719	0.150144	-0.000271	1.319369
-6.374839	-2.694522	0.155149	0.000379	1.319591
-2.815863	-3.246927	0.160154	-0.000276	1.319652
-3.444773	-3.317270	0.165158	-0.000160	1.319436
-4.395738	-3.276806	0.170163	0.000015	1.319288
-4.520391	-3.257789	0.175168	0.000039	1.319285
-5.912804	-2.908018	0.180173	0.000295	1.319425
-3.508954	-3.240520	0.185178	-0.000147	1.319515
-4.032550	-3.334847	0.190182	-0.000051	1.319291
-4.459272	-3.488345	0.195187	0.000028	1.319015
-7.554068	-2.823157	0.200192	0.000598	1.319188
-3.635092	-3.258424	0.205197	-0.000123	1.319467
-4.544420	-3.479001	0.210202	0.000044	1.319008
-6.552708	-3.106610	0.215206	0.000414	1.319048
-5.245324	-3.136617	0.220211	0.000174	1.319282
-5.424958	-3.353666	0.225216	0.000207	1.318979
-7.184940	-2.868092	0.230221	0.000531	1.319208
-4.571658	-3.393554	0.235226	0.000050	1.319106
-7.139662	-2.991118	0.240230	0.000523	1.319067
-4.116434	-3.478215	0.245235	-0.000033	1.319097
-8.274783	-3.072779	0.250240	0.000733	1.318732
-6.615234	-2.926510	0.255245	0.000427	1.319254
-4.875390	-3.540244	0.260250	0.000107	1.318863
-8.764097	-2.839714	0.265254	0.000823	1.318915
-5.844392	-3.094458	0.270259	0.000286	1.319207
-5.235416	-3.568101	0.275264	0.000174	1.318754
-9.615294	-2.778093	0.280269	0.000980	1.318814
-6.662591	-3.157003	0.285274	0.000437	1.318961
-6.621144	-3.159257	0.290278	0.000430	1.318967
-7.742014	-3.228100	0.295283	0.000636	1.318650
-7.945596	-2.960643	0.300288	0.000674	1.318935
-7.818069	-3.133063	0.305293	0.000651	1.318750
-7.211755	-3.071894	0.310298	0.000539	1.318950
-7.608574	-3.348251	0.315302	0.000612	1.318530
-8.873588	-2.857415	0.320307	0.000845	1.318869
-7.748127	-3.255363	0.325312	0.000638	1.318614
-8.843129	-2.867728	0.330317	0.000840	1.318862
-7.858237	-3.268619	0.335322	0.000659	1.318575
-8.911158	-3.025706	0.340326	0.000853	1.318654
-8.765171	-3.076967	0.345331	0.000826	1.318621
-8.558489	-3.081344	0.350336	0.000788	1.318659
-9.984277	-2.837860	0.355341	0.001051	1.318661
-7.026744	-3.449998	0.360346	0.000507	1.318524
-10.717274	-2.931391	0.365350	0.001187	1.318395
-9.072282	-2.990704	0.370355	0.000884	1.318662
-9.515528	-3.136231	0.375360	0.000966	1.318392
-10.388633	-2.779476	0.380365	0.001126	1.318648
-8.179219	-3.308032	0.385370	0.000720	1.318458
-10.487596	-3.016048	0.390374	0.001145	1.318337
-10.442424	-3.019318	0.395379	0.001137	1.318343
-9.436395	-3.027752	0.400384	0.000952	1.318540
-11.236085	-2.879166	0.405389	0.001284	1.318349
-7.867405	-3.349699	0.410394	0.000663	1.318471
-12.190405	-2.928304	0.415398	0.001460	1.318091
-9.698931	-3.168585	0.420403	0.001001	1.318313
-12.537470	-2.755894	0.425408	0.001524	1.318230
