Thu Nov 20 15:32:32 2025

Number of Points = 3598
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.349880	1.609039	0.000000	0.001756	1.318117

1.077488	1.588046	0.005005	0.001806	1.318035
0.972369	1.394382	0.010010	0.001826	1.317776
1.189903	1.265471	0.015014	0.001786	1.317664
1.043099	1.131350	0.020019	0.001814	1.317470
0.823390	0.959445	0.025024	0.001854	1.317214
0.685717	0.789838	0.030029	0.001880	1.316978
0.676751	0.617033	0.035034	0.001882	1.316765
-0.243656	0.619634	0.040038	0.002052	1.316577
-0.566781	0.674528	0.045043	0.002111	1.316577
-0.079526	0.528897	0.050048	0.002022	1.316500
-0.454274	0.403115	0.055053	0.002091	1.316268
-0.983695	0.495676	0.060058	0.002189	1.316272
-0.831927	0.470617	0.065062	0.002161	1.316272
-0.969111	0.326295	0.070067	0.002187	1.316067
-1.187236	0.269912	0.075072	0.002227	1.315953
-0.718953	0.178407	0.080077	0.002141	1.315938
-0.102677	-0.145672	0.085082	0.002028	1.315669
-0.574063	-0.330248	0.090086	0.002115	1.315345
-1.201806	-0.407270	0.095091	0.002231	1.315121
-1.187048	-0.478450	0.100096	0.002228	1.315037
-1.534363	-0.672768	0.105101	0.002293	1.314727
-2.162528	-0.586156	0.110106	0.002408	1.314702
-2.329400	-0.556413	0.115110	0.002439	1.314704
-2.546717	-0.523726	0.120115	0.002480	1.314698
-3.114622	-0.420737	0.125120	0.002584	1.314706
-3.566554	-0.351512	0.130125	0.002668	1.314697
-2.983029	-0.442022	0.135130	0.002560	1.314707
-2.773506	-0.484535	0.140134	0.002522	1.314698
-3.358110	-0.385665	0.145139	0.002630	1.314698
-2.909126	-0.462605	0.150144	0.002547	1.314697
-2.682825	-0.524037	0.155149	0.002506	1.314668
-2.927731	-0.715684	0.160154	0.002551	1.314383
-3.763784	-0.576522	0.165158	0.002705	1.314379
-3.388239	-0.643368	0.170163	0.002636	1.314375
-3.990757	-0.531955	0.175168	0.002748	1.314386
-3.942963	-0.548822	0.180173	0.002739	1.314375
-5.036828	-0.351586	0.185178	0.002940	1.314389
-4.746462	-0.398182	0.190182	0.002887	1.314392
-4.342178	-0.472962	0.195187	0.002813	1.314385
-6.038576	-0.112125	0.200192	0.003125	1.314474
-5.428014	-0.039627	0.205197	0.003013	1.314689
-4.193997	-0.206914	0.210202	0.002786	1.314740
-4.787552	-0.142307	0.215206	0.002896	1.314696
-3.981453	-0.361579	0.220211	0.002747	1.314595
-4.928472	-0.372016	0.225216	0.002922	1.314385
-4.779919	-0.405336	0.230221	0.002895	1.314375
-5.957881	-0.196514	0.235226	0.003112	1.314386
-5.502047	-0.272641	0.240230	0.003028	1.314387
-4.837150	-0.571361	0.245235	0.002906	1.314159
-7.464394	-0.051055	0.250240	0.003390	1.314251
-5.269830	-0.308022	0.255245	0.002986	1.314392
-6.045665	-0.181688	0.260250	0.003129	1.314385
-6.974124	-0.024493	0.265254	0.003300	1.314384
-6.959997	-0.037627	0.270259	0.003298	1.314371
-6.708594	0.001453	0.275264	0.003251	1.314471
-4.741090	-0.369133	0.280269	0.002889	1.314426
