Thu Nov 20 11:19:04 2025

Number of Points = 3576
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.937521	1.097759	0.000000	0.001213	1.321510

1.329842	1.148743	0.005005	0.001325	1.321447
1.091893	0.983271	0.010010	0.001370	1.321196
1.157074	0.974543	0.015014	0.001358	1.321198
0.828252	1.025567	0.020019	0.001419	1.321192
1.774619	0.861485	0.025024	0.001245	1.321187
2.146958	0.520918	0.030029	0.001177	1.320848
1.770624	0.345259	0.035034	0.001246	1.320556
1.531308	0.142639	0.040038	0.001291	1.320258
0.558697	0.093296	0.045043	0.001470	1.319997
0.156578	0.133154	0.050048	0.001545	1.319962
0.289598	0.106489	0.055053	0.001520	1.319957
0.453015	0.037810	0.060058	0.001491	1.319906
0.257704	-0.152770	0.065062	0.001527	1.319633
-0.202690	-0.080489	0.070067	0.001612	1.319626
-0.011593	-0.170196	0.075072	0.001577	1.319555
-0.159111	-0.336163	0.080077	0.001605	1.319322
-0.542290	-0.276498	0.085082	0.001676	1.319315
-0.577226	-0.291282	0.090086	0.001682	1.319289
-0.605095	-0.521069	0.095091	0.001688	1.319003
-0.820637	-0.476359	0.100096	0.001728	1.319012
-0.948041	-0.467189	0.105101	0.001752	1.318997
-0.912249	-0.688671	0.110106	0.001745	1.318733
-1.048997	-0.697260	0.115110	0.001771	1.318694
-2.033456	-0.535832	0.120115	0.001952	1.318687
-1.972810	-0.538245	0.125120	0.001941	1.318697
-1.338096	-0.644704	0.130125	0.001825	1.318698
-1.078080	-0.926676	0.135130	0.001777	1.318406
-2.498863	-0.712397	0.140134	0.002039	1.318374
-4.082415	-0.338585	0.145139	0.002331	1.318503
-3.371388	-0.222095	0.150144	0.002200	1.318792
-2.225811	-0.331305	0.155149	0.001990	1.318896
-2.093375	-0.513582	0.160154	0.001966	1.318700
-2.453072	-0.452329	0.165158	0.002032	1.318700
-2.488857	-0.629218	0.170163	0.002039	1.318476
-2.579843	-0.690603	0.175168	0.002056	1.318382
-2.627509	-0.694665	0.180173	0.002065	1.318367
-2.641998	-0.933624	0.185178	0.002068	1.318071
-3.041998	-0.861527	0.190182	0.002142	1.318076
-3.542010	-0.783860	0.195187	0.002235	1.318067
-3.883385	-0.724429	0.200192	0.002298	1.318069
-3.666774	-0.767918	0.205197	0.002258	1.318060
-3.022645	-1.119561	0.210202	0.002140	1.317763
-2.670720	-1.293307	0.215206	0.002075	1.317623
-3.844878	-1.181197	0.220211	0.002292	1.317517
-5.134722	-0.960722	0.225216	0.002530	1.317519
-5.102004	-0.966198	0.230221	0.002524	1.317519
-4.170096	-1.117677	0.235226	0.002353	1.317526
-4.200506	-1.107430	0.240230	0.002359	1.317532
-4.881118	-1.003781	0.245235	0.002484	1.317518
-5.154056	-0.948467	0.250240	0.002535	1.317529
-5.146661	-0.959096	0.255245	0.002534	1.317517
-4.155780	-1.257608	0.260250	0.002351	1.317356
-4.076195	-1.502670	0.265254	0.002337	1.317073
-5.733792	-1.386071	0.270259	0.002643	1.316872
-7.022881	-1.017049	0.275264	0.002880	1.317056
-6.331904	-0.931509	0.280269	0.002753	1.317304
-4.335971	-1.356693	0.285274	0.002386	1.317196
-5.306313	-1.439822	0.290278	0.002565	1.316893
-10.159227	-0.359775	0.295283	0.003459	1.317209
-6.757775	-0.486287	0.300288	0.002832	1.317759
-5.870727	-0.636229	0.305293	0.002669	1.317759
-4.832730	-1.008427	0.310298	0.002479	1.317518
-6.254654	-1.035523	0.315302	0.002741	1.317190
-7.716480	-0.625823	0.320307	0.003010	1.317388
-6.298557	-0.867220	0.325312	0.002749	1.317386
-6.967320	-0.913247	0.330317	0.002873	1.317191
-7.215221	-0.873776	0.335322	0.002919	1.317188
-7.224614	-0.869255	0.340326	0.002921	1.317191
-7.424956	-0.845740	0.345331	0.002958	1.317178
-6.650249	-0.967623	0.350336	0.002816	1.317189
-7.488745	-0.993563	0.355341	0.002970	1.316983
-8.878103	-0.611072	0.360346	0.003226	1.317163
-6.800408	-1.023949	0.365350	0.002844	1.317088
-9.865901	-0.376874	0.370355	0.003409	1.317245
-6.658404	-0.907785	0.375360	0.002819	1.317259
-7.514496	-0.943761	0.380365	0.002977	1.317037
-10.252665	-0.487052	0.385370	0.003481	1.317029
-6.695736	-1.017385	0.390374	0.002826	1.317116
-10.605188	-0.435737	0.395379	0.003546	1.317018
-7.538045	-0.809024	0.400384	0.002982	1.317196
-7.736142	-0.986258	0.405389	0.003019	1.316938
-10.449197	-0.548582	0.410394	0.003519	1.316911
-8.217866	-0.790424	0.415398	0.003108	1.317077
-9.890902	-0.671386	0.420403	0.003416	1.316876
-8.788944	-0.855489	0.425408	0.003214	1.316878
-8.994040	-0.819565	0.430413	0.003252	1.316880
-10.994477	-0.481982	0.435418	0.003620	1.316878
-9.068087	-0.724551	0.440422	0.003266	1.316980
-9.235610	-0.781868	0.445427	0.003297	1.316875
-8.778213	-1.080959	0.450432	0.003213	1.316603
-13.461982	-0.156608	0.455437	0.004076	1.316764
-7.474148	-0.996394	0.460442	0.002974	1.316976
-11.661528	-0.598895	0.465446	0.003745	1.316595
-9.431870	-0.801624	0.470451	0.003335	1.316808
-10.765993	-0.830968	0.475456	0.003581	1.316496
-12.864072	-0.124876	0.480461	0.003967	1.316925
-7.874820	-1.141988	0.485466	0.003049	1.316713
-12.330314	-0.627089	0.490470	0.003869	1.316420
-11.080748	-0.725827	0.495475	0.003640	1.316558
-12.007861	-0.477197	0.500480	0.003811	1.316670
-10.606208	-0.703813	0.505485	0.003553	1.316683
-12.107196	-0.557564	0.510490	0.003829	1.316550
-10.769643	-0.772570	0.515494	0.003583	1.316564
-13.121101	-0.352808	0.520499	0.004017	1.316590
-10.259708	-0.692240	0.525504	0.003490	1.316767
-12.264807	-0.736945	0.530509	0.003860	1.316297
-12.074505	-0.560049	0.535514	0.003825	1.316552
-11.538821	-0.860222	0.540518	0.003727	1.316295
-14.057805	-0.281170	0.545523	0.004190	1.316482
-11.719410	-0.615128	0.550528	0.003760	1.316558
-11.219664	-0.875390	0.555533	0.003669	1.316342
-13.842386	-0.506666	0.560538	0.004152	1.316250
-13.368499	-0.576885	0.565542	0.004065	1.316262
-13.230540	-0.377695	0.570547	0.004040	1.316534
-12.360692	-0.704293	0.575552	0.003880	1.316314
-13.282623	-0.598052	0.580557	0.004050	1.316252
