Thu Nov 20 15:58:14 2025

Number of Points = 3561
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.241540	1.645902	0.000000	0.002029	1.319382

2.308463	1.608949	0.005005	0.002017	1.319350
2.245670	1.619019	0.010010	0.002028	1.319350
2.301321	1.614579	0.015014	0.002018	1.319356
2.287880	1.482485	0.020019	0.002021	1.319192
2.034751	1.391745	0.025024	0.002067	1.319029
1.904615	1.413039	0.030029	0.002091	1.319028
1.917151	1.259488	0.035034	0.002089	1.318843
1.839625	1.180225	0.040038	0.002104	1.318730
1.815188	1.052235	0.045043	0.002108	1.318569
1.633132	0.952392	0.050048	0.002142	1.318409
1.435270	0.894842	0.055053	0.002179	1.318298
1.233518	0.763252	0.060058	0.002216	1.318096
1.210672	0.777615	0.065062	0.002220	1.318108
1.145440	0.536959	0.070067	0.002232	1.317801
0.933821	0.562736	0.075072	0.002271	1.317789
0.909228	0.399962	0.080077	0.002276	1.317585
0.825004	0.379335	0.085082	0.002292	1.317542
0.670796	0.174969	0.090086	0.002320	1.317261
0.329785	0.188113	0.095091	0.002383	1.317206
-0.143023	0.273076	0.100096	0.002470	1.317212
-0.149170	0.075555	0.105101	0.002472	1.316969
-0.232425	0.030309	0.110106	0.002487	1.316897
-0.233614	0.035303	0.115110	0.002487	1.316902
-0.285964	-0.013455	0.120115	0.002497	1.316832
-0.513303	-0.179225	0.125120	0.002539	1.316582
-0.541907	-0.171818	0.130125	0.002545	1.316585
-0.904303	-0.153103	0.135130	0.002611	1.316533
-0.966697	-0.343855	0.140134	0.002623	1.316287
-1.240834	-0.301839	0.145139	0.002674	1.316281
-1.355895	-0.285648	0.150144	0.002695	1.316277
-1.144592	-0.356158	0.155149	0.002656	1.316235
-1.954241	-0.405650	0.160154	0.002805	1.316006
-1.806334	-0.424026	0.165158	0.002778	1.316015
-2.143996	-0.415612	0.170163	0.002840	1.315955
-1.991314	-0.441822	0.175168	0.002812	1.315954
-2.102595	-0.428505	0.180173	0.002833	1.315947
-2.193377	-0.417324	0.185178	0.002850	1.315942
-2.031938	-0.434675	0.190182	0.002820	1.315954
