Tue May 26 09:54:02 2026

Number of Points = 6585
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.946238	2.045817	0.000000	0.000927	1.045698

0.911860	2.073349	0.005005	0.000934	1.045714
0.895194	2.088004	0.010010	0.000937	1.045723
0.964433	2.061215	0.015014	0.000925	1.045723
0.891896	2.046305	0.020019	0.000939	1.045664
0.995684	1.796162	0.025024	0.000921	1.045388
0.958814	1.810473	0.030029	0.000928	1.045386
0.909447	1.798247	0.035034	0.000937	1.045343
0.754701	1.659739	0.040038	0.000966	1.045078
0.807696	1.635075	0.045043	0.000957	1.045072
0.708498	1.480931	0.050048	0.000975	1.044816
0.722897	1.432174	0.055053	0.000973	1.044758
0.742633	1.190301	0.060058	0.000970	1.044449
0.610984	1.116001	0.065062	0.000994	1.044281
0.659746	0.924256	0.070067	0.000986	1.044053
0.296382	0.903583	0.075072	0.001051	1.043834
0.384361	0.681348	0.080077	0.001036	1.043587
0.269359	0.589434	0.085082	0.001057	1.043404
0.234282	0.462471	0.090086	0.001064	1.043217
0.173510	0.246942	0.095091	0.001076	1.042900
-0.162944	0.184384	0.100096	0.001136	1.042640
-0.312736	0.037918	0.105101	0.001164	1.042367
-0.324280	-0.117175	0.110106	0.001166	1.042155
-0.486877	-0.213709	0.115110	0.001196	1.041941
-0.439696	-0.449753	0.120115	0.001188	1.041653
-0.508614	-0.634845	0.125120	0.001201	1.041372
-0.969168	-0.683520	0.130125	0.001284	1.041065
-0.794225	-0.906073	0.135130	0.001253	1.040861
-1.249904	-0.903130	0.140134	0.001335	1.040624
-1.288776	-1.067898	0.145139	0.001343	1.040385
-1.382218	-1.222022	0.150144	0.001360	1.040131
-1.833430	-1.245500	0.155149	0.001441	1.039862
-1.741004	-1.375427	0.160154	0.001425	1.039737
-2.526509	-1.229447	0.165158	0.001566	1.039515
-4.374933	-0.457777	0.170163	0.001897	1.039561
-3.137657	-0.760481	0.175168	0.001677	1.039810
-3.521960	-0.607849	0.180173	0.001746	1.039808
-3.534200	-0.596886	0.185178	0.001749	1.039815
-3.395572	-0.653313	0.190182	0.001724	1.039811
-3.349101	-0.678199	0.195187	0.001717	1.039801
-3.302595	-0.918655	0.200192	0.001709	1.039507
-4.386262	-0.489853	0.205197	0.001903	1.039502
-4.884730	-0.124706	0.210202	0.001993	1.039720
-3.559517	-0.632511	0.215206	0.001756	1.039745
-4.739699	-0.315160	0.220211	0.001968	1.039542
-3.786387	-0.597654	0.225216	0.001798	1.039669
-4.352757	-0.495621	0.230221	0.001900	1.039504
-4.395230	-0.471441	0.235226	0.001908	1.039512
-4.478305	-0.438605	0.240230	0.001923	1.039510
-4.876084	-0.282261	0.245235	0.001995	1.039506
-4.819099	-0.539108	0.250240	0.001985	1.039195
-5.822283	-0.044122	0.255245	0.002165	1.039320
-4.649776	-0.509771	0.260250	0.001956	1.039320
-5.336186	-0.339752	0.265254	0.002079	1.039182
-6.083947	-0.044784	0.270259	0.002214	1.039177
