Tue May 26 10:04:12 2026

Number of Points = 6555
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.589383	1.951089	0.000000	0.000881	1.038554

2.577647	1.963230	0.005005	0.000884	1.038562
2.391174	2.035253	0.010010	0.000918	1.038557
2.736923	1.901591	0.015014	0.000857	1.038559
2.719301	1.904030	0.020019	0.000861	1.038551
2.694202	1.833458	0.025024	0.000866	1.038442
2.587946	1.776610	0.030029	0.000886	1.038309
2.609078	1.770352	0.035034	0.000883	1.038309
2.465683	1.663970	0.040038	0.000910	1.038091
2.374128	1.609979	0.045043	0.000927	1.037969
2.370545	1.480912	0.050048	0.000928	1.037794
2.420202	1.360050	0.055053	0.000920	1.037657
2.283315	1.193265	0.060058	0.000946	1.037362
2.504496	0.978562	0.065062	0.000907	1.037192
2.393574	0.829424	0.070067	0.000928	1.036934
2.104634	0.768661	0.075072	0.000980	1.036699
2.080039	0.555255	0.080077	0.000985	1.036401
2.142705	0.328554	0.085082	0.000975	1.036131
2.104566	0.145045	0.090086	0.000983	1.035866
2.077570	-0.099074	0.095091	0.000988	1.035525
1.851945	-0.253659	0.100096	0.001029	1.035199
1.825051	-0.473352	0.105101	0.001035	1.034891
1.622987	-0.642576	0.110106	0.001072	1.034557
1.446943	-0.814669	0.115110	0.001104	1.034233
1.246186	-0.957973	0.120115	0.001141	1.033935
0.990748	-1.077262	0.125120	0.001188	1.033639
0.755594	-1.130713	0.130125	0.001231	1.033441
0.472448	-1.158209	0.135130	0.001282	1.033252
-0.372346	-0.992849	0.140134	0.001434	1.033022
-1.198418	-0.667081	0.145139	0.001583	1.033016
-1.135939	-0.685110	0.150144	0.001572	1.033023
-1.398112	-0.463678	0.155149	0.001620	1.033176
-1.156582	-0.447924	0.160154	0.001577	1.033322
-1.308200	-0.487129	0.165158	0.001605	1.033187
-1.519625	-0.356143	0.170163	0.001644	1.033247
-1.560821	-0.515598	0.175168	0.001652	1.033011
-1.674122	-0.460633	0.180173	0.001673	1.033022
-1.560946	-0.502139	0.185178	0.001654	1.033024
-1.638896	-0.471528	0.190182	0.001669	1.033021
-1.564608	-0.509176	0.195187	0.001656	1.033008
-1.647431	-0.626004	0.200192	0.001672	1.032806
-2.230998	-0.465550	0.205197	0.001777	1.032708
-2.163387	-0.496661	0.210202	0.001766	1.032700
-2.037302	-0.546832	0.215206	0.001744	1.032698
-2.379596	-0.514030	0.220211	0.001806	1.032558
-2.344435	-0.663043	0.225216	0.001800	1.032376
-2.546792	-0.578837	0.230221	0.001837	1.032379
-2.287189	-0.780004	0.235226	0.001792	1.032246
-2.712522	-0.732741	0.240230	0.001869	1.032081
-3.010570	-0.617760	0.245235	0.001923	1.032074
-2.850766	-0.796225	0.250240	0.001895	1.031919
-4.004732	-0.453464	0.255245	0.002102	1.031761
-3.767854	-0.314942	0.260250	0.002061	1.032068
-3.768415	-0.429363	0.265254	0.002062	1.031913
-3.981090	-0.338349	0.270259	0.002101	1.031919
-3.813749	-0.519326	0.275264	0.002071	1.031765
-4.027572	-0.448734	0.280269	0.002110	1.031743
-4.063584	-0.429072	0.285274	0.002118	1.031748
-3.943986	-0.477364	0.290278	0.002097	1.031745
-4.353788	-0.433108	0.295283	0.002171	1.031584
-4.309724	-0.558326	0.300288	0.002164	1.031438
-4.648898	-0.420627	0.305293	0.002226	1.031439
-4.621068	-0.432137	0.310298	0.002222	1.031436
-4.388949	-0.609312	0.315302	0.002181	1.031321
-5.495217	-0.314532	0.320307	0.002380	1.031125
-5.077112	-0.476489	0.325312	0.002306	1.031128
-4.953447	-0.521125	0.330317	0.002284	1.031132
-5.467406	-0.319442	0.335322	0.002377	1.031126
-5.133574	-0.478960	0.340326	0.002318	1.031088
-6.270362	-0.121705	0.345331	0.002522	1.030958
-5.245576	-0.510632	0.350336	0.002340	1.030981
-5.474257	-0.526515	0.355341	0.002381	1.030837
-6.137384	-0.265478	0.360346	0.002501	1.030830
-5.346908	-0.730767	0.365350	0.002360	1.030627
-6.463561	-0.378315	0.370355	0.002561	1.030502
-6.830697	-0.229123	0.375360	0.002627	1.030503
-6.193832	-0.472883	0.380365	0.002514	1.030514
-6.730442	-0.261407	0.385370	0.002611	1.030509
-6.264398	-0.595565	0.390374	0.002529	1.030308
-7.421419	-0.217687	0.395379	0.002736	1.030195
-7.457605	-0.069478	0.400384	0.002744	1.030371
-6.973141	-0.378159	0.405389	0.002658	1.030215
-7.407505	-0.217941	0.410394	0.002736	1.030195
-6.809517	-0.453309	0.415398	0.002630	1.030197
-7.780518	-0.150149	0.420403	0.002805	1.030083
-7.697541	-0.092221	0.425408	0.002791	1.030202
-7.415469	-0.413534	0.430413	0.002741	1.029921
-8.573159	0.019968	0.435418	0.002949	1.029882
-7.825805	-0.277644	0.440422	0.002816	1.029879
-8.145410	-0.149487	0.445427	0.002874	1.029878
-8.175596	-0.135487	0.450432	0.002880	1.029878
-7.580088	-0.482605	0.455437	0.002774	1.029729
-9.542385	0.193421	0.460442	0.003126	1.029586
-8.080793	-0.299303	0.465446	0.002866	1.029703
-8.742378	-0.132494	0.470451	0.002985	1.029572
-9.570729	0.209471	0.475456	0.003134	1.029585
-7.846863	-0.531676	0.480461	0.002826	1.029510
-9.503484	-0.072314	0.485466	0.003123	1.029240
-9.542333	-0.045094	0.490470	0.003131	1.029253
-9.382643	-0.114853	0.495475	0.003103	1.029243
-10.093482	0.170716	0.500480	0.003231	1.029244
-9.133524	-0.208659	0.505485	0.003060	1.029245
-9.652480	-0.005191	0.510490	0.003154	1.029239
-9.557449	-0.179984	0.515494	0.003138	1.029053
-9.623309	-0.237688	0.520499	0.003150	1.028939
-10.207838	-0.008390	0.525504	0.003256	1.028932
-9.573566	-0.373423	0.530509	0.003143	1.028779
-10.613555	-0.069236	0.535514	0.003330	1.028630
-10.549707	-0.090702	0.540518	0.003319	1.028633
-10.302222	-0.187826	0.545523	0.003276	1.028633
-11.066123	0.106491	0.550528	0.003413	1.028617
-10.452577	-0.248792	0.555533	0.003304	1.028466
-11.143394	-0.039339	0.560538	0.003429	1.028376
-11.188690	-0.013359	0.565542	0.003438	1.028384
-10.499246	-0.369455	0.570547	0.003315	1.028273
-12.302573	0.277591	0.575552	0.003639	1.028176
-10.946126	-0.271594	0.580557	0.003397	1.028161
-11.622028	-0.087632	0.585562	0.003519	1.028045
-12.146449	0.127789	0.590566	0.003613	1.028051
-11.369238	-0.186823	0.595571	0.003475	1.028042
-12.574746	0.146301	0.600576	0.003691	1.027843
-11.411112	-0.262647	0.605581	0.003484	1.027914
-12.098570	-0.125281	0.610586	0.003608	1.027729
-12.723349	0.137475	0.615590	0.003720	1.027745
-11.964793	-0.227764	0.620595	0.003586	1.027659
-12.967365	-0.007290	0.625600	0.003766	1.027417
-12.604597	-0.152384	0.630605	0.003702	1.027414
-12.924524	-0.025598	0.635610	0.003760	1.027411
-13.511074	0.214866	0.640614	0.003865	1.027417
-12.513056	-0.179705	0.645619	0.003688	1.027419
-13.617364	0.040832	0.650624	0.003886	1.027123
-13.006632	-0.145479	0.655629	0.003778	1.027197
-13.130609	-0.160255	0.660634	0.003801	1.027109
-13.927355	0.161837	0.665638	0.003944	1.027113
-13.119722	-0.287585	0.670643	0.003800	1.026940
-13.981931	-0.056419	0.675648	0.003955	1.026787
-14.648461	0.207214	0.680653	0.004075	1.026782
-14.167881	0.018689	0.685658	0.003990	1.026784
-14.412025	0.120019	0.690662	0.004035	1.026787
-13.892057	-0.092015	0.695667	0.003942	1.026778
-14.572806	-0.054100	0.700672	0.004065	1.026463
-14.846935	0.065359	0.705677	0.004115	1.026474
-14.654536	-0.013331	0.710682	0.004081	1.026469
-14.917194	0.097825	0.715686	0.004129	1.026476
-14.745838	0.029501	0.720691	0.004099	1.026473
-15.139005	-0.042341	0.725696	0.004170	1.026165
-15.293412	0.021669	0.730701	0.004199	1.026166
-15.261263	0.004366	0.735706	0.004194	1.026157
-15.807140	0.225894	0.740710	0.004292	1.026161
-14.946401	-0.154544	0.745715	0.004139	1.026108
-15.516756	-0.109080	0.750720	0.004242	1.025862
