Thu May 21 09:53:02 2026

Number of Points = 3597
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.378599	1.908221	0.000000	0.000859	1.024060

0.390335	1.895418	0.005005	0.000858	1.024046
0.686917	1.735961	0.010010	0.000806	1.023988
0.581857	1.588982	0.015014	0.000826	1.023734
0.467411	1.608526	0.020019	0.000848	1.023696
0.357803	1.513542	0.025024	0.000869	1.023508
0.351153	1.415061	0.030029	0.000871	1.023370
0.262709	1.311270	0.035034	0.000888	1.023182
0.266718	1.128694	0.040038	0.000888	1.022938
0.121508	1.022709	0.045043	0.000916	1.022717
-0.027692	0.959330	0.050048	0.000943	1.022550
-0.059803	0.757117	0.055053	0.000950	1.022261
-0.140705	0.629702	0.060058	0.000966	1.022045
-0.217425	0.497016	0.065062	0.000981	1.021824
-0.433507	0.413506	0.070067	0.001021	1.021595
-0.405200	0.195314	0.075072	0.001017	1.021316
-0.608702	0.086591	0.080077	0.001054	1.021060
-0.890520	0.047547	0.085082	0.001106	1.020855
-0.845024	-0.129183	0.090086	0.001099	1.020640
-1.045476	-0.261369	0.095091	0.001136	1.020354
-1.547451	-0.222607	0.100096	0.001227	1.020136
-1.756713	-0.215084	0.105101	0.001266	1.020031
-1.937581	-0.269878	0.110106	0.001299	1.019858
-2.145062	-0.283883	0.115110	0.001337	1.019726
-2.083939	-0.339057	0.120115	0.001328	1.019681
-3.138028	-0.124047	0.125120	0.001517	1.019404
-2.949907	-0.159236	0.130125	0.001485	1.019454
-3.186316	-0.098045	0.135130	0.001528	1.019406
-3.023810	-0.165153	0.140134	0.001500	1.019400
-2.821058	-0.244396	0.145139	0.001465	1.019398
-3.050013	-0.244987	0.150144	0.001507	1.019272
-3.613250	-0.155092	0.155149	0.001609	1.019089
-3.786687	-0.075072	0.160154	0.001641	1.019100
-3.413103	-0.229664	0.165158	0.001576	1.019089
-3.058962	-0.459454	0.170163	0.001514	1.018968
-3.977542	-0.229681	0.175168	0.001679	1.018782
-3.450540	-0.453549	0.180173	0.001586	1.018760
-4.241142	-0.310702	0.185178	0.001729	1.018526
-4.222026	-0.310721	0.190182	0.001726	1.018533
-3.961470	-0.411214	0.195187	0.001681	1.018534
-4.687549	-0.285939	0.200192	0.001812	1.018311
-4.739909	-0.347055	0.205197	0.001822	1.018198
-5.006842	-0.236578	0.210202	0.001871	1.018200
-4.977155	-0.245434	0.215206	0.001867	1.018201
-4.874265	-0.294367	0.220211	0.001850	1.018187
-5.102066	-0.278698	0.225216	0.001892	1.018083
-5.323198	-0.344861	0.230221	0.001933	1.017873
-5.992483	-0.062289	0.235226	0.002053	1.017891
-5.708510	-0.137127	0.240230	0.002004	1.017939
-5.086722	-0.422763	0.245235	0.001894	1.017885
-6.260210	0.048872	0.250240	0.002105	1.017886
-5.503471	-0.272957	0.255245	0.001971	1.017856
-5.971870	-0.300540	0.260250	0.002056	1.017566
-6.282929	-0.185131	0.265254	0.002112	1.017551
-5.588405	-0.525651	0.270259	0.001989	1.017463
-6.955462	-0.128444	0.275264	0.002235	1.017261
-6.288526	-0.398555	0.280269	0.002117	1.017253
-6.419208	-0.342377	0.285274	0.002141	1.017255
-7.241663	-0.015162	0.290278	0.002290	1.017250
-6.632326	-0.381932	0.295283	0.002182	1.017081
-7.572733	0.042032	0.300288	0.002351	1.017143
-7.347528	-0.192887	0.305293	0.002312	1.016945
-6.902485	-0.378963	0.310298	0.002234	1.016931
-8.292570	0.176308	0.315302	0.002483	1.016928
-7.400414	-0.177359	0.320307	0.002325	1.016928
-7.324510	-0.208100	0.325312	0.002313	1.016924
-7.750344	-0.210606	0.330317	0.002390	1.016690
-8.051117	-0.143696	0.335322	0.002445	1.016615
-8.906260	0.206726	0.340326	0.002599	1.016624
-7.583259	-0.317854	0.345331	0.002364	1.016625
-8.242264	-0.057010	0.350336	0.002483	1.016619
-8.200360	-0.164688	0.355341	0.002476	1.016494
-8.365364	-0.242714	0.360346	0.002507	1.016298
-9.242083	0.110136	0.365350	0.002665	1.016298
-8.226539	-0.287404	0.370355	0.002484	1.016305
-9.138286	-0.101283	0.375360	0.002649	1.016064
-9.055935	-0.070729	0.380365	0.002635	1.016145
-8.730327	-0.290801	0.385370	0.002578	1.016021
-9.497407	0.009327	0.390374	0.002716	1.016010
-9.032392	-0.274346	0.395379	0.002634	1.015875
-10.190761	0.050258	0.400384	0.002843	1.015687
-9.969679	-0.039689	0.405389	0.002804	1.015682
-9.112754	-0.379085	0.410394	0.002652	1.015682
-10.395088	0.133519	0.415398	0.002883	1.015679
-9.590575	-0.244078	0.420403	0.002740	1.015600
-10.386609	-0.093728	0.425408	0.002884	1.015373
-10.578114	-0.017883	0.430413	0.002919	1.015369
-9.552465	-0.467734	0.435418	0.002737	1.015311
-11.698449	0.333193	0.440422	0.003122	1.015233
-10.169035	-0.265859	0.445427	0.002849	1.015245
-10.990945	-0.074529	0.450432	0.002997	1.015058
-11.288716	0.046341	0.455437	0.003052	1.015058
-10.211304	-0.382032	0.460442	0.002860	1.015056
-11.851198	0.133446	0.465446	0.003155	1.014867
-10.749386	-0.282181	0.470451	0.002959	1.014895
-11.165855	-0.215300	0.475456	0.003035	1.014759
-12.001649	0.110819	0.480461	0.003185	1.014745
-11.083136	-0.395676	0.485466	0.003022	1.014554
-12.402680	0.036776	0.490470	0.003259	1.014425
-11.885989	-0.160938	0.495475	0.003168	1.014433
