Thu May 21 11:26:34 2026

Number of Points = 3581
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.128351	1.953161	0.000000	0.000879	1.053531

1.338520	1.771189	0.005005	0.000841	1.053404
0.996226	1.815941	0.010010	0.000902	1.053286
0.982490	1.835072	0.015014	0.000905	1.053304
0.746819	1.920077	0.020019	0.000947	1.053293
0.792318	1.867172	0.025024	0.000939	1.053248
0.840461	1.628382	0.030029	0.000930	1.052965
0.500339	1.760019	0.035034	0.000991	1.052960
0.572015	1.709956	0.040038	0.000978	1.052932
0.501895	1.521789	0.045043	0.000991	1.052653
0.430884	1.545934	0.050048	0.001003	1.052648
0.481831	1.357338	0.055053	0.000994	1.052431
0.444351	1.287360	0.060058	0.001001	1.052322
0.596080	0.992504	0.065062	0.000974	1.052019
0.254059	0.945182	0.070067	0.001035	1.051782
0.030198	0.936139	0.075072	0.001075	1.051655
0.160558	0.679137	0.080077	0.001052	1.051391
-0.120112	0.603383	0.085082	0.001102	1.051148
0.008710	0.448473	0.090086	0.001079	1.051015
-0.165404	0.332697	0.095091	0.001110	1.050776
-0.181876	0.091842	0.100096	0.001113	1.050456
-0.218449	-0.095046	0.105101	0.001119	1.050196
-0.765743	-0.095328	0.110106	0.001217	1.049913
-0.861027	-0.160538	0.115110	0.001234	1.049780
-1.223454	-0.224900	0.120115	0.001299	1.049510
-1.427333	-0.179360	0.125120	0.001336	1.049464
-1.463077	-0.382486	0.130125	0.001342	1.049183
-1.808546	-0.251636	0.135130	0.001404	1.049174
-2.050601	-0.347484	0.140134	0.001447	1.048925
-1.929646	-0.431091	0.145139	0.001426	1.048879
-2.100723	-0.455931	0.150144	0.001456	1.048759
-2.243925	-0.542982	0.155149	0.001482	1.048572
-2.460294	-0.459941	0.160154	0.001520	1.048568
-2.736416	-0.478700	0.165158	0.001570	1.048402
-2.733956	-0.537801	0.170163	0.001569	1.048326
-2.594763	-0.614192	0.175168	0.001545	1.048299
-2.625216	-0.837552	0.180173	0.001550	1.047994
-2.883249	-0.801763	0.185178	0.001596	1.047907
-3.285395	-0.823167	0.190182	0.001668	1.047672
-3.404001	-0.776480	0.195187	0.001689	1.047671
-3.680066	-0.668263	0.200192	0.001739	1.047669
-3.983133	-0.767027	0.205197	0.001793	1.047385
-4.101161	-0.746939	0.210202	0.001814	1.047350
-4.105070	-0.739507	0.215206	0.001815	1.047357
-4.344802	-0.642031	0.220211	0.001858	1.047360
-4.674637	-0.512148	0.225216	0.001917	1.047358
-4.134160	-0.726847	0.230221	0.001820	1.047359
-4.571667	-0.764213	0.235226	0.001898	1.047084
-5.609496	-0.298256	0.240230	0.002084	1.047152
-4.768649	-0.498210	0.245235	0.001933	1.047328
