Thu May 21 11:44:54 2026

Number of Points = 3570
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.456776	1.758070	0.000000	0.000773	1.047100

2.245690	1.809499	0.005005	0.000811	1.047057
2.268447	1.605905	0.010010	0.000807	1.046804
2.148299	1.599997	0.015014	0.000829	1.046733
1.617503	1.604569	0.020019	0.000924	1.046464
1.748373	1.518451	0.025024	0.000901	1.046419
1.476913	1.628842	0.030029	0.000950	1.046421
1.520117	1.370746	0.035034	0.000942	1.046107
1.447293	1.403557	0.040038	0.000956	1.046111
1.030147	1.374038	0.045043	0.001031	1.045856
1.201833	1.274741	0.050048	0.001000	1.045815
0.437322	1.584356	0.055053	0.001137	1.045821
0.747738	1.336870	0.060058	0.001082	1.045659
0.605668	1.266572	0.065062	0.001108	1.045494
0.200817	1.422246	0.070067	0.001181	1.045485
0.624964	1.132065	0.075072	0.001105	1.045327
-0.031860	1.280434	0.080077	0.001223	1.045179
0.146690	1.204370	0.085082	0.001191	1.045172
-0.048522	1.108527	0.090086	0.001226	1.044945
-0.552198	1.238913	0.095091	0.001317	1.044853
0.019131	1.009702	0.100096	0.001215	1.044850
-0.366570	1.039470	0.105101	0.001284	1.044688
-0.649312	1.044500	0.110106	0.001335	1.044547
-0.751184	1.090624	0.115110	0.001354	1.044554
-0.860467	1.108785	0.120115	0.001373	1.044520
-0.750069	0.840147	0.125120	0.001354	1.044227
-1.142044	0.999469	0.130125	0.001424	1.044230
-1.231980	0.947583	0.135130	0.001441	1.044115
-1.238100	0.802132	0.140134	0.001442	1.043922
-1.504045	0.903555	0.145139	0.001490	1.043915
-1.376010	0.717751	0.150144	0.001468	1.043739
-2.201391	0.948960	0.155149	0.001615	1.043611
-2.423336	1.034292	0.160154	0.001655	1.043606
-1.996300	0.867968	0.165158	0.001579	1.043610
-2.380264	1.020862	0.170163	0.001648	1.043609
-1.910810	0.791875	0.175168	0.001565	1.043554
-2.330777	0.830251	0.180173	0.001640	1.043385
-2.472673	0.882726	0.185178	0.001666	1.043379
-2.340368	0.664778	0.190182	0.001642	1.043163
-3.098111	0.874133	0.195187	0.001778	1.043041
-2.732850	0.737156	0.200192	0.001713	1.043051
-2.939918	0.745657	0.205197	0.001751	1.042954
-3.426215	0.774055	0.210202	0.001838	1.042738
-3.131482	0.663501	0.215206	0.001786	1.042746
-3.682985	0.875497	0.220211	0.001884	1.042735
-3.074450	0.547915	0.225216	0.001776	1.042623
-3.851431	0.696343	0.230221	0.001915	1.042413
-4.275016	0.868570	0.235226	0.001991	1.042416
-3.452872	0.539206	0.240230	0.001845	1.042413
-4.323740	0.703168	0.245235	0.002001	1.042174
-3.874993	0.466492	0.250240	0.001921	1.042097
-4.081698	0.561333	0.255245	0.001958	1.042113
-4.524649	0.674930	0.260250	0.002037	1.042030
-4.407225	0.443195	0.265254	0.002017	1.041788
-5.115351	0.719723	0.270259	0.002144	1.041780
-4.494288	0.471804	0.275264	0.002033	1.041778
-5.048526	0.500429	0.280269	0.002132	1.041527
-5.689769	0.714039	0.285274	0.002247	1.041471
-4.930305	0.412216	0.290278	0.002112	1.041471
-5.797397	0.761918	0.295283	0.002267	1.041476
-5.351426	0.582817	0.300288	0.002188	1.041473
-5.186221	0.416630	0.305293	0.002159	1.041341
-6.099591	0.636332	0.310298	0.002322	1.041152
-5.396489	0.362471	0.315302	0.002197	1.041160
-6.281128	0.715221	0.320307	0.002355	1.041159
-5.892483	0.427594	0.325312	0.002286	1.040985
-5.938354	0.356403	0.330317	0.002295	1.040867
-6.634501	0.629969	0.335322	0.002419	1.040861
-5.632201	0.137998	0.340326	0.002240	1.040740
-7.009278	0.533217	0.345331	0.002487	1.040538
-6.928902	0.496170	0.350336	0.002473	1.040531
-6.593780	0.365069	0.355341	0.002413	1.040533
-7.701024	0.697261	0.360346	0.002612	1.040390
-6.621160	0.221278	0.365350	0.002419	1.040330
-7.230571	0.376898	0.370355	0.002528	1.040215
-7.115641	0.339292	0.375360	0.002508	1.040225
-7.368820	0.226431	0.380365	0.002554	1.039945
-8.170343	0.511598	0.385370	0.002697	1.039899
-7.195371	0.131926	0.390374	0.002523	1.039910
-7.804504	0.257187	0.395379	0.002632	1.039755
