Thu Nov 20 14:05:55 2025

Number of Points = 3600
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.239641	2.024131	0.000000	0.002041	1.317506

0.079244	1.986049	0.005005	0.001982	1.317525
0.040755	1.766014	0.010010	0.001990	1.317248
0.426073	1.658126	0.015014	0.001919	1.317196
0.846306	1.462017	0.020019	0.001842	1.317043
0.252347	1.397836	0.025024	0.001952	1.316841
-0.306024	1.267290	0.030029	0.002055	1.316566
-0.540256	1.312190	0.035034	0.002099	1.316572
-0.209410	1.214643	0.040038	0.002038	1.316521
-0.090685	0.990282	0.045043	0.002017	1.316271
-0.387336	0.881665	0.050048	0.002072	1.316076
-0.500491	0.781601	0.055053	0.002093	1.315930
-0.843863	0.646739	0.060058	0.002156	1.315694
-0.347824	0.467523	0.065062	0.002065	1.315577
-0.237388	0.200365	0.070067	0.002046	1.315273
-0.901940	0.104380	0.075072	0.002168	1.315017
-1.672216	0.189285	0.080077	0.002310	1.314961
-1.779636	-0.011464	0.085082	0.002331	1.314693
-0.962757	-0.157719	0.090086	0.002181	1.314683
-0.736465	-0.479045	0.095091	0.002139	1.314336
-1.498824	-0.576702	0.100096	0.002280	1.314058
-2.023290	-0.575642	0.105101	0.002377	1.313950
-1.891824	-0.751669	0.110106	0.002353	1.313762
-1.774879	-0.934770	0.115110	0.002332	1.313561
-6.415210	-0.072210	0.120115	0.003187	1.313654
-4.601016	0.106018	0.125120	0.002853	1.314248
-3.733513	0.063194	0.130125	0.002693	1.314376
-3.058882	-0.047779	0.135130	0.002569	1.314380
-3.253748	-0.017525	0.140134	0.002605	1.314376
-3.515931	0.029884	0.145139	0.002654	1.314379
-3.554941	0.034850	0.150144	0.002661	1.314377
-2.740161	-0.205797	0.155149	0.002512	1.314251
-2.598892	-0.443695	0.160154	0.002486	1.313989
-3.481678	-0.481976	0.165158	0.002649	1.313758
-4.182611	-0.357723	0.170163	0.002778	1.313764
-3.869902	-0.479329	0.175168	0.002721	1.313680
-5.321997	-0.390150	0.180173	0.002989	1.313487
-5.701331	-0.101178	0.185178	0.003059	1.313762
-4.420529	-0.114591	0.190182	0.002823	1.314011
-3.550064	-0.471732	0.195187	0.002663	1.313755
-4.271845	-0.596348	0.200192	0.002797	1.313452
-6.949310	-0.016527	0.205197	0.003290	1.313605
-4.814268	-0.249627	0.210202	0.002897	1.313763
-4.389459	-0.386614	0.215206	0.002819	1.313683
-6.242010	-0.262127	0.220211	0.003160	1.313450
-5.377634	-0.160099	0.225216	0.003001	1.313755
-5.374375	-0.394630	0.230221	0.003001	1.313468
-5.679884	-0.364144	0.235226	0.003058	1.313441
-6.152691	-0.296360	0.240230	0.003145	1.313426
