Thu Nov 20 13:52:59 2025

Number of Points = 3591
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.024023	1.825980	0.000000	0.001985	1.316892

0.893807	1.842461	0.005005	0.002009	1.316885
0.770515	1.861793	0.010010	0.002033	1.316883
0.843347	1.850935	0.015014	0.002020	1.316884
0.740652	1.862814	0.020019	0.002039	1.316877
0.751234	1.636257	0.025024	0.002037	1.316602
0.889557	1.579229	0.030029	0.002012	1.316561
0.847957	1.391715	0.035034	0.002020	1.316322
0.454933	1.406854	0.040038	0.002093	1.316259
0.357541	1.201588	0.045043	0.002112	1.315987
0.420743	1.147163	0.050048	0.002100	1.315934
0.436046	0.922330	0.055053	0.002098	1.315661
0.082864	0.907194	0.060058	0.002164	1.315569
-0.271056	0.757421	0.065062	0.002229	1.315312
-0.450614	0.787003	0.070067	0.002263	1.315311
-0.075700	0.564511	0.075072	0.002194	1.315116
0.054334	0.396968	0.080077	0.002171	1.314938
0.147453	0.115422	0.085082	0.002154	1.314612
-0.798508	0.085223	0.090086	0.002329	1.314378
-1.940656	0.276416	0.095091	0.002539	1.314375
-1.240067	0.155253	0.100096	0.002411	1.314371
-0.518765	-0.127474	0.105101	0.002278	1.314175
-0.829649	-0.274943	0.110106	0.002336	1.313929
-1.727277	-0.257591	0.115110	0.002502	1.313763
-2.277569	-0.168879	0.120115	0.002604	1.313757
-1.983082	-0.214473	0.125120	0.002550	1.313762
-1.468438	-0.463988	0.130125	0.002455	1.313563
-1.327031	-0.649661	0.135130	0.002430	1.313365
-1.823513	-0.760102	0.140134	0.002522	1.313126
-2.620129	-0.634120	0.145139	0.002669	1.313114
-2.578999	-0.861761	0.150144	0.002662	1.312843
-2.329463	-0.926738	0.155149	0.002616	1.312815
-2.167797	-1.076213	0.160154	0.002587	1.312665
-2.674974	-1.075346	0.165158	0.002681	1.312560
-2.842038	-1.237974	0.170163	0.002712	1.312326
-3.250957	-1.246239	0.175168	0.002788	1.312230
-3.233452	-1.249440	0.180173	0.002785	1.312229
-3.198322	-1.401577	0.185178	0.002779	1.312050
-4.265171	-1.330597	0.190182	0.002976	1.311914
-5.290119	-0.947244	0.195187	0.003165	1.312171
-5.017568	-0.795302	0.200192	0.003115	1.312413
-3.419806	-1.043473	0.205197	0.002821	1.312441
-3.525018	-1.198241	0.210202	0.002841	1.312229
-5.007757	-1.093573	0.215206	0.003114	1.312048
-5.564520	-0.854618	0.220211	0.003217	1.312225
-4.881828	-0.963599	0.225216	0.003092	1.312233
-4.055795	-1.110138	0.230221	0.002940	1.312225
-4.629305	-1.146352	0.235226	0.003046	1.312061
-5.990750	-0.837205	0.240230	0.003297	1.312156
-6.057572	-0.768052	0.245235	0.003309	1.312227
-4.754094	-0.982794	0.250240	0.003070	1.312234
-3.954815	-1.261446	0.255245	0.002923	1.312058
-6.132359	-1.006360	0.260250	0.003325	1.311918
-7.113525	-0.726733	0.265254	0.003505	1.312056
-6.712983	-0.656680	0.270259	0.003432	1.312225
-5.409862	-0.869515	0.275264	0.003192	1.312235
-4.916512	-1.052414	0.280269	0.003102	1.312112
-6.467950	-0.947015	0.285274	0.003388	1.311919
-6.973407	-0.859266	0.290278	0.003482	1.311921
-6.496523	-0.948482	0.295283	0.003394	1.311910
-6.272679	-0.979880	0.300288	0.003353	1.311918
-6.432539	-0.953562	0.305293	0.003383	1.311916
-6.952804	-0.863747	0.310298	0.003479	1.311918
-6.500400	-0.953010	0.315302	0.003396	1.311902
-6.624172	-1.185090	0.320307	0.003420	1.311591
