Thu Nov 20 14:49:27 2025

Number of Points = 3594
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.710325	1.830392	0.000000	0.001996	1.318086

0.675976	1.832968	0.005005	0.002003	1.318082
0.856750	1.795875	0.010010	0.001970	1.318074
0.914555	1.592464	0.015014	0.001960	1.317837
0.725620	1.571765	0.020019	0.001995	1.317773
0.468765	1.486316	0.025024	0.002042	1.317615
0.634668	1.395746	0.030029	0.002012	1.317538
0.644291	1.230048	0.035034	0.002011	1.317338
0.325661	1.176463	0.040038	0.002070	1.317206
0.173152	0.975107	0.045043	0.002098	1.316928
0.114218	0.960964	0.050048	0.002109	1.316899
-0.257320	0.773424	0.055053	0.002178	1.316592
-0.716055	0.832575	0.060058	0.002263	1.316569
-0.303857	0.760585	0.065062	0.002187	1.316566
0.163046	0.434191	0.070067	0.002101	1.316264
-0.181333	0.266687	0.075072	0.002165	1.315988
-0.642010	0.184516	0.080077	0.002250	1.315791
-0.980713	0.113856	0.085082	0.002313	1.315635
-0.900056	0.033557	0.090086	0.002298	1.315553
-1.046084	-0.135995	0.095091	0.002326	1.315315
-1.214350	-0.225237	0.100096	0.002357	1.315171
-1.611352	-0.282562	0.105101	0.002430	1.315018
-1.541347	-0.287848	0.110106	0.002418	1.315026
-1.333704	-0.563163	0.115110	0.002380	1.314732
-2.826966	-0.345351	0.120115	0.002655	1.314688
-4.670278	0.168856	0.125120	0.002994	1.314934
-4.014739	0.340325	0.130125	0.002874	1.315280
-2.253954	0.076054	0.135130	0.002550	1.315322
-1.811879	-0.118547	0.140134	0.002469	1.315175
-4.185163	0.227118	0.145139	0.002906	1.315105
-3.874542	0.350938	0.150144	0.002849	1.315321
-3.518453	0.285203	0.155149	0.002783	1.315314
-2.062187	0.043415	0.160154	0.002515	1.315320
-2.120662	-0.230454	0.165158	0.002527	1.314973
-5.423208	0.281634	0.170163	0.003135	1.314914
-3.551050	0.123366	0.175168	0.002790	1.315109
-3.369145	0.015972	0.180173	0.002757	1.315015
-3.501967	0.046615	0.185178	0.002782	1.315024
-3.976271	-0.108501	0.190182	0.002870	1.314736
-5.773673	0.369981	0.195187	0.003200	1.314948
-2.987326	-0.049298	0.200192	0.002688	1.315013
-4.190102	-0.104207	0.205197	0.002910	1.314696
-4.999786	0.132951	0.210202	0.003059	1.314818
-4.424295	-0.065159	0.215206	0.002953	1.314695
-5.276052	0.078935	0.220211	0.003110	1.314694
-3.703843	-0.226480	0.225216	0.002821	1.314646
-6.521178	0.081295	0.230221	0.003340	1.314438
-5.491650	0.224229	0.235226	0.003150	1.314826
-4.257649	-0.137992	0.240230	0.002924	1.314639
-6.872324	0.154161	0.245235	0.003405	1.314453
-4.624781	-0.034367	0.250240	0.002992	1.314689
-6.842974	0.219356	0.255245	0.003400	1.314539
-4.981466	0.005558	0.260250	0.003058	1.314663
-5.238270	-0.178658	0.265254	0.003105	1.314384
-7.884935	0.328534	0.270259	0.003593	1.314455
-4.575512	-0.130658	0.275264	0.002984	1.314580
-6.789988	0.079153	0.280269	0.003392	1.314377
-7.278794	0.160736	0.285274	0.003482	1.314375
-5.106026	-0.242904	0.290278	0.003082	1.314332
-9.507485	0.438362	0.295283	0.003893	1.314252
-5.703543	0.097088	0.300288	0.003192	1.314623
-6.291230	0.002159	0.305293	0.003301	1.314385
-7.589722	0.035801	0.310298	0.003540	1.314156
-5.125342	-0.308475	0.315302	0.003087	1.314246
-11.313859	0.533197	0.320307	0.004226	1.313991
-5.912491	0.094403	0.325312	0.003232	1.314575
-6.259352	-0.084401	0.330317	0.003296	1.314284
-10.175510	0.445140	0.335322	0.004018	1.314119
-5.814659	-0.190208	0.340326	0.003215	1.314247
-9.674938	0.435869	0.345331	0.003926	1.314211
-6.463500	-0.139035	0.350336	0.003335	1.314174
-7.581976	-0.242776	0.355341	0.003541	1.313814
-10.887161	0.460051	0.360346	0.004150	1.313988
-6.170365	-0.291152	0.365350	0.003282	1.314048
-11.384304	0.514832	0.370355	0.004242	1.313952
-5.955002	-0.238467	0.375360	0.003242	1.314157
-9.558456	-0.066827	0.380365	0.003906	1.313618
-10.000083	0.310874	0.385370	0.003988	1.313989
-7.799986	-0.177712	0.390374	0.003583	1.313847
-10.581417	0.225962	0.395379	0.004095	1.313763
-9.048459	0.198079	0.400384	0.003813	1.314047
-8.517223	-0.286251	0.405389	0.003716	1.313564
-11.524325	0.507603	0.410394	0.004269	1.313912
-7.145322	-0.463361	0.415398	0.003464	1.313632
-12.227912	0.391641	0.420403	0.004399	1.313623
-9.873909	0.113438	0.425408	0.003966	1.313771
-8.453063	-0.231807	0.430413	0.003705	1.313643
-12.811760	0.454468	0.435418	0.004508	1.313578
-7.109164	-0.392117	0.440422	0.003458	1.313725
-13.744162	0.429434	0.445427	0.004680	1.313353
-8.956612	0.048803	0.450432	0.003798	1.313881
-10.934210	0.023215	0.455437	0.004163	1.313439
-10.966657	0.030199	0.460442	0.004169	1.313440
-10.794122	0.071796	0.465446	0.004138	1.313527
-12.200241	0.124873	0.470451	0.004397	1.313299
-11.065634	0.398133	0.475456	0.004188	1.313870
-10.076150	-0.286875	0.480461	0.004006	1.313236
-12.745517	0.300165	0.485466	0.004498	1.313400
-11.567719	0.137599	0.490470	0.004281	1.313445
-10.695917	-0.178067	0.495475	0.004121	1.313240
-14.133908	0.647654	0.500480	0.004754	1.313537
-8.910151	-0.553446	0.505485	0.003793	1.313150
-14.993404	0.586888	0.510490	0.004913	1.313283
-10.284450	-0.240540	0.515494	0.004046	1.313248
-12.858561	0.104591	0.520499	0.004520	1.313135
-14.478708	0.510773	0.525504	0.004819	1.313296
-9.228375	-0.478495	0.530509	0.003852	1.313175
-16.471026	0.666671	0.535514	0.005186	1.313072
-10.083109	-0.238052	0.540518	0.004010	1.313291
-14.562230	0.251199	0.545523	0.004835	1.312959
-13.393294	0.198257	0.550528	0.004620	1.313137
-12.547141	0.052636	0.555533	0.004465	1.313134
-13.841774	0.126165	0.560538	0.004703	1.312955
-12.429779	0.017663	0.565542	0.004443	1.313116
-14.602186	0.150438	0.570547	0.004844	1.312826
-14.192092	0.331734	0.575552	0.004768	1.313134
-12.528284	-0.109707	0.580557	0.004462	1.312938
-15.354250	0.278190	0.585562	0.004983	1.312826
-13.063403	0.098855	0.590566	0.004561	1.313082
-13.961513	-0.128233	0.595571	0.004727	1.312617
-15.746144	0.441378	0.600576	0.005056	1.312944
-13.248633	-0.167703	0.605581	0.004596	1.312716
-15.911464	0.326757	0.610586	0.005087	1.312768
-13.963831	0.049101	0.615590	0.004728	1.312833
-14.502125	-0.056691	0.620595	0.004828	1.312591
-16.931267	0.494963	0.625600	0.005275	1.312762
-13.317715	-0.161510	0.630605	0.004610	1.312708
-16.200968	0.207741	0.635610	0.005141	1.312561
-15.143380	0.233928	0.640614	0.004946	1.312813
-14.600909	-0.206642	0.645619	0.004847	1.312385
-17.891927	0.613313	0.650624	0.005453	1.312706
-13.911026	-0.102296	0.655629	0.004720	1.312656
-15.719556	0.116602	0.660634	0.005054	1.312548
-17.149461	0.252695	0.665638	0.005317	1.312417
-14.354698	-0.230701	0.670643	0.004803	1.312405
-19.805947	0.778115	0.675648	0.005806	1.312508
-12.741068	-0.410769	0.680653	0.004506	1.312520
-18.611264	0.445499	0.685658	0.005587	1.312348
-16.278098	0.203108	0.690662	0.005158	1.312536
-16.019390	-0.094672	0.695667	0.005110	1.312225
-18.646447	0.488494	0.700672	0.005594	1.312393
-15.068733	-0.127028	0.705677	0.004936	1.312382
-18.424636	0.275746	0.710682	0.005554	1.312178
-17.756159	0.205440	0.715686	0.005431	1.312230
-17.030918	0.083502	0.720691	0.005298	1.312232
-18.606768	0.419784	0.725696	0.005588	1.312316
-15.275468	-0.129433	0.730701	0.004975	1.312335
-19.659667	0.333774	0.735706	0.005783	1.311991
-17.285968	0.184558	0.740710	0.005346	1.312301
-17.448367	-0.045866	0.745715	0.005376	1.311985
-19.802071	0.419892	0.750720	0.005809	1.312066
-16.931392	0.032995	0.755725	0.005281	1.312189
-19.009827	0.159914	0.760730	0.005664	1.311911
-18.744748	0.364781	0.765734	0.005615	1.312218
-17.470316	-0.067453	0.770739	0.005381	1.311952
-19.855639	0.311601	0.775744	0.005820	1.311921
-19.177570	0.274014	0.780749	0.005696	1.312015
-17.817759	-0.153143	0.785754	0.005446	1.311774
-21.087857	0.633891	0.790758	0.006048	1.312059
