Thu May 14 13:57:12 2026

Number of Points = 3579
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.579531	2.048211	0.000000	0.000918	1.049406

1.585535	2.045990	0.005005	0.000917	1.049406
1.661988	1.919421	0.010010	0.000904	1.049280
1.417635	1.866069	0.015014	0.000948	1.049084
1.514221	1.827741	0.020019	0.000931	1.049084
1.382030	1.875466	0.025024	0.000955	1.049076
1.298338	1.913988	0.030029	0.000970	1.049083
1.525183	1.792570	0.035034	0.000930	1.049041
1.421704	1.639808	0.040038	0.000948	1.048789
1.475338	1.587627	0.045043	0.000939	1.048748
1.434485	1.381464	0.050048	0.000947	1.048458
1.459026	1.267712	0.055053	0.000942	1.048323
1.486936	1.111917	0.060058	0.000938	1.048134
1.272687	1.006411	0.065062	0.000976	1.047885
1.237726	0.782303	0.070067	0.000983	1.047575
1.112961	0.640809	0.075072	0.001005	1.047326
1.238667	0.407357	0.080077	0.000983	1.047087
1.383470	0.089517	0.085082	0.000957	1.046747
1.061900	-0.061568	0.090086	0.001015	1.046383
0.941700	-0.247690	0.095091	0.001037	1.046078
0.709265	-0.392126	0.100096	0.001079	1.045769
0.650595	-0.591277	0.105101	0.001090	1.045478
0.587586	-0.813128	0.110106	0.001101	1.045156
0.378550	-0.983902	0.115110	0.001139	1.044824
0.429995	-1.234278	0.120115	0.001130	1.044523
0.320500	-1.469462	0.125120	0.001150	1.044159
0.058936	-1.616508	0.130125	0.001197	1.043831
-0.023676	-1.829862	0.135130	0.001212	1.043508
-0.589404	-1.781200	0.140134	0.001313	1.043277
-1.075603	-1.750467	0.145139	0.001400	1.043064
-2.812555	-1.069694	0.150144	0.001711	1.043049
-2.468785	-1.032881	0.155149	0.001650	1.043275
-2.421662	-1.049317	0.160154	0.001642	1.043278
-2.717397	-0.928079	0.165158	0.001695	1.043282
-3.238732	-0.723792	0.170163	0.001789	1.043277
-2.427058	-1.051259	0.175168	0.001644	1.043270
-2.840280	-0.883434	0.180173	0.001718	1.043274
-2.539804	-1.009146	0.185178	0.001664	1.043265
-2.538188	-1.000833	0.190182	0.001664	1.043276
-2.933862	-0.850333	0.195187	0.001735	1.043267
-2.616081	-1.188322	0.200192	0.001679	1.042990
-3.329988	-0.936054	0.205197	0.001807	1.042947
-2.928176	-1.104315	0.210202	0.001735	1.042936
-3.237884	-1.149925	0.215206	0.001791	1.042714
-4.330476	-0.625162	0.220211	0.001986	1.042831
-3.267289	-1.116194	0.225216	0.001796	1.042742
-4.133418	-0.854747	0.230221	0.001952	1.042632
-3.741025	-1.020572	0.235226	0.001882	1.042619
-3.189943	-1.344469	0.240230	0.001783	1.042482
-4.804811	-0.762607	0.245235	0.002072	1.042401
-3.918716	-1.156671	0.250240	0.001914	1.042346
-4.886502	-0.802056	0.255245	0.002087	1.042306
-4.542866	-0.935694	0.260250	0.002026	1.042309
-4.027203	-1.141633	0.265254	0.001934	1.042308
-5.539803	-0.633480	0.270259	0.002205	1.042184
-4.090982	-1.226714	0.275264	0.001946	1.042162
-5.424568	-0.816786	0.280269	0.002185	1.042003
-5.464602	-0.801455	0.285274	0.002192	1.042001
-4.486562	-1.216413	0.290278	0.002018	1.041967
-6.243334	-0.562853	0.295283	0.002332	1.041907
-5.045349	-1.057549	0.300288	0.002118	1.041883
-5.638354	-0.974978	0.305293	0.002224	1.041681
-6.509272	-0.633233	0.310298	0.002380	1.041674
-5.453919	-1.050444	0.315302	0.002192	1.041677
-6.255886	-0.733165	0.320307	0.002336	1.041674
-5.634622	-0.997200	0.325312	0.002225	1.041651
-6.526000	-0.856775	0.330317	0.002384	1.041370
-6.790523	-0.757859	0.335322	0.002432	1.041361
-6.017103	-1.061349	0.340326	0.002294	1.041366
-7.081138	-0.633592	0.345331	0.002484	1.041371
-6.556687	-0.847094	0.350336	0.002391	1.041364
-6.800378	-0.925205	0.355341	0.002435	1.041134
-7.292496	-0.792691	0.360346	0.002523	1.041051
-6.760596	-1.004748	0.365350	0.002428	1.041050
-7.602342	-0.665121	0.370355	0.002579	1.041055
-7.078079	-0.877298	0.375360	0.002485	1.041050
-7.401138	-0.960241	0.380365	0.002543	1.040772
-8.192322	-0.656658	0.385370	0.002685	1.040756
-7.343361	-0.989815	0.390374	0.002533	1.040762
-8.030868	-0.723572	0.395379	0.002657	1.040751
-8.044352	-0.721191	0.400384	0.002659	1.040747
-8.004696	-0.942747	0.405389	0.002652	1.040477
-8.486409	-0.794899	0.410394	0.002739	1.040418
-7.967558	-0.998310	0.415398	0.002646	1.040422
-8.575039	-0.752060	0.420403	0.002755	1.040427
-8.584676	-0.875633	0.425408	0.002757	1.040259
-9.013268	-0.816603	0.430413	0.002834	1.040113
-9.556442	-0.551269	0.435418	0.002931	1.040176
-8.301913	-1.077660	0.440422	0.002707	1.040140
-9.114630	-0.769716	0.445427	0.002853	1.040119
-9.688119	-0.545456	0.450432	0.002956	1.040113
-9.301486	-0.832173	0.455437	0.002887	1.039938
-9.795872	-0.590617	0.460442	0.002975	1.039996
-9.590303	-0.831915	0.465446	0.002939	1.039787
-10.005853	-0.658559	0.470451	0.003014	1.039796
-9.598838	-0.829424	0.475456	0.002941	1.039784
-10.009890	-0.802091	0.480461	0.003015	1.039605
-10.599447	-0.458759	0.485466	0.003120	1.039746
-10.043949	-0.843919	0.490470	0.003021	1.039531
-10.443985	-0.709724	0.495475	0.003093	1.039497
-10.644329	-0.634432	0.500480	0.003129	1.039491
-10.222029	-0.853296	0.505485	0.003054	1.039423
-11.278189	-0.519840	0.510490	0.003243	1.039309
-10.631868	-0.863363	0.515494	0.003128	1.039195
-11.450120	-0.554018	0.520499	0.003274	1.039173
-11.333337	-0.612305	0.525504	0.003254	1.039156
-10.919611	-0.764355	0.530509	0.003180	1.039172
-11.883464	-0.385969	0.535514	0.003353	1.039165
-10.899016	-0.899691	0.540518	0.003177	1.039004
-11.837815	-0.632433	0.545523	0.003345	1.038864
-12.266363	-0.466217	0.550528	0.003422	1.038857
-11.226658	-0.870836	0.555533	0.003236	1.038869
-12.290994	-0.548998	0.560538	0.003427	1.038734
-11.932468	-0.827323	0.565542	0.003363	1.038556
-12.582209	-0.569585	0.570547	0.003479	1.038554
-12.687932	-0.534456	0.575552	0.003498	1.038544
-11.888890	-0.845763	0.580557	0.003356	1.038552
-13.237968	-0.423954	0.585562	0.003597	1.038400
-12.386594	-0.766626	0.590566	0.003445	1.038395
-12.902357	-0.637339	0.595571	0.003538	1.038294
-13.115823	-0.555385	0.600576	0.003576	1.038290
-12.477679	-0.926315	0.605581	0.003462	1.038136
-13.570408	-0.620427	0.610586	0.003658	1.037965
-13.231140	-0.755458	0.615590	0.003597	1.037965
-13.536038	-0.632221	0.620595	0.003652	1.037966
-13.591413	-0.706773	0.625600	0.003662	1.037839
