Thu May 14 13:47:27 2026

Number of Points = 3567
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.604867	2.357948	0.000000	0.001033	1.039558

1.840466	2.438811	0.005005	0.000991	1.039785
1.883772	2.418513	0.010010	0.000984	1.039780
2.063339	2.353848	0.015014	0.000952	1.039787
2.176183	2.309973	0.020019	0.000933	1.039786
1.990651	2.376137	0.025024	0.000967	1.039775
2.318758	2.211071	0.030029	0.000908	1.039728
2.197215	2.068514	0.035034	0.000931	1.039476
2.161537	2.080556	0.040038	0.000938	1.039471
2.191339	1.847024	0.045043	0.000933	1.039178
2.091772	1.826662	0.050048	0.000952	1.039098
2.097747	1.635714	0.055053	0.000951	1.038849
1.998530	1.530232	0.060058	0.000970	1.038657
2.186928	1.285285	0.065062	0.000936	1.038432
2.095745	1.124403	0.070067	0.000953	1.038171
1.958123	0.965836	0.075072	0.000979	1.037890
2.093282	0.661995	0.080077	0.000955	1.037559
1.930467	0.483115	0.085082	0.000985	1.037237
1.899073	0.240821	0.090086	0.000991	1.036901
2.050540	-0.096879	0.095091	0.000965	1.036534
1.766961	-0.270504	0.100096	0.001016	1.036156
1.848404	-0.596551	0.105101	0.001002	1.035768
1.618258	-0.820881	0.110106	0.001044	1.035350
1.818983	-1.210735	0.115110	0.001009	1.034940
1.814265	-1.559473	0.120115	0.001010	1.034477
1.339894	-1.719893	0.125120	0.001096	1.034014
1.195045	-1.943194	0.130125	0.001122	1.033642
0.884953	-2.087921	0.135130	0.001178	1.033287
0.750516	-2.326166	0.140134	0.001203	1.032900
0.879804	-2.656385	0.145139	0.001180	1.032530
0.640091	-2.853194	0.150144	0.001224	1.032143
0.665851	-3.209209	0.155149	0.001220	1.031684
0.399326	-3.395153	0.160154	0.001268	1.031296
0.380673	-3.677938	0.165158	0.001272	1.030911
0.385842	-4.030941	0.170163	0.001272	1.030445
-0.005449	-4.191895	0.175168	0.001343	1.030024
0.002876	-4.481643	0.180173	0.001342	1.029643
-0.492734	-4.584050	0.185178	0.001431	1.029245
-1.036140	-4.616214	0.190182	0.001529	1.028914
-2.078504	-4.394051	0.195187	0.001716	1.028656
-8.418583	-1.574492	0.200192	0.002851	1.029044
-5.865092	-1.731086	0.205197	0.002394	1.030181
-4.873038	-1.770426	0.210202	0.002218	1.030650
-4.247344	-1.790118	0.215206	0.002106	1.030952
-3.147914	-2.111079	0.220211	0.001910	1.031105
-3.203385	-2.094130	0.225216	0.001921	1.031096
-3.082145	-2.135993	0.230221	0.001900	1.031103
-3.017726	-2.153688	0.235226	0.001889	1.031112
-3.274585	-2.259184	0.240230	0.001935	1.030835
-2.926651	-2.411231	0.245235	0.001874	1.030816
-3.184134	-2.408072	0.250240	0.001920	1.030682
-3.577961	-2.403520	0.255245	0.001991	1.030479
-3.584766	-2.400227	0.260250	0.001993	1.030478
-3.735381	-2.392105	0.265254	0.002021	1.030408
-3.947810	-2.487602	0.270259	0.002059	1.030168
-4.193022	-2.397723	0.275264	0.002104	1.030156
-4.181628	-2.392713	0.280269	0.002102	1.030166
-4.252541	-2.458962	0.285274	0.002116	1.030040
-5.780469	-1.894659	0.290278	0.002390	1.029979
