Thu Jul 02 10:40:10 2026

Number of Points = 3579
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.643810	2.028942	0.000000	0.000921	1.061597

1.637296	2.028750	0.005005	0.000923	1.061593
1.700743	2.007942	0.010010	0.000912	1.061598
1.665383	2.015795	0.015014	0.000919	1.061589
1.641967	1.821060	0.020019	0.000923	1.061318
1.763498	1.745377	0.025024	0.000902	1.061281
1.473660	1.668882	0.030029	0.000954	1.061027
1.470548	1.633039	0.035034	0.000955	1.060977
1.307613	1.545132	0.040038	0.000984	1.060775
1.356908	1.453035	0.045043	0.000976	1.060678
1.239151	1.274678	0.050048	0.000997	1.060380
1.099325	1.220034	0.055053	0.001022	1.060233
0.794166	1.203005	0.060058	0.001077	1.060050
0.539868	1.240259	0.065062	0.001123	1.059964
0.540096	1.058349	0.070067	0.001124	1.059723
0.568370	0.979354	0.075072	0.001119	1.059633
0.276035	0.930500	0.080077	0.001171	1.059413
0.356445	0.807048	0.085082	0.001157	1.059292
0.244338	0.699112	0.090086	0.001178	1.059089
0.118164	0.571603	0.095091	0.001201	1.058853
0.058105	0.490815	0.100096	0.001212	1.058714
-0.431424	0.505651	0.105101	0.001300	1.058475
-0.375824	0.454150	0.110106	0.001290	1.058435
-0.508265	0.340809	0.115110	0.001314	1.058214
-0.598749	0.259043	0.120115	0.001331	1.058057
-0.724520	0.180312	0.125120	0.001353	1.057886
-1.018424	0.137558	0.130125	0.001406	1.057674
-1.127313	0.105852	0.135130	0.001426	1.057573
-1.349898	0.079910	0.140134	0.001466	1.057421
-1.614476	0.059501	0.145139	0.001514	1.057253
-1.394718	-0.032189	0.150144	0.001475	1.057247
-1.776274	-0.100694	0.155149	0.001543	1.056954
-1.652600	-0.156092	0.160154	0.001522	1.056945
-1.738186	-0.330354	0.165158	0.001537	1.056668
-1.960401	-0.280791	0.170163	0.001577	1.056615
-2.081602	-0.441990	0.175168	0.001599	1.056337
-2.199520	-0.419613	0.180173	0.001621	1.056303
-2.407379	-0.550617	0.185178	0.001658	1.056019
-2.480518	-0.545404	0.190182	0.001672	1.055986
-2.738394	-0.620664	0.195187	0.001718	1.055749
-2.827483	-0.616392	0.200192	0.001734	1.055707
-3.019177	-0.668646	0.205197	0.001769	1.055536
-3.230727	-0.703625	0.210202	0.001807	1.055377
-3.365988	-0.658440	0.215206	0.001832	1.055364
-3.692325	-0.530273	0.220211	0.001890	1.055361
-3.916808	-0.644051	0.225216	0.001931	1.055090
-3.970062	-0.645199	0.230221	0.001941	1.055060
-3.913891	-0.667140	0.235226	0.001931	1.055059
-4.038395	-0.622175	0.240230	0.001954	1.055052
-4.179894	-0.741758	0.245235	0.001979	1.054818
-4.310697	-0.741015	0.250240	0.002003	1.054749
-4.278598	-0.758079	0.255245	0.001998	1.054742
-4.436423	-0.812990	0.260250	0.002026	1.054585
-4.711670	-0.816861	0.265254	0.002076	1.054433
-4.848737	-0.758195	0.270259	0.002101	1.054438
-4.867782	-0.774587	0.275264	0.002104	1.054405
-5.216701	-0.862613	0.280269	0.002167	1.054103
-5.326528	-0.809854	0.285274	0.002187	1.054114
-5.614049	-0.696067	0.290278	0.002239	1.054112
-5.545955	-0.718407	0.295283	0.002227	1.054117
-5.489568	-0.819850	0.300288	0.002217	1.054012
-5.700240	-0.896040	0.305293	0.002255	1.053798
-5.645842	-0.916807	0.310298	0.002246	1.053798
-5.848378	-0.880941	0.315302	0.002282	1.053738
-6.291801	-0.890166	0.320307	0.002362	1.053490
-6.081049	-0.975334	0.325312	0.002325	1.053487
-6.210127	-0.921551	0.330317	0.002348	1.053490
-6.426601	-0.971047	0.335322	0.002387	1.053308
-6.684057	-0.912126	0.340326	0.002433	1.053249
-6.860933	-0.841901	0.345331	0.002465	1.053248
-6.588002	-0.956806	0.350336	0.002417	1.053239
-7.213699	-0.951651	0.355341	0.002529	1.052914
-7.456065	-0.846264	0.360346	0.002573	1.052925
-7.383253	-0.881402	0.365350	0.002560	1.052915
-7.563364	-0.804665	0.370355	0.002593	1.052921
-7.490748	-0.831921	0.375360	0.002580	1.052922
-7.505103	-0.916965	0.380365	0.002583	1.052801
