Thu Jul 02 10:47:24 2026

Number of Points = 3576
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.423511	1.797921	0.000000	0.000808	1.061941

2.431343	1.781610	0.005005	0.000807	1.061922
2.473252	1.640651	0.010010	0.000799	1.061758
2.435442	1.549120	0.015014	0.000807	1.061616
2.477796	1.355899	0.020019	0.000799	1.061383
2.498733	1.216249	0.025024	0.000796	1.061209
2.271005	1.131555	0.030029	0.000837	1.060976
2.383714	0.882248	0.035034	0.000817	1.060706
2.229402	0.744847	0.040038	0.000845	1.060442
2.108327	0.582690	0.045043	0.000867	1.060164
1.988847	0.450380	0.050048	0.000889	1.059925
1.795607	0.336237	0.055053	0.000924	1.059672
1.770393	0.163200	0.060058	0.000928	1.059429
1.594929	-0.016897	0.065062	0.000960	1.059098
1.528412	-0.183020	0.070067	0.000972	1.058842
1.461052	-0.351473	0.075072	0.000985	1.058583
1.150312	-0.409409	0.080077	0.001041	1.058342
1.170803	-0.588191	0.085082	0.001037	1.058115
1.073663	-0.768183	0.090086	0.001055	1.057825
0.870202	-0.903212	0.095091	0.001092	1.057538
0.730934	-1.054945	0.100096	0.001117	1.057263
0.334181	-1.110228	0.105101	0.001188	1.056980
0.155107	-1.162370	0.110106	0.001220	1.056816
-0.046673	-1.230249	0.115110	0.001257	1.056618
-0.713796	-1.140355	0.120115	0.001377	1.056385
-1.314121	-0.953025	0.125120	0.001484	1.056315
-1.589098	-0.822869	0.130125	0.001534	1.056342
-1.308603	-0.851057	0.135130	0.001484	1.056452
-1.419705	-0.912224	0.140134	0.001504	1.056311
-1.609268	-0.840490	0.145139	0.001538	1.056305
-1.288640	-0.963308	0.150144	0.001481	1.056311
-1.499074	-0.878853	0.155149	0.001519	1.056311
-1.941642	-0.872609	0.160154	0.001599	1.056085
-1.894391	-0.957029	0.165158	0.001590	1.055997
-2.409082	-0.749492	0.170163	0.001683	1.056000
-2.311832	-0.785361	0.175168	0.001666	1.056003
-2.039342	-0.897853	0.180173	0.001617	1.055996
-2.123877	-0.880625	0.185178	0.001633	1.055974
-2.409123	-0.968700	0.190182	0.001684	1.055706
-3.172669	-0.673246	0.195187	0.001821	1.055694
-2.489020	-0.929242	0.200192	0.001699	1.055714
-2.638628	-0.926059	0.205197	0.001726	1.055638
-3.485515	-0.757909	0.210202	0.001878	1.055413
-2.645419	-1.108640	0.215206	0.001728	1.055391
-3.699184	-0.704269	0.220211	0.001916	1.055370
-3.357047	-0.836303	0.225216	0.001856	1.055375
-3.344484	-0.921693	0.230221	0.001854	1.055267
-4.220483	-0.590768	0.235226	0.002011	1.055243
-3.728614	-0.871305	0.240230	0.001923	1.055129
-4.354948	-0.668898	0.245235	0.002035	1.055066
-3.865918	-0.860746	0.250240	0.001948	1.055069
-3.854799	-0.870103	0.255245	0.001946	1.055062
-4.702145	-0.528819	0.260250	0.002098	1.055066
-4.175377	-0.802301	0.265254	0.002004	1.054981
-4.982880	-0.662163	0.270259	0.002149	1.054739
-4.554695	-0.819044	0.275264	0.002073	1.054756
-4.563664	-0.823931	0.280269	0.002075	1.054744
-5.216857	-0.564966	0.285274	0.002192	1.054742
-4.878039	-0.746469	0.290278	0.002131	1.054679
-5.737439	-0.551475	0.295283	0.002286	1.054483
-4.777003	-0.900972	0.300288	0.002114	1.054525
-4.988999	-0.878296	0.305293	0.002152	1.054443
-6.055648	-0.555662	0.310298	0.002343	1.054306
-5.136344	-0.990557	0.315302	0.002179	1.054214
-5.828050	-0.794387	0.320307	0.002303	1.054108
-6.092897	-0.679280	0.325312	0.002351	1.054120
-5.876050	-0.875239	0.330317	0.002312	1.053973
-6.596349	-0.531348	0.335322	0.002442	1.054049
