Thu Feb 26 11:49:58 2026

Number of Points = 3567
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.576268	2.211051	0.000000	0.000923	1.039777

2.054269	2.013602	0.005005	0.000838	1.039767
2.183531	1.801215	0.010010	0.000815	1.039556
1.831067	1.939754	0.015014	0.000879	1.039552
1.971872	1.790081	0.020019	0.000854	1.039429
1.666330	1.761481	0.025024	0.000909	1.039232
1.877808	1.676591	0.030029	0.000872	1.039230
1.884402	1.442381	0.035034	0.000871	1.038927
1.454138	1.533254	0.040038	0.000949	1.038821
1.572450	1.328730	0.045043	0.000928	1.038615
1.228110	1.370560	0.050048	0.000990	1.038490
1.102194	1.319710	0.055053	0.001013	1.038357
1.482166	1.081544	0.060058	0.000946	1.038242
0.246484	1.408906	0.065062	0.001167	1.038027
0.345873	1.370185	0.070067	0.001150	1.038026
0.527744	1.289585	0.075072	0.001118	1.038014
0.038048	1.301550	0.080077	0.001206	1.037775
0.017240	1.266394	0.085082	0.001210	1.037717
-0.083688	1.299378	0.090086	0.001229	1.037706
0.023031	1.263611	0.095091	0.001210	1.037713
-0.295566	1.179078	0.100096	0.001268	1.037436
-0.425867	1.198121	0.105101	0.001291	1.037392
-0.001081	0.999391	0.110106	0.001216	1.037352
-0.390007	0.949875	0.115110	0.001286	1.037085
-0.458725	0.974295	0.120115	0.001299	1.037079
-0.850744	0.882670	0.125120	0.001369	1.036755
-0.879133	0.902472	0.130125	0.001375	1.036765
-0.582038	0.663908	0.135130	0.001322	1.036606
-1.083958	0.745331	0.140134	0.001413	1.036451
-1.045408	0.603497	0.145139	0.001406	1.036284
-1.554750	0.698146	0.150144	0.001498	1.036142
-2.075699	0.899600	0.155149	0.001592	1.036133
-1.328290	0.579591	0.160154	0.001458	1.036102
-1.731940	0.544213	0.165158	0.001531	1.035845
-1.725188	0.551934	0.170163	0.001530	1.035857
-2.286148	0.520577	0.175168	0.001631	1.035523
-2.637944	0.653928	0.180173	0.001695	1.035513
-1.956003	0.386769	0.185178	0.001573	1.035517
-2.613709	0.510982	0.190182	0.001691	1.035336
-2.547840	0.386683	0.195187	0.001680	1.035207
-2.500623	0.365918	0.200192	0.001672	1.035203
-3.228009	0.659607	0.205197	0.001803	1.035207
-2.873222	0.331452	0.210202	0.001740	1.034961
-3.250693	0.421975	0.215206	0.001808	1.034882
-3.286647	0.445493	0.220211	0.001815	1.034892
-3.449873	0.346072	0.225216	0.001844	1.034676
-3.906375	0.457804	0.230221	0.001926	1.034583
-3.408938	0.262468	0.235226	0.001838	1.034585
-4.017554	0.502372	0.240230	0.001947	1.034581
-3.888453	0.445726	0.245235	0.001925	1.034572
-3.911947	0.217167	0.250240	0.001929	1.034260
-4.765414	0.559866	0.255245	0.002082	1.034262
-4.127396	0.300321	0.260250	0.001969	1.034254
-4.237797	0.247914	0.265254	0.001989	1.034126
-4.527791	0.233649	0.270259	0.002041	1.033955
-4.522123	0.227637	0.275264	0.002041	1.033949
-4.958706	0.409389	0.280269	0.002120	1.033958
-4.502098	0.042177	0.285274	0.002038	1.033714
-4.874663	0.135845	0.290278	0.002105	1.033641
-5.074888	0.151359	0.295283	0.002142	1.033556
-4.960434	-0.009349	0.300288	0.002122	1.033404
-5.611221	0.251598	0.305293	0.002239	1.033405
-5.373171	-0.011027	0.310298	0.002197	1.033184
-5.934584	0.128219	0.315302	0.002298	1.033072
-6.005806	0.160994	0.320307	0.002311	1.033076
-5.726855	0.045887	0.325312	0.002261	1.033070
-6.604196	0.285762	0.330317	0.002419	1.032925
-6.173468	0.056803	0.335322	0.002342	1.032848
-6.503929	0.112121	0.340326	0.002402	1.032747
-6.811627	0.246974	0.345331	0.002457	1.032762
-6.355666	0.063539	0.350336	0.002376	1.032758
-6.962984	0.303968	0.355341	0.002485	1.032755
-6.661393	0.089294	0.360346	0.002432	1.032630
-7.051732	0.094624	0.365350	0.002502	1.032432
-7.207336	0.163616	0.370355	0.002531	1.032439
-6.581715	-0.192734	0.375360	0.002419	1.032298
-8.118363	0.288528	0.380365	0.002695	1.032125
-7.541899	0.171217	0.385370	0.002592	1.032271
-7.408646	0.006508	0.390374	0.002569	1.032123
-8.234559	0.341486	0.395379	0.002717	1.032130
-7.328694	-0.062248	0.400384	0.002555	1.032072
-8.598326	0.242396	0.405389	0.002783	1.031807
