Thu Feb 26 11:55:32 2026

Number of Points = 3595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.060151	1.830133	0.000000	0.000832	1.044177

0.894299	1.894586	0.005005	0.000862	1.044174
1.364785	1.710599	0.010010	0.000778	1.044178
1.030784	1.776714	0.015014	0.000838	1.044091
0.781908	1.710751	0.020019	0.000883	1.043876
0.928268	1.657000	0.025024	0.000857	1.043881
0.678872	1.710510	0.030029	0.000902	1.043821
0.741715	1.489755	0.035034	0.000891	1.043567
0.391391	1.630631	0.040038	0.000954	1.043568
0.482105	1.469213	0.045043	0.000938	1.043405
0.528529	1.397681	0.050048	0.000930	1.043336
-0.016847	1.414589	0.055053	0.001027	1.043076
0.299854	1.243474	0.060058	0.000971	1.043017
-0.113825	1.261699	0.065062	0.001045	1.042826
-0.157267	1.180553	0.070067	0.001053	1.042698
0.141832	0.944204	0.075072	0.001000	1.042545
-0.302468	0.989012	0.080077	0.001080	1.042373
-0.246612	0.788406	0.085082	0.001070	1.042141
-0.373098	0.734356	0.090086	0.001093	1.042005
-0.610189	0.625245	0.095091	0.001136	1.041740
-0.631629	0.517343	0.100096	0.001140	1.041589
-1.189911	0.617507	0.105101	0.001240	1.041430
-1.056809	0.447358	0.110106	0.001216	1.041277
-1.465770	0.483329	0.115110	0.001290	1.041111
-1.497863	0.501361	0.120115	0.001296	1.041118
-1.528617	0.313743	0.125120	0.001302	1.040857
-1.782056	0.382537	0.130125	0.001347	1.040815
-1.780432	0.254746	0.135130	0.001347	1.040649
-2.214975	0.300562	0.140134	0.001425	1.040483
-2.206100	0.307875	0.145139	0.001424	1.040497
-2.211625	0.134068	0.150144	0.001425	1.040267
-2.960982	0.363971	0.155149	0.001559	1.040178
-2.829798	0.318158	0.160154	0.001536	1.040185
-2.940835	0.358835	0.165158	0.001556	1.040180
-2.924666	0.364142	0.170163	0.001554	1.040194
-2.989489	0.154719	0.175168	0.001565	1.039888
-3.336447	0.277462	0.180173	0.001628	1.039867
-2.956702	0.117649	0.185178	0.001560	1.039855
