Fri Mar 06 12:44:40 2026

Number of Points = 3581
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.352381	1.537286	0.000000	0.000778	1.048836

1.183843	1.539123	0.005005	0.000808	1.048752
1.404039	1.464791	0.010010	0.000768	1.048769
0.879996	1.451070	0.015014	0.000862	1.048483
0.859223	1.430461	0.020019	0.000866	1.048446
0.946605	1.403385	0.025024	0.000850	1.048455
0.716888	1.299674	0.030029	0.000891	1.048204
0.902810	1.227694	0.035034	0.000858	1.048207
0.310730	1.231049	0.040038	0.000964	1.047908
0.387932	1.164084	0.045043	0.000950	1.047861
0.090378	1.297847	0.050048	0.001004	1.047881
-0.359470	1.277832	0.055053	0.001084	1.047624
0.015613	1.071946	0.060058	0.001017	1.047551
-0.243652	1.175571	0.065062	0.001063	1.047552
-0.272655	1.067283	0.070067	0.001069	1.047397
-0.256820	0.940265	0.075072	0.001066	1.047242
-0.633159	1.069577	0.080077	0.001133	1.047215
-0.964881	0.975637	0.085082	0.001193	1.046924
-1.121862	1.044864	0.090086	0.001221	1.046933
-0.883122	0.947927	0.095091	0.001178	1.046930
-0.712990	0.718412	0.100096	0.001148	1.046721
-1.247642	0.834406	0.105101	0.001243	1.046596
-1.026082	0.653224	0.110106	0.001204	1.046476
-1.286748	0.620538	0.115110	0.001250	1.046300
-1.612108	0.673569	0.120115	0.001309	1.046202
-1.768181	0.566824	0.125120	0.001337	1.045984
-1.773706	0.571914	0.130125	0.001338	1.045988
-1.720184	0.436478	0.135130	0.001328	1.045840
-1.844095	0.374862	0.140134	0.001350	1.045697
-1.933408	0.257839	0.145139	0.001366	1.045500
-2.102521	0.219688	0.150144	0.001397	1.045364
-2.485981	0.239401	0.155149	0.001465	1.045192
-2.537020	0.153152	0.160154	0.001474	1.045054
-2.830324	0.276798	0.165158	0.001527	1.045063
-2.957098	0.161790	0.170163	0.001550	1.044850
-2.901483	0.056094	0.175168	0.001540	1.044742
-3.239786	0.184838	0.180173	0.001600	1.044734
-3.241801	0.054124	0.185178	0.001601	1.044564
-4.054687	0.273514	0.190182	0.001746	1.044429
-3.633847	0.104047	0.195187	0.001671	1.044427
-3.636759	0.106523	0.200192	0.001671	1.044428
-3.893097	0.205374	0.205197	0.001717	1.044424
-3.917252	0.032067	0.210202	0.001722	1.044188
-4.232794	0.092473	0.215206	0.001778	1.044103
-4.072637	0.026315	0.220211	0.001749	1.044100
-4.211344	-0.033805	0.225216	0.001774	1.043951
-4.601848	0.005084	0.230221	0.001844	1.043800
-4.293918	-0.126940	0.235226	0.001789	1.043788
-4.836678	-0.024788	0.240230	0.001886	1.043641
-5.041004	-0.070688	0.245235	0.001923	1.043476
-4.836760	-0.137978	0.250240	0.001886	1.043494
-5.137782	-0.024536	0.255245	0.001940	1.043486
-5.051517	-0.135499	0.260250	0.001925	1.043387
-5.267645	-0.147294	0.265254	0.001963	1.043260
-5.230263	-0.168093	0.270259	0.001957	1.043252
-5.600930	-0.249187	0.275264	0.002023	1.042956
-5.694034	-0.232771	0.280269	0.002040	1.042930
-5.440468	-0.369630	0.285274	0.001994	1.042883
-6.366410	-0.207418	0.290278	0.002160	1.042616
-6.153899	-0.291879	0.295283	0.002122	1.042616
-5.993628	-0.353381	0.300288	0.002093	1.042619
-6.344252	-0.336528	0.305293	0.002156	1.042460
-6.500754	-0.405345	0.310298	0.002184	1.042290
-6.987926	-0.205814	0.315302	0.002271	1.042297
-6.876142	-0.255675	0.320307	0.002251	1.042290
-6.695024	-0.326259	0.325312	0.002219	1.042292
-7.236506	-0.351558	0.330317	0.002316	1.041980
-6.640667	-0.583755	0.335322	0.002209	1.041987
-7.153479	-0.404264	0.340326	0.002301	1.041955
-7.788542	-0.242200	0.345331	0.002415	1.041837
-7.510553	-0.475477	0.350336	0.002365	1.041678
-7.868344	-0.351104	0.355341	0.002429	1.041655
-7.565398	-0.471319	0.360346	0.002375	1.041655
-7.887278	-0.467286	0.365350	0.002433	1.041494
-7.972469	-0.507095	0.370355	0.002448	1.041399
-7.665808	-0.666301	0.375360	0.002393	1.041350
-8.830599	-0.328449	0.380365	0.002601	1.041187
-8.188442	-0.585776	0.385370	0.002487	1.041185
-9.243348	-0.272913	0.390374	0.002675	1.041046
-9.110935	-0.140400	0.395379	0.002652	1.041286
-8.202779	-0.671239	0.400384	0.002489	1.041067
-8.991671	-0.384367	0.405389	0.002630	1.041031
-8.646144	-0.643225	0.410394	0.002569	1.040874
-9.375546	-0.449040	0.415398	0.002699	1.040749
-10.054145	-0.181501	0.420403	0.002820	1.040746
-9.149325	-0.541143	0.425408	0.002659	1.040747
-10.367196	-0.057533	0.430413	0.002876	1.040745
-9.154983	-0.536628	0.435418	0.002660	1.040749
-9.636730	-0.564802	0.440422	0.002746	1.040464
-10.264245	-0.356928	0.445427	0.002858	1.040410
-9.539100	-0.640134	0.450432	0.002728	1.040417
-10.603070	-0.217948	0.455437	0.002919	1.040415
-10.333374	-0.392364	0.460442	0.002871	1.040328
-10.934158	-0.321289	0.465446	0.002978	1.040110
-11.084133	-0.112769	0.470451	0.003005	1.040303
-10.094260	-0.626131	0.475456	0.002828	1.040148
-11.125048	-0.251000	0.480461	0.003012	1.040102
-10.597358	-0.471077	0.485466	0.002918	1.040089
-11.642223	-0.285730	0.490470	0.003105	1.039790
-11.519481	-0.106674	0.495475	0.003083	1.040085
-11.168947	-0.459214	0.500480	0.003020	1.039809
-12.232806	-0.058458	0.505485	0.003211	1.039779
-11.551480	-0.323635	0.510490	0.003089	1.039787
-11.405716	-0.377575	0.515494	0.003063	1.039792
-11.546164	-0.366649	0.520499	0.003088	1.039734
-11.317124	-0.653635	0.525504	0.003047	1.039479
-12.897847	-0.021184	0.530509	0.003330	1.039484
-12.053574	-0.357532	0.535514	0.003179	1.039483
-11.925339	-0.596958	0.540518	0.003156	1.039238
-12.778027	-0.319217	0.545523	0.003308	1.039158
-11.864873	-0.689475	0.550528	0.003145	1.039149
-13.744025	-0.080111	0.555533	0.003481	1.038969
-12.457484	-0.483060	0.560538	0.003251	1.039111
-13.027487	-0.448520	0.565542	0.003353	1.038861
-13.900203	-0.111012	0.570547	0.003509	1.038848
-12.714474	-0.572471	0.575552	0.003297	1.038862
-13.783706	-0.150377	0.580557	0.003488	1.038857
-12.874662	-0.532215	0.585562	0.003326	1.038831
-12.885650	-0.750927	0.590566	0.003328	1.038541
-14.525688	-0.100843	0.595571	0.003621	1.038537
-13.119679	-0.703966	0.600576	0.003370	1.038481
