Fri Feb 20 10:55:10 2026

Number of Points = 3573
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.212068	1.821330	0.000000	0.000823	1.024052

2.055388	1.882368	0.005005	0.000853	1.024047
2.459421	1.614138	0.010010	0.000782	1.023901
2.022012	1.666262	0.015014	0.000861	1.023735
2.243718	1.583583	0.020019	0.000823	1.023739
2.367877	1.389596	0.025024	0.000802	1.023544
2.143579	1.430174	0.030029	0.000843	1.023476
2.279742	1.147445	0.035034	0.000820	1.023169
2.051352	1.093214	0.040038	0.000862	1.022973
1.984249	1.015068	0.045043	0.000875	1.022830
2.176667	0.715839	0.050048	0.000842	1.022531
1.614582	0.722479	0.055053	0.000944	1.022239
2.094616	0.390287	0.060058	0.000859	1.022049
1.441694	0.437104	0.065062	0.000977	1.021762
1.267348	0.378834	0.070067	0.001010	1.021588
1.470866	0.104774	0.075072	0.000975	1.021328
1.250062	0.021953	0.080077	0.001015	1.021098
1.514377	-0.283108	0.085082	0.000969	1.020829
0.690084	-0.169912	0.090086	0.001118	1.020539
0.263630	-0.140550	0.095091	0.001196	1.020349
0.486920	-0.284632	0.100096	0.001157	1.020272
-0.272376	-0.164223	0.105101	0.001294	1.020026
0.200341	-0.355383	0.110106	0.001211	1.020018
-0.275542	-0.359865	0.115110	0.001297	1.019756
-0.492613	-0.303303	0.120115	0.001337	1.019713
0.058215	-0.632922	0.125120	0.001240	1.019563
-0.868600	-0.390335	0.130125	0.001407	1.019390
-0.560468	-0.550460	0.135130	0.001353	1.019337
-1.077933	-0.523343	0.140134	0.001447	1.019095
-1.073606	-0.524310	0.145139	0.001447	1.019092
-0.819555	-0.752382	0.150144	0.001403	1.018920
-1.593243	-0.541585	0.155149	0.001543	1.018786
-1.169628	-0.709787	0.160154	0.001468	1.018783
-1.757979	-0.651566	0.165158	0.001575	1.018545
-1.724143	-0.671729	0.170163	0.001570	1.018533
-1.541717	-0.778575	0.175168	0.001538	1.018483
-2.263967	-0.704955	0.180173	0.001669	1.018194
-2.024817	-0.797083	0.185178	0.001627	1.018195
-2.415158	-0.630193	0.190182	0.001698	1.018206
-2.370477	-0.690049	0.195187	0.001692	1.018147
-2.170823	-0.965300	0.200192	0.001657	1.017882
-2.883068	-0.685486	0.205197	0.001786	1.017873
-2.541481	-0.922642	0.210202	0.001726	1.017735
-2.768461	-0.957584	0.215206	0.001768	1.017564
-3.327565	-0.738608	0.220211	0.001869	1.017555
-2.831905	-1.065156	0.225216	0.001782	1.017379
-3.523125	-0.877971	0.230221	0.001907	1.017258
-3.424963	-0.916089	0.235226	0.001890	1.017256
-3.430834	-1.013563	0.240230	0.001893	1.017119
-4.217751	-0.679408	0.245235	0.002035	1.017143
-3.761140	-0.999176	0.250240	0.001954	1.016955
-4.369720	-0.778490	0.255245	0.002064	1.016922
-4.033301	-0.907219	0.260250	0.002005	1.016926
-3.822740	-1.076806	0.265254	0.001969	1.016808
-4.934550	-0.751144	0.270259	0.002169	1.016647
-4.502955	-0.945225	0.275264	0.002093	1.016614
-5.152541	-0.677548	0.280269	0.002210	1.016622
-4.873122	-0.786373	0.285274	0.002162	1.016622
-4.370089	-0.982023	0.290278	0.002073	1.016625
-5.012853	-0.858791	0.295283	0.002189	1.016444
-5.072386	-0.932515	0.300288	0.002201	1.016310
-5.629298	-0.711001	0.305293	0.002302	1.016306
-5.905267	-0.599566	0.310298	0.002352	1.016304
-4.840032	-1.021821	0.315302	0.002163	1.016303
-5.836523	-0.820583	0.320307	0.002343	1.016038
-5.144149	-1.113312	0.325312	0.002220	1.016012
-5.781850	-0.940179	0.330317	0.002335	1.015900
-6.503397	-0.624130	0.335322	0.002466	1.015935
-6.066934	-0.946454	0.340326	0.002389	1.015733
-6.494600	-0.811252	0.345331	0.002467	1.015682
-6.397615	-0.843585	0.350336	0.002450	1.015687
-6.772623	-0.689994	0.355341	0.002519	1.015689
-6.439458	-0.824330	0.360346	0.002460	1.015683
-6.298109	-1.095011	0.365350	0.002436	1.015393
-7.007785	-0.834039	0.370355	0.002565	1.015360
-6.773260	-0.959492	0.375360	0.002524	1.015313
-7.728288	-0.776423	0.380365	0.002696	1.015046
-7.376285	-0.731026	0.385370	0.002634	1.015290
-7.099903	-1.020170	0.390374	0.002586	1.015047
-7.678772	-0.786677	0.395379	0.002691	1.015047
-7.309270	-0.977585	0.400384	0.002626	1.014985
-8.323100	-0.749474	0.405389	0.002809	1.014746
-8.219455	-0.636509	0.410394	0.002791	1.014949
-7.323034	-1.140178	0.415398	0.002632	1.014749
-8.287071	-0.880634	0.420403	0.002806	1.014579
-8.073077	-0.890980	0.425408	0.002769	1.014676
-9.188836	-0.630527	0.430413	0.002970	1.014426
-9.162209	-0.490364	0.435418	0.002966	1.014624
-7.888533	-1.077584	0.440422	0.002739	1.014513
