Thu May 14 14:32:39 2026

Number of Points = 3585
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.239404	1.719958	0.000000	0.000804	1.051288

1.308405	1.684494	0.005005	0.000792	1.051277
1.384011	1.657846	0.010010	0.000779	1.051281
1.300824	1.505859	0.015014	0.000794	1.051041
1.118031	1.525903	0.020019	0.000827	1.050972
1.091243	1.432030	0.025024	0.000832	1.050836
1.125370	1.300687	0.030029	0.000826	1.050683
1.017251	1.184429	0.035034	0.000845	1.050476
0.917471	1.127476	0.040038	0.000863	1.050350
0.969290	0.872955	0.045043	0.000854	1.050047
0.868914	0.743610	0.050048	0.000872	1.049826
0.936418	0.562951	0.055053	0.000860	1.049626
0.825276	0.396229	0.060058	0.000880	1.049352
0.512223	0.314181	0.065062	0.000937	1.049083
0.614516	0.063656	0.070067	0.000919	1.048810
0.584242	-0.145774	0.075072	0.000924	1.048522
0.440288	-0.271402	0.080077	0.000950	1.048284
0.353593	-0.460788	0.085082	0.000966	1.047993
0.339317	-0.710268	0.090086	0.000969	1.047661
0.387998	-0.975721	0.095091	0.000960	1.047340
0.126231	-1.148380	0.100096	0.001007	1.046979
0.079089	-1.397424	0.105101	0.001016	1.046630
-0.509267	-1.410652	0.110106	0.001121	1.046308
-1.185817	-1.342845	0.115110	0.001242	1.046045
-1.434689	-1.279627	0.120115	0.001287	1.045998
-1.508231	-1.352588	0.125120	0.001300	1.045864
-1.808707	-1.358101	0.130125	0.001354	1.045701
-2.132323	-1.228393	0.135130	0.001412	1.045702
-2.461769	-1.097444	0.140134	0.001471	1.045701
-2.855563	-0.941123	0.145139	0.001542	1.045700
-2.996152	-0.887378	0.150144	0.001567	1.045697
-2.888968	-0.923623	0.155149	0.001548	1.045704
-3.000647	-0.886417	0.160154	0.001568	1.045695
-3.278858	-0.768490	0.165158	0.001618	1.045703
-3.255628	-0.772698	0.170163	0.001614	1.045710
-3.368867	-0.736968	0.175168	0.001635	1.045697
-3.387008	-0.723332	0.180173	0.001638	1.045705
-3.386002	-0.723187	0.185178	0.001638	1.045705
-3.677758	-0.838344	0.190182	0.001691	1.045403
-3.629419	-0.881536	0.195187	0.001682	1.045372
-4.380971	-0.584854	0.200192	0.001817	1.045368
-4.116173	-0.640651	0.205197	0.001769	1.045432
-4.153845	-0.668175	0.210202	0.001776	1.045376
-4.509662	-0.525050	0.215206	0.001840	1.045378
-4.096005	-0.685436	0.220211	0.001766	1.045383
