Thu Feb 26 10:55:43 2026

Number of Points = 3443
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
9.071853	2.507021	0.000000	0.001030	1.049455

9.213295	2.481705	0.005005	0.001005	1.049494
9.196036	2.491270	0.010010	0.001008	1.049498
9.060950	2.725963	0.015014	0.001032	1.049730
9.320751	2.674129	0.020019	0.000985	1.049797
8.996125	2.799416	0.025024	0.001044	1.049791
9.409331	2.640715	0.030029	0.000970	1.049798
9.268359	2.530380	0.035034	0.000995	1.049584
9.045733	2.544463	0.040038	0.001035	1.049488
9.115042	2.526441	0.045043	0.001023	1.049500
9.180999	2.491930	0.050048	0.001011	1.049489
9.206281	2.272476	0.055053	0.001007	1.049219
9.170735	2.241314	0.060058	0.001013	1.049161
8.946151	2.102240	0.065062	0.001053	1.048866
8.927763	2.093653	0.070067	0.001057	1.048846
8.564137	2.000092	0.075072	0.001122	1.048539
8.763035	1.900829	0.080077	0.001086	1.048513
8.645255	1.777239	0.085082	0.001107	1.048293
8.440599	1.741889	0.090086	0.001144	1.048142
8.428271	1.615454	0.095091	0.001146	1.047972
8.346849	1.444990	0.100096	0.001161	1.047711
8.157667	1.392599	0.105101	0.001195	1.047546
7.750617	1.385648	0.110106	0.001268	1.047328
7.767238	1.323231	0.115110	0.001265	1.047256
7.506100	1.249751	0.120115	0.001312	1.047026
7.335725	1.290352	0.125120	0.001342	1.046991
7.338355	1.063972	0.130125	0.001342	1.046700
7.046118	1.173321	0.135130	0.001394	1.046691
7.006498	0.967685	0.140134	0.001401	1.046405
7.003923	0.960219	0.145139	0.001402	1.046394
6.451274	0.958584	0.150144	0.001501	1.046107
6.581222	0.886128	0.155149	0.001478	1.046080
6.256753	1.016103	0.160154	0.001536	1.046081
6.214965	0.825720	0.165158	0.001543	1.045814
6.052041	0.865447	0.170163	0.001573	1.045781
5.882262	0.936111	0.175168	0.001603	1.045785
5.836327	0.749129	0.180173	0.001611	1.045520
5.407248	0.871092	0.185178	0.001688	1.045456
5.312202	0.906284	0.190182	0.001705	1.045453
5.438856	0.856527	0.195187	0.001683	1.045453
4.895363	0.900125	0.200192	0.001780	1.045230
5.121117	0.744229	0.205197	0.001740	1.045144
4.678205	0.918559	0.210202	0.001819	1.045142
4.619999	0.937767	0.215206	0.001829	1.045136
4.727444	0.898006	0.220211	0.001810	1.045140
4.459892	0.917392	0.225216	0.001858	1.045027
4.485746	0.747986	0.230221	0.001854	1.044821
4.367765	0.793635	0.235226	0.001875	1.044819
4.341709	0.809044	0.240230	0.001880	1.044826
4.008310	0.706356	0.245235	0.001939	1.044521
3.299743	0.977710	0.250240	0.002066	1.044507
3.667309	0.839270	0.255245	0.002000	1.044517
3.513039	0.896826	0.260250	0.002028	1.044512
3.580203	0.870496	0.265254	0.002016	1.044512
3.593635	0.816682	0.270259	0.002014	1.044449
3.250200	0.755228	0.275264	0.002075	1.044193
