Thu Feb 26 10:30:18 2026

Number of Points = 3593
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.418000	2.020810	0.000000	0.000910	1.047971

1.276263	2.074599	0.005005	0.000935	1.047967
1.726219	1.898197	0.010010	0.000855	1.047971
1.378936	1.803341	0.015014	0.000917	1.047670
1.295890	1.821073	0.020019	0.000932	1.047650
1.219642	1.670977	0.025024	0.000946	1.047417
0.667699	1.824081	0.030029	0.001045	1.047331
1.188282	1.577106	0.035034	0.000952	1.047279
0.690016	1.579070	0.040038	0.001041	1.047025
0.600008	1.609138	0.045043	0.001057	1.047017
0.656019	1.377028	0.050048	0.001047	1.046746
0.216386	1.512826	0.055053	0.001126	1.046696
0.599959	1.230851	0.060058	0.001057	1.046528
0.296146	1.241601	0.065062	0.001112	1.046386
-0.066943	1.194071	0.070067	0.001177	1.046137
0.296371	1.005293	0.075072	0.001112	1.046080
-0.644891	1.159773	0.080077	0.001281	1.045795
-0.075123	0.925831	0.085082	0.001179	1.045786
-0.500453	0.961521	0.090086	0.001255	1.045613
-0.878856	0.988709	0.095091	0.001323	1.045453
-0.751534	0.940288	0.100096	0.001300	1.045456
-1.374418	1.184323	0.105101	0.001412	1.045450
-1.016664	0.851070	0.110106	0.001348	1.045203
-1.486408	0.991799	0.115110	0.001432	1.045143
-1.846415	1.137642	0.120115	0.001496	1.045146
-1.285615	0.871591	0.125120	0.001396	1.045090
-2.141837	1.004418	0.130125	0.001550	1.044821
-1.811845	0.877948	0.135130	0.001491	1.044827
-1.577560	0.782136	0.140134	0.001449	1.044824
-2.121849	0.815097	0.145139	0.001546	1.044586
-1.705658	0.603708	0.150144	0.001472	1.044526
-2.172540	0.648146	0.155149	0.001556	1.044343
-2.169549	0.538937	0.160154	0.001555	1.044203
-2.231131	0.436200	0.165158	0.001566	1.044038
-2.967516	0.617191	0.170163	0.001698	1.043893
-2.590251	0.466776	0.175168	0.001631	1.043892
-3.133682	0.675483	0.180173	0.001728	1.043882
-3.384867	0.606763	0.185178	0.001773	1.043663
-3.382917	0.539689	0.190182	0.001773	1.043577
-3.725382	0.675847	0.195187	0.001834	1.043577
-3.197468	0.473861	0.200192	0.001740	1.043587
