Thu Feb 26 09:54:02 2026

Number of Points = 3563
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
2.851744	1.763336	0.000000	0.000846	1.050456

2.533208	1.868259	0.005005	0.000903	1.050428
2.437796	1.914162	0.010010	0.000920	1.050438
2.532470	1.874196	0.015014	0.000903	1.050435
2.434422	1.882795	0.020019	0.000921	1.050396
2.527187	1.634447	0.025024	0.000904	1.050124
2.482117	1.652861	0.030029	0.000912	1.050124
2.285526	1.506934	0.035034	0.000948	1.049836
2.104467	1.559369	0.040038	0.000980	1.049811
2.217204	1.354490	0.045043	0.000960	1.049605
2.084930	1.329802	0.050048	0.000983	1.049505
2.004301	1.135458	0.055053	0.000998	1.049214
1.887629	1.112836	0.060058	0.001019	1.049125
1.922408	0.894598	0.065062	0.001013	1.048862
1.672073	0.841509	0.070067	0.001057	1.048665
1.505968	0.823871	0.075072	0.001087	1.048557
1.406911	0.686240	0.080077	0.001105	1.048329
1.113387	0.764496	0.085082	0.001157	1.048279
1.110923	0.528853	0.090086	0.001158	1.047974
1.067935	0.440926	0.095091	0.001165	1.047839
1.057629	0.308236	0.100096	0.001167	1.047662
0.834777	0.172514	0.105101	0.001207	1.047373
0.747679	0.099535	0.110106	0.001223	1.047234
0.465519	0.049377	0.115110	0.001273	1.047025
0.352276	-0.066016	0.120115	0.001294	1.046818
0.328098	-0.144862	0.125120	0.001298	1.046703
-0.205232	-0.170928	0.130125	0.001393	1.046396
-0.264810	-0.148553	0.135130	0.001404	1.046394
-0.410955	-0.231960	0.140134	0.001430	1.046211
-0.781496	-0.182614	0.145139	0.001496	1.046085
-0.689560	-0.219797	0.150144	0.001480	1.046084
-0.998691	-0.205142	0.155149	0.001535	1.045944
-1.070543	-0.298168	0.160154	0.001548	1.045787
-1.157781	-0.259653	0.165158	0.001564	1.045792
-1.334967	-0.203593	0.170163	0.001595	1.045773
-1.678512	-0.303489	0.175168	0.001657	1.045467
-1.971984	-0.192460	0.180173	0.001709	1.045460
-1.950661	-0.195871	0.185178	0.001706	1.045466
-1.832389	-0.244621	0.190182	0.001684	1.045464
-1.942299	-0.204574	0.195187	0.001704	1.045460
-1.816847	-0.485386	0.200192	0.001682	1.045161
-1.962157	-0.436867	0.205197	0.001708	1.045149
-2.196089	-0.534177	0.210202	0.001750	1.044903
-2.254021	-0.565024	0.215206	0.001760	1.044833
-2.745955	-0.370976	0.220211	0.001848	1.044831
-2.776069	-0.524885	0.225216	0.001853	1.044616
-2.787301	-0.590769	0.230221	0.001855	1.044525
-2.817566	-0.577641	0.235226	0.001861	1.044527
-2.971178	-0.704981	0.240230	0.001888	1.044283
-3.294423	-0.635713	0.245235	0.001946	1.044206
-3.340990	-0.616400	0.250240	0.001954	1.044207
-3.607589	-0.592584	0.255245	0.002002	1.044101
-4.020679	-0.574265	0.260250	0.002076	1.043912
-3.903051	-0.628668	0.265254	0.002055	1.043902
-4.150711	-0.531749	0.270259	0.002099	1.043900
-3.949387	-0.609628	0.275264	0.002063	1.043903
-4.239167	-0.500532	0.280269	0.002115	1.043895
-4.268391	-0.629742	0.285274	0.002120	1.043712
-4.161665	-0.768480	0.290278	0.002101	1.043588
-4.281599	-0.723288	0.295283	0.002123	1.043584
-4.436951	-0.809258	0.300288	0.002151	1.043393
-4.942535	-0.633989	0.305293	0.002241	1.043359
-5.237190	-0.518547	0.310298	0.002294	1.043357
-5.269154	-0.502694	0.315302	0.002299	1.043361
-5.891193	-0.260052	0.320307	0.002411	1.043355
-5.648957	-0.348549	0.325312	0.002367	1.043365
-5.746401	-0.315680	0.330317	0.002385	1.043357
-5.789168	-0.291852	0.335322	0.002392	1.043366
-5.540947	-0.405089	0.340326	0.002348	1.043347
-6.924509	-0.003426	0.345331	0.002595	1.043155
-5.863539	-0.260029	0.350336	0.002406	1.043369
-6.080946	-0.306086	0.355341	0.002445	1.043197
-6.363637	-0.200826	0.360346	0.002495	1.043188
-6.385280	-0.313491	0.365350	0.002499	1.043031
-7.156062	-0.006292	0.370355	0.002637	1.043032
-6.363657	-0.322036	0.375360	0.002495	1.043031
-6.325357	-0.408180	0.380365	0.002488	1.042939
