Fri Dec 12 10:26:36 2025

Number of Points = 3588
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.093824	2.212259	0.000000	0.002373	1.320826

0.532020	2.150165	0.005005	0.002293	1.320841
0.167981	2.216681	0.010010	0.002360	1.320846
-0.021488	2.245430	0.015014	0.002395	1.320842
0.493605	2.151362	0.020019	0.002300	1.320833
0.180820	2.217957	0.025024	0.002358	1.320850
-0.184121	2.131870	0.030029	0.002426	1.320669
-0.141793	2.051043	0.035034	0.002418	1.320578
-0.069156	2.004872	0.040038	0.002405	1.320537
0.043460	1.987503	0.045043	0.002384	1.320539
-0.171449	1.979183	0.050048	0.002424	1.320484
0.087238	1.725533	0.055053	0.002377	1.320227
-0.027224	1.615721	0.060058	0.002398	1.320069
-0.379744	1.558195	0.065062	0.002464	1.319925
0.012487	1.337428	0.070067	0.002392	1.319736
-0.563804	1.323915	0.075072	0.002498	1.319600
-0.963467	1.134512	0.080077	0.002572	1.319285
-0.758379	1.101113	0.085082	0.002535	1.319287
-0.936800	0.968861	0.090086	0.002568	1.319088
-1.081596	0.893888	0.095091	0.002595	1.318966
-1.361358	0.802863	0.100096	0.002647	1.318796
-1.205772	0.661536	0.105101	0.002618	1.318655
-1.436073	0.538717	0.110106	0.002661	1.318457
-2.451693	0.618654	0.115110	0.002848	1.318344
-2.040029	0.547048	0.120115	0.002773	1.318341
-2.417320	0.620211	0.125120	0.002842	1.318352
-2.069416	0.550406	0.130125	0.002779	1.318339
-2.098719	0.325367	0.135130	0.002784	1.318057
-2.442750	0.366774	0.140134	0.002848	1.318036
-2.520592	0.279093	0.145139	0.002863	1.317912
-2.684799	0.161881	0.150144	0.002893	1.317734
-3.255776	0.249085	0.155149	0.002998	1.317722
-2.804951	0.184357	0.160154	0.002916	1.317736
-3.544832	0.113869	0.165158	0.003052	1.317496
-3.556961	0.202577	0.170163	0.003055	1.317602
-3.906352	0.171709	0.175168	0.003119	1.317492
-4.603996	0.412211	0.180173	0.003248	1.317642
-3.319937	0.235161	0.185178	0.003012	1.317691
-4.272131	0.235514	0.190182	0.003187	1.317493
-4.259805	0.298933	0.195187	0.003185	1.317573
-3.473393	0.096327	0.200192	0.003041	1.317488
-4.512015	0.267061	0.205197	0.003232	1.317481
-3.769342	-0.072206	0.210202	0.003096	1.317219
-5.547702	0.173019	0.215206	0.003423	1.317151
-4.642641	0.209356	0.220211	0.003257	1.317383
-4.666061	0.032472	0.225216	0.003262	1.317161
-6.237263	0.328549	0.230221	0.003551	1.317198
-4.460303	0.135640	0.235226	0.003224	1.317330
-5.847790	0.222060	0.240230	0.003480	1.317147
-5.255854	0.127202	0.245235	0.003371	1.317154
-4.524063	-0.085374	0.250240	0.003237	1.317045
-7.466744	0.364530	0.255245	0.003779	1.316986
-4.869302	0.058545	0.260250	0.003301	1.317149
-5.528616	0.104227	0.265254	0.003422	1.317068
-7.056641	0.271641	0.270259	0.003704	1.316956
-5.134891	-0.046404	0.275264	0.003350	1.316964
-8.406543	0.560089	0.280269	0.003953	1.317029
-4.469033	-0.091032	0.285274	0.003228	1.317047
-6.629854	0.105027	0.290278	0.003626	1.316839
-7.007948	0.167502	0.295283	0.003696	1.316837
-6.086681	-0.062221	0.300288	0.003527	1.316746
-9.500600	0.534548	0.305293	0.004155	1.316769
-5.130802	-0.007722	0.310298	0.003351	1.317011
-7.741063	0.135180	0.315302	0.003832	1.316644
-7.568410	0.264363	0.320307	0.003800	1.316838
-6.519013	-0.094302	0.325312	0.003608	1.316616
-9.659081	0.508325	0.330317	0.004186	1.316703
-6.172925	0.007973	0.335322	0.003544	1.316813
-7.633737	0.021971	0.340326	0.003814	1.316526
-9.093511	0.408799	0.345331	0.004082	1.316698
-6.164035	-0.203467	0.350336	0.003543	1.316554
-10.629945	0.492229	0.355341	0.004366	1.316481
-6.614751	0.007540	0.360346	0.003627	1.316719
-9.223315	0.141463	0.365350	0.004107	1.316342
-9.340045	0.445917	0.370355	0.004129	1.316691
-6.918141	-0.173630	0.375360	0.003684	1.316433
-10.985788	0.446284	0.380365	0.004433	1.316349
-7.503771	0.086481	0.385370	0.003792	1.316630
-9.363948	0.066551	0.390374	0.004135	1.316219
-10.304606	0.442120	0.395379	0.004308	1.316485
-7.394516	-0.133572	0.400384	0.003772	1.316382
-10.522224	0.256336	0.405389	0.004348	1.316211
-10.131128	0.381135	0.410394	0.004277	1.316445
-8.666649	-0.026148	0.415398	0.004007	1.316249
-10.746573	0.290869	0.420403	0.004390	1.316206
-9.533485	0.095268	0.425408	0.004167	1.316218
-10.363709	0.224529	0.430413	0.004320	1.316204
-10.034774	0.180973	0.435418	0.004260	1.316218
-9.960990	0.000415	0.440422	0.004247	1.316012
-12.211768	0.490268	0.445427	0.004661	1.316145
-9.223791	0.023687	0.450432	0.004112	1.316193
-11.696758	0.265293	0.455437	0.004567	1.315975
-10.320423	0.227451	0.460442	0.004314	1.316215
-10.148106	-0.034796	0.465446	0.004283	1.315928
-12.565529	0.388596	0.470451	0.004728	1.315946
-9.692374	0.033299	0.475456	0.004199	1.316106
-13.404736	0.440026	0.480461	0.004883	1.315834
-10.530171	0.252176	0.485466	0.004354	1.316200
-10.553137	-0.125480	0.490470	0.004358	1.315732
-14.095074	0.631662	0.495475	0.005011	1.315925
-9.269215	-0.119641	0.500480	0.004122	1.316005
-13.726315	0.335115	0.505485	0.004943	1.315637
-12.230139	0.428387	0.510490	0.004668	1.316062
-11.007725	-0.070187	0.515494	0.004443	1.315704
-14.009180	0.505608	0.520499	0.004996	1.315787
-10.873627	-0.011234	0.525504	0.004419	1.315803
-13.240899	0.209127	0.530509	0.004855	1.315582
-13.362422	0.431770	0.535514	0.004878	1.315830
-10.847837	-0.226369	0.540518	0.004415	1.315544
-15.539639	0.557738	0.545523	0.005279	1.315532
-11.577982	0.078124	0.550528	0.004550	1.315766
-13.291816	0.218998	0.555533	0.004866	1.315582
-13.548919	0.261771	0.560538	0.004913	1.315581
-12.460655	-0.032912	0.565542	0.004713	1.315445
-15.825722	0.489909	0.570547	0.005333	1.315388
-12.687234	0.123059	0.575552	0.004755	1.315589
-14.337399	0.163539	0.580557	0.005059	1.315296
-14.482872	0.423000	0.585562	0.005086	1.315584
-12.698138	-0.048691	0.590566	0.004758	1.315375
-15.183252	0.282926	0.595571	0.005216	1.315266
-14.158262	0.307844	0.600576	0.005027	1.315509
-14.189607	-0.007520	0.605581	0.005033	1.315115
-15.944721	0.587478	0.610586	0.005357	1.315481
-12.775336	-0.161658	0.615590	0.004773	1.315219
-16.746230	0.440203	0.620595	0.005505	1.315133
-14.302161	0.203423	0.625600	0.005055	1.315350
-15.066269	0.191315	0.630605	0.005196	1.315176
-16.296533	0.479537	0.635610	0.005423	1.315274
-13.176897	-0.133508	0.640614	0.004849	1.315169
-17.190957	0.394626	0.645619	0.005588	1.314983
-15.344701	0.315897	0.650624	0.005248	1.315270
-15.107909	0.056656	0.655629	0.005205	1.315000
-17.332092	0.466695	0.660634	0.005615	1.315041
-14.315261	0.087118	0.665638	0.005059	1.315202
-17.323701	0.251583	0.670643	0.005614	1.314778
-15.889168	0.329329	0.675648	0.005350	1.315172
-15.948793	0.082653	0.680653	0.005361	1.314856
-17.198580	0.394885	0.685658	0.005591	1.314980
-15.424196	0.024538	0.690662	0.005265	1.314893
-18.221225	0.322462	0.695667	0.005780	1.314678
-17.605451	0.612744	0.700672	0.005667	1.315162
-15.128467	-0.076358	0.705677	0.005211	1.314830
-18.408995	0.367909	0.710682	0.005815	1.314694
-15.736948	0.051082	0.715686	0.005324	1.314860
-19.496944	0.451775	0.720691	0.006016	1.314570
-17.611071	0.474412	0.725696	0.005669	1.314989
-16.065477	0.024201	0.730701	0.005385	1.314758
-18.836517	0.412043	0.735706	0.005895	1.314658
-16.638345	0.033388	0.740710	0.005491	1.314649
-19.317264	0.328205	0.745715	0.005984	1.314454
-18.275376	0.509423	0.750720	0.005792	1.314893
-17.037706	-0.039623	0.755725	0.005565	1.314476
-19.503002	0.452914	0.760730	0.006019	1.314568
-17.355209	0.032334	0.765734	0.005624	1.314498
-19.977637	0.397849	0.770739	0.006107	1.314401
-18.326964	0.325590	0.775744	0.005803	1.314655
-17.552924	-0.046202	0.780749	0.005661	1.314359
-19.957114	0.343367	0.785754	0.006104	1.314338
-19.192413	0.213759	0.790758	0.005963	1.314337
-19.072141	0.127994	0.795763	0.005942	1.314256
-21.327689	0.718682	0.800768	0.006357	1.314513
-16.970630	-0.146434	0.805773	0.005555	1.314356
-21.011198	0.369523	0.810778	0.006299	1.314149
-19.041296	0.170630	0.815782	0.005937	1.314314
-20.418048	0.174150	0.820787	0.006191	1.314032
-20.595528	0.457770	0.825792	0.006223	1.314343
-18.813260	-0.015015	0.830797	0.005896	1.314133
-21.624366	0.416902	0.835802	0.006413	1.314078
-19.500804	0.229910	0.840806	0.006022	1.314290
-20.295375	0.010802	0.845811	0.006169	1.313855
-21.965270	0.578707	0.850816	0.006477	1.314206
-19.164544	-0.104945	0.855821	0.005961	1.313948
-21.857945	0.358689	0.860826	0.006458	1.313957
-21.097825	0.282942	0.865830	0.006318	1.314022
-20.909280	0.242474	0.870835	0.006283	1.314011
-21.685489	0.380177	0.875840	0.006426	1.314019
-19.781032	-0.112431	0.880845	0.006076	1.313809
-23.365161	0.444022	0.885850	0.006736	1.313747
-21.429735	0.333712	0.890854	0.006380	1.314014
-20.589851	-0.102753	0.895859	0.006226	1.313652
-24.271424	0.693375	0.900864	0.006904	1.313864
-20.239203	0.023087	0.905869	0.006162	1.313879
-22.012767	0.184026	0.910874	0.006488	1.313708
-22.484105	0.264662	0.915878	0.006575	1.313708
-21.865827	-0.023578	0.920883	0.006462	1.313482
