Fri Dec 12 10:33:28 2025

Number of Points = 3579
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.013940	1.362596	0.000000	0.001369	1.322975

-0.113022	1.396421	0.005005	0.001388	1.322996
0.140004	1.530821	0.010010	0.001341	1.323211
0.899058	1.411983	0.015014	0.001202	1.323223
1.621926	1.087304	0.020019	0.001069	1.322975
1.423744	0.889370	0.025024	0.001106	1.322693
0.321485	0.865363	0.030029	0.001310	1.322436
-0.340666	0.976049	0.035034	0.001432	1.322434
-0.213477	0.959960	0.040038	0.001409	1.322440
0.576176	0.817574	0.045043	0.001264	1.322429
0.586420	0.625359	0.050048	0.001262	1.322196
0.123788	0.606509	0.055053	0.001348	1.322077
-0.269075	0.438984	0.060058	0.001421	1.321791
-0.436130	0.468693	0.065062	0.001452	1.321792
-0.247620	0.353368	0.070067	0.001418	1.321690
-0.211662	0.171486	0.075072	0.001411	1.321475
-0.545214	0.031936	0.080077	0.001473	1.321236
-1.041257	0.056711	0.085082	0.001565	1.321163
-1.144596	0.077434	0.090086	0.001584	1.321167
-0.952984	-0.150125	0.095091	0.001550	1.320928
-1.143180	-0.184029	0.100096	0.001585	1.320847
-1.190795	-0.290913	0.105101	0.001594	1.320706
-1.491807	-0.377085	0.110106	0.001650	1.320538
-1.705237	-0.337294	0.115110	0.001690	1.320542
-1.496471	-0.593525	0.120115	0.001652	1.320272
-1.706420	-0.593146	0.125120	0.001691	1.320228
-2.413975	-0.636926	0.130125	0.001821	1.320028
-2.458106	-0.715469	0.135130	0.001830	1.319923
-2.362508	-0.722910	0.140134	0.001812	1.319933
-1.997511	-0.793478	0.145139	0.001746	1.319922
-2.421323	-0.978272	0.150144	0.001824	1.319608
-2.426870	-0.985710	0.155149	0.001826	1.319597
-1.689400	-1.347431	0.160154	0.001690	1.319307
-1.883728	-1.573542	0.165158	0.001727	1.318990
-5.844182	-1.089336	0.170163	0.002456	1.318762
-7.107476	-0.073533	0.175168	0.002688	1.319743
-4.546187	-0.191926	0.180173	0.002217	1.320128
-3.217787	-0.488668	0.185178	0.001973	1.320039
-2.747424	-0.689545	0.190182	0.001887	1.319890
-3.317050	-0.837345	0.195187	0.001992	1.319592
-4.344815	-0.652837	0.200192	0.002182	1.319604
-4.621855	-0.609496	0.205197	0.002233	1.319600
-3.578830	-0.845117	0.210202	0.002041	1.319527
-3.786010	-1.003816	0.215206	0.002080	1.319289
-5.750612	-0.675875	0.220211	0.002442	1.319284
-5.020297	-0.794016	0.225216	0.002308	1.319290
-5.628265	-0.580219	0.230221	0.002420	1.319425
-4.854346	-0.572233	0.235226	0.002278	1.319595
-3.933088	-0.964907	0.240230	0.002109	1.319305
-5.565777	-0.704028	0.245235	0.002409	1.319286
-4.820572	-1.023612	0.250240	0.002273	1.319048
-6.498530	-0.717300	0.255245	0.002582	1.319076
-5.670907	-0.685904	0.260250	0.002430	1.319285
-5.440640	-0.937063	0.265254	0.002388	1.319025
-7.044934	-0.528894	0.270259	0.002683	1.319192
-6.067203	-0.613163	0.275264	0.002504	1.319291
-4.464970	-1.039012	0.280269	0.002209	1.319101
-7.916675	-0.561094	0.285274	0.002845	1.318971
-5.453530	-0.881114	0.290278	0.002392	1.319089
-7.575580	-0.617937	0.295283	0.002783	1.318971
-6.299476	-0.837669	0.300288	0.002548	1.318966
-6.113341	-0.943547	0.305293	0.002514	1.318875
-9.123169	-0.319228	0.310298	0.003069	1.319015
-4.823277	-1.041334	0.315302	0.002278	1.319021
-8.896349	-0.485832	0.320307	0.003028	1.318858
-6.603735	-0.781547	0.325312	0.002606	1.318970
-5.713530	-1.096407	0.330317	0.002443	1.318769
-10.072215	-0.365829	0.335322	0.003245	1.318760
-6.368436	-0.907380	0.340326	0.002564	1.318864
-8.373555	-0.731874	0.345331	0.002933	1.318663
-7.800361	-0.827270	0.350336	0.002828	1.318664
-7.251705	-0.918387	0.355341	0.002727	1.318666
-9.265087	-0.578788	0.360346	0.003098	1.318664
-7.753976	-0.834588	0.365350	0.002821	1.318664
-8.122156	-0.857569	0.370355	0.002889	1.318559
-10.149849	-0.510952	0.375360	0.003262	1.318563
-6.834091	-1.071695	0.380365	0.002652	1.318563
-10.383506	-0.559756	0.385370	0.003306	1.318454
-6.943233	-1.108096	0.390374	0.002673	1.318495
-11.260956	-0.420638	0.395379	0.003468	1.318442
-7.892945	-0.950251	0.400384	0.002849	1.318491
-10.053285	-0.711315	0.405389	0.003247	1.318336
-10.546412	-0.536155	0.410394	0.003338	1.318448
