Fri Dec 12 11:45:12 2025

Number of Points = 3599
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.357218	1.709033	0.000000	0.001658	1.324218

-0.298500	1.673545	0.005005	0.001647	1.324187
-0.333613	1.471518	0.010010	0.001654	1.323933
-0.351750	1.467922	0.015014	0.001657	1.323925
-0.348086	1.474857	0.020019	0.001657	1.323934
-0.306589	1.445936	0.025024	0.001649	1.323908
-0.352279	1.224485	0.030029	0.001658	1.323628
-0.155156	1.132375	0.035034	0.001622	1.323557
-0.577341	0.994173	0.040038	0.001700	1.323301
-0.660898	0.960166	0.045043	0.001715	1.323242
-1.059099	0.833961	0.050048	0.001789	1.323006
-1.183803	0.843528	0.055053	0.001812	1.322992
-1.033945	0.718165	0.060058	0.001784	1.322870
-1.157346	0.585853	0.065062	0.001807	1.322683
-1.132964	0.482755	0.070067	0.001803	1.322562
-1.307826	0.411507	0.075072	0.001835	1.322439
-1.585436	0.238364	0.080077	0.001886	1.322170
-1.437454	0.158912	0.085082	0.001859	1.322104
-1.660246	-0.060080	0.090086	0.001900	1.321790
-1.813790	-0.092421	0.095091	0.001929	1.321719
-1.731681	-0.308062	0.100096	0.001914	1.321473
-1.889757	-0.476906	0.105101	0.001943	1.321234
-2.421292	-0.436724	0.110106	0.002041	1.321173
-3.071044	-0.477376	0.115110	0.002161	1.320989
-3.188074	-0.585110	0.120115	0.002183	1.320833
-2.857782	-0.638296	0.125120	0.002122	1.320836
-2.547011	-0.716418	0.130125	0.002065	1.320805
-3.209494	-0.822960	0.135130	0.002187	1.320538
-4.479583	-0.616495	0.140134	0.002421	1.320528
-4.134988	-0.460475	0.145139	0.002357	1.320789
-3.466638	-0.670179	0.150144	0.002234	1.320671
-4.147195	-0.671000	0.155149	0.002360	1.320530
-4.962638	-0.492958	0.160154	0.002510	1.320578
-4.344874	-0.386716	0.165158	0.002396	1.320836
-3.784659	-0.681102	0.170163	0.002293	1.320592
-4.220592	-0.660509	0.175168	0.002374	1.320527
-4.562454	-0.600130	0.180173	0.002437	1.320530
-4.792399	-0.554914	0.185178	0.002479	1.320538
-4.491982	-0.848798	0.190182	0.002424	1.320240
-6.652193	-0.407272	0.195187	0.002822	1.320333
-4.886004	-0.544069	0.200192	0.002496	1.320531
-5.679034	-0.411207	0.205197	0.002642	1.320530
-5.461231	-0.442047	0.210202	0.002602	1.320537
-4.523241	-0.742431	0.215206	0.002430	1.320364
-6.983915	-0.365539	0.220211	0.002883	1.320315
-5.947391	-0.362565	0.225216	0.002692	1.320533
-6.203649	-0.316667	0.230221	0.002739	1.320536
-4.601420	-0.695304	0.235226	0.002445	1.320405
-6.504155	-0.529776	0.240230	0.002795	1.320214
-6.215026	-0.575813	0.245235	0.002742	1.320217
-7.365756	-0.378927	0.250240	0.002954	1.320220
-6.622508	-0.506187	0.255245	0.002817	1.320218
-6.550941	-0.506227	0.260250	0.002804	1.320232
-6.265080	-0.563140	0.265254	0.002751	1.320222
-7.086159	-0.420676	0.270259	0.002902	1.320226
-5.876205	-0.755285	0.275264	0.002680	1.320067
-8.466765	-0.431790	0.280269	0.003157	1.319927
-7.296591	-0.385597	0.285274	0.002941	1.320225
-7.829400	-0.475837	0.290278	0.003040	1.320005
-7.153271	-0.429958	0.295283	0.002915	1.320201
-7.848771	-0.534041	0.300288	0.003043	1.319929
