Fri Dec 12 12:16:03 2025

Number of Points = 3577
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.572070	1.742844	0.000000	0.002027	1.320550

1.427159	1.762016	0.005005	0.002054	1.320543
1.733457	1.706267	0.010010	0.001997	1.320538
1.512643	1.747473	0.015014	0.002038	1.320542
1.622583	1.725642	0.020019	0.002018	1.320538
1.056411	1.578442	0.025024	0.002123	1.320241
0.675108	1.634476	0.030029	0.002193	1.320230
1.316684	1.530885	0.035034	0.002075	1.320236
1.232869	1.541383	0.040038	0.002091	1.320231
1.175591	1.306689	0.045043	0.002102	1.319932
1.333727	1.211161	0.050048	0.002073	1.319848
1.241372	1.023819	0.055053	0.002091	1.319599
1.050805	0.828506	0.060058	0.002126	1.319320
0.908879	0.708441	0.065062	0.002153	1.319144
1.129573	0.479662	0.070067	0.002112	1.318909
0.674831	0.362768	0.075072	0.002196	1.318672
0.221506	0.225528	0.080077	0.002280	1.318410
0.488039	0.108805	0.085082	0.002231	1.318322
-0.162669	-0.007851	0.090086	0.002352	1.318044
-0.222256	0.005505	0.095091	0.002363	1.318048
-0.001370	-0.248379	0.100096	0.002322	1.317782
-0.176738	-0.315019	0.105101	0.002355	1.317664
-0.587329	-0.381918	0.110106	0.002431	1.317497
-0.801083	-0.356938	0.115110	0.002471	1.317483
-1.352312	-0.523829	0.120115	0.002572	1.317163
-2.062995	-0.287381	0.125120	0.002703	1.317306
-2.206603	-0.111016	0.130125	0.002730	1.317492
-2.484959	-0.056440	0.135130	0.002781	1.317501
-2.450847	0.027059	0.140134	0.002775	1.317610
-2.384232	0.120930	0.145139	0.002763	1.317738
-2.228159	0.092506	0.150144	0.002735	1.317736
-1.941708	-0.040865	0.155149	0.002682	1.317631
-2.764737	0.084086	0.160154	0.002834	1.317613
-2.304071	0.025464	0.165158	0.002749	1.317637
-2.682941	-0.028702	0.170163	0.002820	1.317492
-3.054108	0.042598	0.175168	0.002888	1.317502
-2.702401	-0.027529	0.180173	0.002824	1.317489
-3.019270	0.032035	0.185178	0.002882	1.317496
-3.084162	0.041574	0.190182	0.002894	1.317494
-2.651648	-0.033245	0.195187	0.002815	1.317491
-3.264581	-0.138292	0.200192	0.002928	1.317235
-3.643273	-0.141185	0.205197	0.002998	1.317153
-3.832741	-0.094263	0.210202	0.003033	1.317171
-3.986004	-0.074419	0.215206	0.003062	1.317163
-4.023124	-0.069961	0.220211	0.003069	1.317161
-4.689477	0.271075	0.225216	0.003192	1.317440
-3.436475	0.036784	0.230221	0.002961	1.317413
-3.976132	-0.076825	0.235226	0.003061	1.317161
-4.450938	0.002269	0.240230	0.003148	1.317159
-4.020812	-0.061958	0.245235	0.003069	1.317170
-4.749162	-0.144995	0.250240	0.003204	1.316916
-4.758467	0.006554	0.255245	0.003206	1.317100
-5.218015	-0.096361	0.260250	0.003291	1.316878
-5.078607	0.109360	0.265254	0.003265	1.317159
-5.159478	-0.119781	0.270259	0.003280	1.316861
-6.146601	0.246254	0.275264	0.003462	1.317105
-4.743594	0.045736	0.280269	0.003204	1.317150
-5.315542	-0.102852	0.285274	0.003310	1.316849
-6.044208	0.022705	0.290278	0.003444	1.316851
-5.890462	-0.011310	0.295283	0.003416	1.316841
