Thu Sep 11 12:50:30 2025

Number of Points = 3600
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.024323	2.030600	0.000000	0.002093	1.320396

0.632483	1.921285	0.005005	0.001972	1.320398
0.628922	1.927623	0.010010	0.001973	1.320405
0.917176	1.742265	0.015014	0.001920	1.320238
0.571448	1.679820	0.020019	0.001984	1.320090
-0.053607	1.786232	0.025024	0.002099	1.320091
-0.063502	1.783666	0.030029	0.002101	1.320086
0.183646	1.748351	0.035034	0.002056	1.320094
0.933748	1.392824	0.040038	0.001918	1.319814
0.403047	1.265494	0.045043	0.002016	1.319549
-0.354114	1.330011	0.050048	0.002155	1.319471
-0.350071	1.326882	0.055053	0.002155	1.319468
-0.339744	1.130629	0.060058	0.002153	1.319230
0.002361	1.014673	0.065062	0.002090	1.319159
0.145644	0.748799	0.070067	0.002064	1.318864
0.438166	0.492690	0.075072	0.002011	1.318611
0.753146	0.085988	0.080077	0.001953	1.318179
-0.382609	-0.014762	0.085082	0.002162	1.317821
-1.473263	-0.008129	0.090086	0.002363	1.317603
-0.796960	-0.122816	0.095091	0.002239	1.317603
-0.586276	-0.309588	0.100096	0.002200	1.317418
-0.351078	-0.583725	0.105101	0.002157	1.317131
-0.938987	-0.772591	0.110106	0.002266	1.316778
-1.901135	-0.663438	0.115110	0.002443	1.316712
-2.014854	-0.807457	0.120115	0.002464	1.316512
-1.537915	-0.978417	0.125120	0.002377	1.316402
-0.694884	-1.322344	0.130125	0.002222	1.316155
-0.879938	-1.669618	0.135130	0.002256	1.315691
-1.687105	-1.781534	0.140134	0.002405	1.315387
-5.211312	-1.306875	0.145139	0.003054	1.315238
-5.998150	-0.454192	0.150144	0.003199	1.316120
-2.710627	-0.899524	0.155149	0.002593	1.316255
-2.128393	-1.149191	0.160154	0.002486	1.316069
-2.282412	-1.374122	0.165158	0.002515	1.315762
-2.502148	-1.560174	0.170163	0.002556	1.315488
-3.514815	-1.421257	0.175168	0.002742	1.315449
-8.093539	-0.506127	0.180173	0.003585	1.315622
-5.311885	-0.377252	0.185178	0.003073	1.316355
-3.678110	-0.618337	0.190182	0.002772	1.316398
-2.097291	-1.053171	0.195187	0.002481	1.316193
-1.885638	-1.534777	0.200192	0.002443	1.315646
-4.409460	-1.459693	0.205197	0.002908	1.315216
-9.222505	-0.167042	0.210202	0.003794	1.315802
-3.651312	-0.833484	0.215206	0.002768	1.316139
-2.286793	-1.323430	0.220211	0.002517	1.315822
-3.242794	-1.591110	0.225216	0.002694	1.315296
-9.717740	-0.460110	0.230221	0.003886	1.315340
-6.024369	-0.305261	0.235226	0.003205	1.316295
