Thu Sep 11 13:35:13 2025

Number of Points = 3602
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.264760	1.718538	0.000000	0.001996	1.320120

0.087820	1.736274	0.005005	0.002029	1.320105
0.121507	1.725651	0.010010	0.002023	1.320099
0.215401	1.605705	0.015014	0.002005	1.319972
0.113076	1.491883	0.020019	0.002025	1.319812
0.160232	1.388548	0.025024	0.002016	1.319695
0.112349	1.218909	0.030029	0.002025	1.319478
-0.001737	1.043681	0.035034	0.002046	1.319240
-0.152393	0.965058	0.040038	0.002074	1.319113
0.011688	0.724236	0.045043	0.002044	1.318852
-0.274745	0.549105	0.050048	0.002097	1.318579
-0.220972	0.353822	0.055053	0.002088	1.318351
-0.444399	0.214731	0.060058	0.002129	1.318135
-0.569697	0.053409	0.065062	0.002152	1.317912
-0.770748	-0.152956	0.070067	0.002190	1.317617
-0.750494	-0.280807	0.075072	0.002186	1.317465
-0.474146	-0.537403	0.080077	0.002136	1.317208
-0.506661	-0.824287	0.085082	0.002142	1.316850
-0.738646	-1.079164	0.090086	0.002185	1.316490
-1.242073	-1.253408	0.095091	0.002278	1.316172
-2.333846	-1.131098	0.100096	0.002479	1.316096
-2.644609	-1.079029	0.105101	0.002536	1.316095
-2.630347	-1.229043	0.110106	0.002534	1.315914
-4.215393	-0.860465	0.115110	0.002826	1.316038
-3.773894	-0.814706	0.120115	0.002745	1.316185
-3.532939	-0.682576	0.125120	0.002700	1.316396
-2.513004	-0.899076	0.130125	0.002513	1.316342
-3.103232	-1.002398	0.135130	0.002622	1.316093
-3.663896	-0.911852	0.140134	0.002725	1.316088
-3.792401	-0.887720	0.145139	0.002749	1.316091
-3.711661	-0.901057	0.150144	0.002734	1.316091
-3.894010	-0.875790	0.155149	0.002768	1.316084
-3.488059	-0.939950	0.160154	0.002693	1.316090
-3.914448	-1.119662	0.165158	0.002772	1.315781
-4.823362	-0.863142	0.170163	0.002939	1.315907
-3.909163	-1.063037	0.175168	0.002771	1.315851
