Thu Sep 11 12:33:11 2025

Number of Points = 3603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.677134	1.637938	0.000000	0.001908	1.319673

0.442713	1.509445	0.005005	0.001952	1.319467
0.325229	1.447218	0.010010	0.001974	1.319367
0.123225	1.308753	0.015014	0.002011	1.319156
-0.058928	1.331636	0.020019	0.002045	1.319146
-0.038873	1.083512	0.025024	0.002041	1.318847
0.215607	0.994302	0.030029	0.001995	1.318790
0.250898	0.773613	0.035034	0.001989	1.318527
-0.497015	0.640689	0.040038	0.002127	1.318210
-0.470191	0.640716	0.045043	0.002122	1.318216
-0.167814	0.363183	0.050048	0.002066	1.317939
-0.701463	0.263217	0.055053	0.002165	1.317706
-0.755292	0.187030	0.060058	0.002175	1.317601
0.171506	-0.156369	0.065062	0.002005	1.317373
-0.204094	-0.428120	0.070067	0.002074	1.316962
-1.514903	-0.401885	0.075072	0.002316	1.316723
-1.608177	-0.396678	0.080077	0.002333	1.316710
-0.800210	-0.771770	0.085082	0.002185	1.316418
-1.151517	-0.948335	0.090086	0.002250	1.316129
-2.106521	-0.893133	0.095091	0.002426	1.315998
-4.397791	-0.517183	0.100096	0.002848	1.315984
-2.958405	-0.438139	0.105101	0.002583	1.316379
-3.259879	-0.369311	0.110106	0.002639	1.316400
-2.519404	-0.491627	0.115110	0.002502	1.316404
-2.352286	-0.733559	0.120115	0.002472	1.316142
-3.383531	-0.600914	0.125120	0.002662	1.316091
-3.407044	-0.602075	0.130125	0.002666	1.316084
-4.094512	-0.484579	0.135130	0.002793	1.316086
-3.555031	-0.576561	0.140134	0.002694	1.316084
-3.657373	-0.558854	0.145139	0.002713	1.316085
-3.781246	-0.532919	0.150144	0.002736	1.316091
-3.020607	-0.664829	0.155149	0.002596	1.316086
-4.077022	-0.706532	0.160154	0.002791	1.315816
-5.083281	-0.338070	0.165158	0.002976	1.316059
-3.856665	-0.525542	0.170163	0.002751	1.316083
-4.199675	-0.559111	0.175168	0.002814	1.315971
-4.708026	-0.647170	0.180173	0.002908	1.315758
-5.417771	-0.416957	0.185178	0.003039	1.315893
-4.168531	-0.483109	0.190182	0.002809	1.316070
-4.632488	-0.651509	0.195187	0.002894	1.315767
-5.914754	-0.416720	0.200192	0.003131	1.315789
-4.242878	-0.559036	0.205197	0.002823	1.315961
-4.974796	-0.709324	0.210202	0.002958	1.315625
-6.047589	-0.421834	0.215206	0.003156	1.315755
-5.577317	-0.501739	0.220211	0.003069	1.315754
-5.759250	-0.460959	0.225216	0.003103	1.315766
-5.739514	-0.471084	0.230221	0.003099	1.315758
-5.617675	-0.618041	0.235226	0.003077	1.315603
-6.911116	-0.333457	0.240230	0.003315	1.315684
-5.161402	-0.726958	0.245235	0.002994	1.315564
-7.712622	-0.227931	0.250240	0.003463	1.315647
-5.364736	-0.635075	0.255245	0.003031	1.315634
-7.086713	-0.490238	0.260250	0.003349	1.315454
-6.712276	-0.354569	0.265254	0.003280	1.315698
-6.587690	-0.580582	0.270259	0.003257	1.315447
-7.524054	-0.263998	0.275264	0.003429	1.315640
-6.414496	-0.592413	0.280269	0.003225	1.315468
-7.320521	-0.446694	0.285274	0.003392	1.315458
-7.616274	-0.395656	0.290278	0.003447	1.315459
-7.043185	-0.499058	0.295283	0.003342	1.315451
-7.554192	-0.411318	0.300288	0.003436	1.315453
-7.382467	-0.455093	0.305293	0.003405	1.315434
-8.174969	-0.561384	0.310298	0.003551	1.315140
-8.809298	-0.204817	0.315302	0.003668	1.315445
-7.473440	-0.423710	0.320307	0.003422	1.315453
-7.966399	-0.534662	0.325312	0.003513	1.315215
-8.258477	-0.549513	0.330317	0.003567	1.315136
-8.988522	-0.419397	0.335322	0.003701	1.315144
-9.035694	-0.176220	0.340326	0.003710	1.315432
-7.700154	-0.583567	0.345331	0.003464	1.315210
-9.021216	-0.414297	0.350336	0.003708	1.315143
-8.846393	-0.444839	0.355341	0.003676	1.315142
-9.042213	-0.417887	0.360346	0.003712	1.315134
-9.459496	-0.340830	0.365350	0.003789	1.315142
-9.099526	-0.399930	0.370355	0.003723	1.315144
-9.564348	-0.315601	0.375360	0.003809	1.315151
-8.913896	-0.536884	0.380365	0.003689	1.315014
-10.388687	-0.420361	0.385370	0.003961	1.314851
-10.090635	-0.233179	0.390374	0.003906	1.315142
-9.104489	-0.588813	0.395379	0.003725	1.314910
-11.307445	-0.205577	0.400384	0.004131	1.314923
-9.454714	-0.382358	0.405389	0.003790	1.315090
-10.632806	-0.384559	0.410394	0.004007	1.314843
-10.369807	-0.422177	0.415398	0.003959	1.314852
-10.210422	-0.452211	0.420403	0.003929	1.314848
-11.510948	-0.233233	0.425408	0.004169	1.314846
-10.480817	-0.404156	0.430413	0.003979	1.314850
-10.694438	-0.369418	0.435418	0.004019	1.314848
-11.143688	-0.287911	0.440422	0.004102	1.314855
-10.450769	-0.582226	0.445427	0.003975	1.314637
-13.308186	-0.049905	0.450432	0.004501	1.314698
-10.473544	-0.400091	0.455437	0.003979	1.314856
-11.006258	-0.541448	0.460442	0.004077	1.314572
-13.107815	-0.048560	0.465446	0.004464	1.314740
-10.265406	-0.600501	0.470451	0.003941	1.314653
-13.173190	-0.197328	0.475456	0.004477	1.314544
-11.836515	-0.190370	0.480461	0.004231	1.314829
-11.474263	-0.500635	0.485466	0.004164	1.314524
-13.267594	-0.199996	0.490470	0.004495	1.314521
-12.491513	-0.339054	0.495475	0.004352	1.314511
-12.564190	-0.314330	0.500480	0.004366	1.314526
-13.026802	-0.239790	0.505485	0.004451	1.314521
-12.124415	-0.393581	0.510490	0.004285	1.314519
-13.249162	-0.203355	0.515494	0.004492	1.314519
-12.005659	-0.540301	0.520499	0.004263	1.314364
-14.878631	-0.101237	0.525504	0.004793	1.314306
-12.897800	-0.261968	0.530509	0.004428	1.314520
-13.317065	-0.379164	0.535514	0.004505	1.314289
-14.057753	-0.090199	0.540518	0.004642	1.314490
-12.337008	-0.550387	0.545523	0.004325	1.314282
-15.161004	-0.125765	0.550528	0.004845	1.314217
-13.805905	-0.128935	0.555533	0.004596	1.314494
-13.279570	-0.559497	0.560538	0.004499	1.314074
-15.389104	0.002525	0.565542	0.004888	1.314326
-12.838099	-0.599275	0.570547	0.004419	1.314117
-15.952288	-0.128823	0.575552	0.004992	1.314048
-14.862452	-0.181477	0.580557	0.004791	1.314209
-14.488205	-0.241600	0.585562	0.004723	1.314213
-14.852995	-0.179330	0.590566	0.004790	1.314213
-13.874224	-0.383703	0.595571	0.004610	1.314165
-15.595753	-0.308733	0.600576	0.004927	1.313900
-15.886110	-0.044167	0.605581	0.004981	1.314164
-13.897507	-0.514869	0.610586	0.004615	1.313999
-16.764361	-0.114775	0.615590	0.005143	1.313895
-15.482255	-0.111466	0.620595	0.004907	1.314165
-15.461161	-0.335164	0.625600	0.004903	1.313895
-16.463726	-0.027933	0.630605	0.005088	1.314064
-14.999903	-0.414997	0.635610	0.004819	1.313892
-16.913623	-0.080497	0.640614	0.005171	1.313905
-16.198801	-0.206278	0.645619	0.005040	1.313899
-16.756301	-0.113144	0.650624	0.005143	1.313897
-16.452288	-0.169855	0.655629	0.005087	1.313891
-15.045995	-0.497699	0.660634	0.004828	1.313780
-18.712529	0.048684	0.665638	0.005503	1.313690
-16.144774	-0.221442	0.670643	0.005031	1.313891
-16.617465	-0.170313	0.675648	0.005118	1.313855
-17.848700	-0.133076	0.680653	0.005345	1.313645
-15.804544	-0.372308	0.685658	0.004969	1.313776
-18.967419	0.037039	0.690662	0.005551	1.313622
-15.892975	-0.388274	0.695667	0.004985	1.313737
-17.896824	-0.168450	0.700672	0.005354	1.313591
-18.623879	-0.044040	0.705677	0.005488	1.313593
-16.700415	-0.379058	0.710682	0.005135	1.313580
-19.357106	-0.098235	0.715686	0.005624	1.313374
-17.775724	-0.077401	0.720691	0.005333	1.313727
-17.635314	-0.396465	0.725696	0.005307	1.313364
-19.543760	0.071689	0.730701	0.005659	1.313543
-17.235451	-0.389499	0.735706	0.005234	1.313456
-19.510742	-0.122343	0.740710	0.005653	1.313311
-18.228097	-0.119632	0.745715	0.005417	1.313581
-18.697780	-0.285482	0.750720	0.005504	1.313279
-19.752323	-0.115044	0.755725	0.005698	1.313269
-17.988039	-0.276872	0.760730	0.005373	1.313437
-20.289431	-0.164083	0.765734	0.005797	1.313097
-18.807358	-0.115725	0.770739	0.005524	1.313464
-19.395901	-0.319994	0.775744	0.005633	1.313091
-20.009835	-0.076706	0.780749	0.005746	1.313262
-19.328663	-0.194133	0.785754	0.005621	1.313259
-20.170352	-0.266574	0.790758	0.005776	1.312995
-20.543273	0.011343	0.795763	0.005845	1.313259
-19.875394	-0.228996	0.800768	0.005722	1.313102
-20.461523	0.000882	0.805773	0.005830	1.313263
-19.179084	-0.368661	0.810778	0.005594	1.313075
-21.279688	-0.101369	0.815782	0.005981	1.312967
-21.631673	0.136131	0.820787	0.006046	1.313185
