Thu Oct 30 12:11:14 2025

Number of Points = 3588
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.224405	2.175237	0.000000	0.002271	1.320204

0.598566	2.064680	0.005005	0.002120	1.320238
0.427785	2.087160	0.010010	0.002152	1.320230
0.087511	2.146842	0.015014	0.002215	1.320232
-0.448404	2.240876	0.020019	0.002314	1.320236
-0.456719	2.238123	0.025024	0.002316	1.320231
0.360986	2.104850	0.030029	0.002166	1.320236
0.960598	1.910515	0.035034	0.002056	1.320122
0.537358	1.786221	0.040038	0.002134	1.319882
-0.665577	1.763494	0.045043	0.002356	1.319605
-0.669013	1.760748	0.050048	0.002357	1.319601
0.118242	1.637395	0.055053	0.002212	1.319612
0.363258	1.438903	0.060058	0.002168	1.319420
-0.169302	1.349205	0.065062	0.002266	1.319199
-0.451976	1.228126	0.070067	0.002319	1.318992
-0.756376	1.212467	0.075072	0.002375	1.318909
-0.517900	0.993371	0.080077	0.002332	1.318690
-0.174384	0.758390	0.085082	0.002269	1.318473
-0.109207	0.491317	0.090086	0.002257	1.318159
-1.181410	0.486305	0.095091	0.002455	1.317930
-1.268984	0.347118	0.100096	0.002472	1.317741
-0.518059	0.123784	0.105101	0.002334	1.317623
-1.406901	0.019164	0.110106	0.002498	1.317310
-3.416427	0.387751	0.115110	0.002868	1.317345
-3.552091	0.559711	0.120115	0.002893	1.317527
-3.276130	0.690865	0.125120	0.002843	1.317745
-1.911666	0.464326	0.130125	0.002592	1.317749
-1.295562	0.175162	0.135130	0.002479	1.317522
-2.561672	0.125647	0.140134	0.002713	1.317199
-4.165148	0.478781	0.145139	0.003008	1.317299
-3.489169	0.523794	0.150144	0.002884	1.317494
-1.941172	0.208661	0.155149	0.002599	1.317428
-2.890491	0.160970	0.160154	0.002774	1.317172
-3.705247	0.304026	0.165158	0.002925	1.317178
-4.067970	0.366183	0.170163	0.002992	1.317179
-3.014858	0.164721	0.175168	0.002798	1.317150
-4.782560	0.319693	0.180173	0.003124	1.316973
-3.993014	0.338263	0.185178	0.002979	1.317159
-3.728556	0.304095	0.190182	0.002931	1.317172
-4.092515	0.138948	0.195187	0.002998	1.316893
-4.378622	0.154870	0.200192	0.003051	1.316853
-5.459533	0.446534	0.205197	0.003250	1.316986
-3.871196	0.230989	0.210202	0.002958	1.317051
-4.659696	0.208608	0.215206	0.003104	1.316860
-4.942115	0.258013	0.220211	0.003156	1.316861
-4.440403	0.162974	0.225216	0.003064	1.316848
-5.241072	0.143188	0.230221	0.003212	1.316658
-5.923846	0.415927	0.235226	0.003338	1.316850
-4.612729	0.151426	0.240230	0.003097	1.316797
-6.130248	0.217575	0.245235	0.003377	1.316563
-5.114802	0.207491	0.250240	0.003190	1.316761
-6.736329	0.388697	0.255245	0.003489	1.316647
-4.847423	0.137819	0.260250	0.003142	1.316730
-6.518338	0.259058	0.265254	0.003450	1.316532
-6.359588	0.237288	0.270259	0.003421	1.316538
-5.997004	0.171122	0.275264	0.003354	1.316532
-6.535048	0.266242	0.280269	0.003454	1.316536
-6.204924	0.206329	0.285274	0.003393	1.316531
-6.366066	0.240123	0.290278	0.003423	1.316539
-6.991610	0.348387	0.295283	0.003539	1.316541
-6.328152	0.069708	0.300288	0.003417	1.316337
-7.810569	0.278881	0.305293	0.003690	1.316285
-6.754026	0.267399	0.310298	0.003496	1.316490
-8.148876	0.315663	0.315302	0.003753	1.316259
-7.648270	0.462189	0.320307	0.003661	1.316543
-6.151064	0.093324	0.325312	0.003386	1.316400
-7.754262	0.230893	0.330317	0.003682	1.316236
-7.242964	0.131307	0.335322	0.003588	1.316220
-9.115254	0.326751	0.340326	0.003933	1.316070
-8.172056	0.296371	0.345331	0.003760	1.316229
-7.675710	0.204910	0.350336	0.003669	1.316219
-8.290546	0.318044	0.355341	0.003782	1.316230
-7.998693	0.246987	0.360346	0.003729	1.316203
-8.897065	0.156336	0.365350	0.003895	1.315905
-8.962194	0.419652	0.370355	0.003907	1.316214
-8.168078	0.087508	0.375360	0.003761	1.315971
-9.795734	0.456765	0.380365	0.004061	1.316086
-8.376626	0.238550	0.385370	0.003800	1.316112
-9.345255	0.229799	0.390374	0.003979	1.315900
-9.819799	0.314183	0.395379	0.004066	1.315905
-8.926042	0.168857	0.400384	0.003902	1.315911
-10.461266	0.458896	0.405389	0.004185	1.315948
-8.723531	0.306963	0.410394	0.003866	1.316122
-9.368849	0.087710	0.415398	0.003985	1.315719
-11.052434	0.524584	0.420403	0.004295	1.315905
-9.145904	0.197027	0.425408	0.003944	1.315898
-9.704395	0.114237	0.430413	0.004048	1.315680
-11.124577	0.448769	0.435418	0.004309	1.315796
-9.058624	-0.003398	0.440422	0.003929	1.315669
-12.433550	0.644717	0.445427	0.004551	1.315764
-9.523564	0.112725	0.450432	0.004016	1.315715
-10.872207	0.245983	0.455437	0.004264	1.315598
-11.094068	0.278986	0.460442	0.004306	1.315592
-10.471846	0.177610	0.465446	0.004191	1.315596
-11.873429	0.414918	0.470451	0.004450	1.315596
-10.860070	0.236453	0.475456	0.004264	1.315587
-10.803378	0.063515	0.480461	0.004254	1.315386
-13.013014	0.489426	0.485466	0.004661	1.315450
-10.621922	0.111545	0.490470	0.004221	1.315482
-13.484474	0.598765	0.495475	0.004748	1.315485
-10.698036	0.214207	0.500480	0.004235	1.315592
-11.568875	0.114842	0.505485	0.004396	1.315288
-13.165793	0.451985	0.510490	0.004690	1.315370
-11.278723	0.153441	0.515494	0.004343	1.315395
-13.897329	0.599657	0.520499	0.004826	1.315399
-10.954169	0.110218	0.525504	0.004284	1.315409
-12.802170	0.329181	0.530509	0.004625	1.315293
-13.330008	0.409366	0.535514	0.004722	1.315282
-12.554805	0.282681	0.540518	0.004580	1.315287
-13.690720	0.482432	0.545523	0.004789	1.315296
-12.749174	0.314521	0.550528	0.004616	1.315285
-12.992311	0.163117	0.555533	0.004662	1.315048
-14.443375	0.538355	0.560538	0.004929	1.315207
-12.304334	0.073473	0.565542	0.004536	1.315080
-15.285782	0.629808	0.570547	0.005085	1.315144
-12.516717	0.188544	0.575552	0.004575	1.315177
-13.956733	0.279188	0.580557	0.004841	1.314988
-14.621511	0.390927	0.585562	0.004964	1.314987
-13.551042	0.214483	0.590566	0.004767	1.314992
-15.337437	0.520838	0.595571	0.005096	1.314997
-13.907624	0.268300	0.600576	0.004833	1.314984
-13.886709	0.234323	0.605581	0.004830	1.314946
-15.761807	0.461164	0.610586	0.005175	1.314834
-13.116849	0.031851	0.615590	0.004689	1.314856
-17.373508	0.708493	0.620595	0.005473	1.314803
-14.318253	0.333960	0.625600	0.004910	1.314977
