Thu Oct 30 12:18:08 2025

Number of Points = 3586
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.964241	1.892665	0.000000	0.001868	1.321778

1.369894	1.680948	0.005005	0.001794	1.321603
1.031135	1.644768	0.010010	0.001856	1.321488
1.188701	1.628685	0.015014	0.001827	1.321501
0.894845	1.670000	0.020019	0.001882	1.321491
0.670693	1.710135	0.025024	0.001923	1.321493
0.917281	1.415301	0.030029	0.001878	1.321184
0.768393	1.436904	0.035034	0.001905	1.321179
0.915200	1.281517	0.040038	0.001879	1.321019
0.741022	1.172999	0.045043	0.001911	1.320851
0.518644	1.095246	0.050048	0.001952	1.320709
0.634377	0.947137	0.055053	0.001931	1.320552
0.410371	0.778426	0.060058	0.001973	1.320299
0.485543	0.677669	0.065062	0.001959	1.320191
0.231441	0.515636	0.070067	0.002006	1.319941
0.059469	0.412031	0.075072	0.002038	1.319778
0.205203	0.241974	0.080077	0.002011	1.319600
-0.374020	0.098083	0.085082	0.002118	1.319304
-0.502956	0.119575	0.090086	0.002142	1.319303
-0.519049	-0.092115	0.095091	0.002145	1.319041
-0.882277	-0.074679	0.100096	0.002212	1.318987
-0.765973	-0.268419	0.105101	0.002191	1.318773
-1.353600	-0.250189	0.110106	0.002300	1.318674
-1.394979	-0.240504	0.115110	0.002307	1.318677
-1.359884	-0.391731	0.120115	0.002301	1.318499
-2.100073	-0.381200	0.125120	0.002438	1.318358
-1.816307	-0.428914	0.130125	0.002386	1.318358
-2.108827	-0.388107	0.135130	0.002440	1.318348
-2.212296	-0.362189	0.140134	0.002459	1.318358
-2.213031	-0.370719	0.145139	0.002459	1.318347
-2.667456	-0.492711	0.150144	0.002543	1.318103
-2.521866	-0.526681	0.155149	0.002516	1.318092
-3.043226	-0.480492	0.160154	0.002613	1.318040
-3.337802	-0.376332	0.165158	0.002667	1.318106
-2.574008	-0.469668	0.170163	0.002526	1.318150
-3.192919	-0.454890	0.175168	0.002641	1.318040
-2.703919	-0.533679	0.180173	0.002551	1.318044
-3.284732	-0.649216	0.185178	0.002658	1.317782
-3.975559	-0.408062	0.190182	0.002785	1.317935
-3.453912	-0.617145	0.195187	0.002689	1.317786
-4.206385	-0.534473	0.200192	0.002828	1.317731
-3.692427	-0.618377	0.205197	0.002734	1.317735
-3.991567	-0.568227	0.210202	0.002789	1.317734
-4.427334	-0.487268	0.215206	0.002869	1.317743
-3.990556	-0.575826	0.220211	0.002789	1.317725
-4.273697	-0.522140	0.225216	0.002841	1.317732
-4.077785	-0.646577	0.230221	0.002805	1.317620
-4.774543	-0.634126	0.235226	0.002934	1.317490
-5.312950	-0.534600	0.240230	0.003033	1.317501
-4.685988	-0.648695	0.245235	0.002918	1.317491
-5.168086	-0.567733	0.250240	0.003007	1.317490
-5.167909	-0.562720	0.255245	0.003007	1.317496
-5.129337	-0.571587	0.260250	0.003000	1.317493
-5.609507	-0.482546	0.265254	0.003088	1.317502
-5.139198	-0.568431	0.270259	0.003002	1.317494
-6.125785	-0.637459	0.275264	0.003184	1.317205
-5.984479	-0.422285	0.280269	0.003158	1.317498
-5.582520	-0.640818	0.285274	0.003084	1.317313
-6.857077	-0.401653	0.290278	0.003319	1.317342
-5.525425	-0.657771	0.295283	0.003074	1.317304
-7.207808	-0.420874	0.300288	0.003384	1.317245
-6.402344	-0.357995	0.305293	0.003236	1.317489
-6.242101	-0.592052	0.310298	0.003206	1.317235
-7.477810	-0.296624	0.315302	0.003434	1.317341
-6.266245	-0.525304	0.320307	0.003211	1.317312
-7.104116	-0.503724	0.325312	0.003366	1.317164
-7.139244	-0.500000	0.330317	0.003372	1.317161
-6.787159	-0.561438	0.335322	0.003308	1.317159
-7.615398	-0.416908	0.340326	0.003460	1.317164
